Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2019-10-13 23:00:00, -56.397000, 27.789600, 40, 2019, 10, 13, 23, 0, 0.6, 982.5, -0.7, 14.0, 0, 44, 28, 11, 282746DC0A5B2F3E3FFB42FFC000A413DFB4C83AFF
2019-10-13 22:00:00, -56.388800, 27.776200, 40, 2019, 10, 13, 22, 0, 0.7, 982.9, -1.1, 14.0, 0, 48, 82, 7, 282746D80A632FBD3FFB41FFC000A41E1FB442A73F
2019-10-13 21:00:00, -56.377400, 27.767000, 40, 2019, 10, 13, 21, 0, 0.7, 982.5, -2.6, 14.0, 0, 44, 58, 7, 282746D40A5B2FB97FFB41FFC000A42C5FB3E676FF
2019-10-13 20:00:00, -56.364800, 27.765600, 40, 2019, 10, 13, 20, 0, 0.6, 983.2, -3.2, 14.0, 0, 44, 110, 8, 282746D00A692F37FFFB423FC000A43C1FB3D8DEFF
2019-10-13 19:00:00, -56.350400, 27.766000, 40, 2019, 10, 13, 19, 0, 0.5, 984.1, -3.6, 14.0, 0, 44, 58, 11, 282746CC0A7B2EB6FFFB42FFC000A44E1FB3DC76FF
2019-10-13 18:00:00, -56.334000, 27.762800, 40, 2019, 10, 13, 18, 0, 0.5, 985.1, -4.2, 14.0, 0, 44, 70, 9, 282746C80A8F2EB57FFB427FC000A4629FB3BC8EFF
2019-10-13 17:00:00, -56.315800, 27.759600, 40, 2019, 10, 13, 17, 0, 0.5, 986.4, -7.5, 14.0, 0, 48, 64, 10, 282746C40AA92EAD3FFB42BFC000A4795FB39C833F
2019-10-13 16:00:00, -56.298200, 27.760000, 40, 2019, 10, 13, 16, 0, 0.5, 987.6, -5.0, 14.0, 0, 44, 28, 10, 282746C00AC12EB37FFB42BFC000A48F5FB3A03AFF
2019-10-13 15:00:00, -56.283200, 27.753200, 40, 2019, 10, 13, 15, 0, 0.5, 989.3, -4.5, 14.0, 0, 44, 48, 7, 282746BC0AE32EB4BFFB41FFC000A4A21FB35C62FF
2019-10-13 14:00:00, -56.266800, 27.743800, 40, 2019, 10, 13, 14, 0, 0.6, 993.9, -1.3, 14.0, 0, 40, 78, 6, 282746B80B3F2F3CBFFB41BFC000A4B69FB2FE9EBF
2019-10-13 13:00:00, -56.249200, 27.741200, 40, 2019, 10, 13, 13, 0, 0.5, 992.6, -4.0, 14.0, 0, 44, 34, 8, 282746B40B252EB5FFFB423FC000A4CC9FB2E446FF
2019-10-13 12:00:00, -56.234800, 27.739400, 40, 2019, 10, 13, 12, 0, 0.6, 993.8, -4.0, 14.0, 0, 44, 54, 4, 282746B00B3D2F35FFFB413FC000A4DE9FB2D26EFF
2019-10-13 11:00:00, -56.220800, 27.739200, 40, 2019, 10, 13, 11, 0, 0.6, 995.1, -3.4, 14.0, 0, 44, 52, 11, 282746AC0B572F377FFB42FFC000A4F01FB2D06AFF
2019-10-13 10:00:00, -56.206200, 27.742800, 40, 2019, 10, 13, 10, 0, 0.6, 996.6, -1.4, 14.0, 0, 40, 60, 12, 282746A80B752F3C7FFB433FC000A5025FB2F47ABF
2019-10-13 09:00:00, -56.195200, 27.757000, 40, 2019, 10, 13, 9, 0, 0.6, 997.8, -0.3, 14.0, 0, 44, 58, 10, 282746A40B8D2F3F3FFB42BFC000A5101FB38276FF
2019-10-13 08:00:00, -56.184200, 27.762200, 40, 2019, 10, 13, 8, 0, 0.5, 998.5, 0.9, 14.0, 0, 44, 52, 7, 282746A00B9B2EC23FFB41FFC000A51DDFB3B66AFF
2019-10-13 07:00:00, -56.173200, 27.761800, 40, 2019, 10, 13, 7, 0, 0.5, 998.0, 1.6, 14.0, 0, 48, 52, 13, 2827469C0B912EC3FFFB437FC000A52B9FB3B26B3F
2019-10-13 06:00:00, -56.165600, 27.756400, 40, 2019, 10, 13, 6, 0, 0.5, 998.0, 2.5, 14.0, 0, 40, 46, 9, 282746980B912EC63FFB427FC000A5351FB37C5EBF
2019-10-13 05:00:00, -56.162400, 27.748800, 40, 2019, 10, 13, 5, 0, 0.5, 997.6, 3.4, 14.0, 0, 44, 48, 9, 282746940B892EC87FFB427FC000A5391FB33062FF
2019-10-13 04:00:00, -56.163800, 27.744400, 40, 2019, 10, 13, 4, 0, 0.6, 996.5, 3.7, 14.0, 0, 44, 28, 9, 282746900B732F493FFB427FC000A5375FB3043AFF
2019-10-13 03:00:00, -56.169800, 27.741400, 40, 2019, 10, 13, 3, 0, 0.6, 995.5, 4.3, 14.0, 0, 44, 60, 8, 2827468C0B5F2F4ABFFB423FC000A52FDFB2E67AFF
2019-10-13 02:00:00, -56.182200, 27.738400, 40, 2019, 10, 13, 2, 0, 0.6, 994.2, 4.8, 14.0, 0, 44, 48, 10, 282746880B452F4BFFFB42BFC000A5205FB2C862FF
2019-10-13 01:00:00, -56.199800, 27.738400, 40, 2019, 10, 13, 1, 0, 0.6, 992.8, 5.0, 14.0, 0, 48, 60, 11, 282746840B292F4C7FFB42FFC000A50A5FB2C87B3F
2019-10-13 00:00:00, -56.217400, 27.741800, 40, 2019, 10, 13, 0, 0, 0.6, 991.3, 5.4, 14.0, 0, 44, 88, 11, 282746800B0B2F4D7FFB42FFC000A4F45FB2EAB2FF
2019-10-12 23:00:00, -56.232200, 27.744800, 40, 2019, 10, 12, 23, 0, 0.7, 989.4, 5.2, 14.0, 0, 44, 48, 10, 2827465C0AE52FCCFFFB42BFC000A4E1DFB30862FF
2019-10-12 22:00:00, -56.245000, 27.748200, 40, 2019, 10, 12, 22, 0, 0.7, 987.7, 4.8, 14.0, 0, 48, 82, 11, 282746580AC32FCBFFFB42FFC000A4D1DFB32AA73F
2019-10-12 21:00:00, -56.256600, 27.755800, 40, 2019, 10, 12, 21, 0, 0.7, 985.9, 4.2, 14.0, 0, 44, 40, 7, 282746540A9F2FCA7FFB41FFC000A4C35FB37652FF
2019-10-12 20:00:00, -56.265800, 27.758800, 40, 2019, 10, 12, 20, 0, 0.6, 984.2, 3.8, 14.0, 0, 44, 64, 7, 282746500A7D2F497FFB41FFC000A4B7DFB39482FF
2019-10-12 19:00:00, -56.273200, 27.761800, 40, 2019, 10, 12, 19, 0, 0.6, 983.0, 3.3, 14.0, 0, 44, 28, 11, 2827464C0A652F483FFB42FFC000A4AE9FB3B23AFF
2019-10-12 18:00:00, -56.275000, 27.767800, 40, 2019, 10, 12, 18, 0, 0.6, 981.7, 2.5, 14.0, 0, 44, 30, 18, 282746480A4B2F463FFB44BFC000A4AC5FB3EE3EFF
2019-10-12 17:00:00, -56.273200, 27.776600, 40, 2019, 10, 12, 17, 0, 0.6, 980.4, 1.4, 14.0, 0, 48, 84, 8, 282746440A312F437FFB423FC000A4AE9FB446AB3F
2019-10-12 16:00:00, -56.269200, 27.788000, 40, 2019, 10, 12, 16, 0, 0.7, 979.7, 0.5, 14.0, 0, 44, 48, 10, 282746400A232FC13FFB42BFC000A4B39FB4B862FF
2019-10-12 15:00:00, -56.263200, 27.802600, 40, 2019, 10, 12, 15, 0, 0.7, 979.2, -0.3, 14.0, 0, 44, 54, 9, 2827463C0A192FBF3FFB427FC000A4BB1FB54A6EFF
2019-10-12 14:00:00, -56.257800, 27.821400, 40, 2019, 10, 12, 14, 0, 0.7, 979.1, -0.8, 14.0, 0, 44, 30, 9, 282746380A172FBDFFFB427FC000A4C1DFB6063EFF
2019-10-12 13:00:00, -56.253400, 27.838200, 40, 2019, 10, 12, 13, 0, 0.7, 979.2, -1.0, 14.0, 0, 44, 58, 7, 282746340A192FBD7FFB41FFC000A4C75FB6AE76FF
2019-10-12 12:00:00, -56.248800, 27.852000, 40, 2019, 10, 12, 12, 0, 0.7, 979.4, -1.1, 14.0, 0, 48, 52, 10, 282746300A1D2FBD3FFB42BFC000A4CD1FB7386B3F
2019-10-12 11:00:00, -56.245000, 27.860400, 40, 2019, 10, 12, 11, 0, 0.7, 979.9, -1.0, 14.0, 0, 44, 90, 10, 2827462C0A272FBD7FFB42BFC000A4D1DFB78CB6FF
2019-10-12 10:00:00, -56.241800, 27.868400, 40, 2019, 10, 12, 10, 0, 0.7, 980.2, -0.9, 14.0, 0, 44, 60, 8, 282746280A2D2FBDBFFB423FC000A4D5DFB7DC7AFF
2019-10-12 09:00:00, -56.238200, 27.873600, 40, 2019, 10, 12, 9, 0, 0.6, 980.6, -1.0, 14.0, 0, 44, 56, 8, 282746240A352F3D7FFB423FC000A4DA5FB81072FF
2019-10-12 08:00:00, -56.236000, 27.874800, 40, 2019, 10, 12, 8, 0, 0.6, 980.9, -0.7, 14.0, 0, 44, 30, 7, 282746200A3B2F3E3FFB41FFC000A4DD1FB81C3EFF
2019-10-12 07:00:00, -56.233400, 27.875600, 40, 2019, 10, 12, 7, 0, 0.6, 981.1, -0.6, 14.0, 0, 48, 30, 11, 2827461C0A3F2F3E7FFB42FFC000A4E05FB8243F3F
2019-10-12 06:00:00, -56.228600, 27.881800, 40, 2019, 10, 12, 6, 0, 0.6, 981.5, -0.2, 14.0, 0, 44, 58, 11, 282746180A472F3F7FFB42FFC000A4E65FB86276FF
2019-10-12 05:00:00, -56.223600, 27.888200, 40, 2019, 10, 12, 5, 0, 0.5, 981.6, -0.2, 14.0, 0, 48, 50, 8, 282746140A492EBF7FFB423FC000A4EC9FB8A2673F
2019-10-12 04:00:00, -56.219600, 27.892600, 40, 2019, 10, 12, 4, 0, 0.5, 981.7, -0.1, 14.0, 0, 44, 58, 7, 282746100A4B2EBFBFFB41FFC000A4F19FB8CE76FF
2019-10-12 03:00:00, -56.218200, 27.887400, 40, 2019, 10, 12, 3, 0, 0.5, 981.8, -0.3, 14.0, 0, 44, 28, 7, 2827460C0A4D2EBF3FFB41FFC000A4F35FB89A3AFF
2019-10-12 02:00:00, -56.217400, 27.882600, 40, 2019, 10, 12, 2, 0, 0.5, 981.8, -0.4, 14.0, 0, 44, 48, 9, 282746080A4D2EBEFFFB427FC000A4F45FB86A62FF
2019-10-12 01:00:00, -56.217200, 27.879800, 40, 2019, 10, 12, 1, 0, 0.5, 981.9, -0.3, 14.0, 0, 48, 58, 7, 282746040A4F2EBF3FFB41FFC000A4F49FB84E773F
2019-10-12 00:00:00, -56.217600, 27.876800, 40, 2019, 10, 12, 0, 0, 0.4, 982.0, -0.2, 14.0, 0, 48, 58, 11, 282746000A512E3F7FFB42FFC000A4F41FB830773F
2019-10-11 23:00:00, -56.218200, 27.875800, 40, 2019, 10, 11, 23, 0, 0.4, 982.2, -0.4, 14.0, 0, 44, 52, 7, 282745DC0A552E3EFFFB41FFC000A4F35FB8266AFF
2019-10-11 22:00:00, -56.218200, 27.875200, 40, 2019, 10, 11, 22, 0, 0.4, 982.1, -1.0, 14.0, 0, 48, 60, 8, 282745D80A532E3D7FFB423FC000A4F35FB8207B3F
2019-10-11 21:00:00, -56.216000, 27.875800, 40, 2019, 10, 11, 21, 0, 0.4, 982.3, -1.2, 14.0, 0, 44, 60, 7, 282745D40A572E3CFFFB41FFC000A4F61FB8267AFF
2019-10-11 20:00:00, -56.212600, 27.881600, 40, 2019, 10, 11, 20, 0, 0.4, 982.6, -1.1, 14.0, 0, 44, 28, 11, 282745D00A5D2E3D3FFB42FFC000A4FA5FB8603AFF
2019-10-11 19:00:00, -56.211000, 27.888400, 40, 2019, 10, 11, 19, 0, 0.5, 983.1, -1.0, 14.0, 0, 44, 34, 24, 282745CC0A672EBD7FFB463FC000A4FC5FB8A446FF
2019-10-11 18:00:00, -56.208400, 27.893000, 40, 2019, 10, 11, 18, 0, 0.5, 983.5, -1.1, 14.0, 0, 44, 42, 9, 282745C80A6F2EBD3FFB427FC000A4FF9FB8D256FF
2019-10-11 17:00:00, -56.206000, 27.896400, 40, 2019, 10, 11, 17, 0, 0.5, 983.7, -1.2, 14.0, 0, 48, 46, 7, 282745C40A732EBCFFFB41FFC000A5029FB8F45F3F
2019-10-11 16:00:00, -56.203000, 27.897400, 40, 2019, 10, 11, 16, 0, 0.5, 984.1, -1.5, 14.0, 0, 44, 54, 10, 282745C00A7B2EBC3FFB42BFC000A5065FB8FE6EFF
2019-10-11 15:00:00, -56.198800, 27.895000, 40, 2019, 10, 11, 15, 0, 0.5, 984.6, -1.4, 14.0, 0, 44, 72, 12, 282745BC0A852EBC7FFB433FC000A50B9FB8E692FF
2019-10-11 14:00:00, -56.193800, 27.890600, 40, 2019, 10, 11, 14, 0, 0.5, 984.9, -1.2, 14.0, 0, 44, 58, 19, 282745B80A8B2EBCFFFB44FFC000A511DFB8BA76FF
2019-10-11 13:00:00, -56.188200, 27.884600, 40, 2019, 10, 11, 13, 0, 0.4, 985.6, -0.6, 14.0, 0, 44, 50, 7, 282745B40A992E3E7FFB41FFC000A518DFB87E66FF
2019-10-11 12:00:00, -56.182000, 27.876000, 40, 2019, 10, 11, 12, 0, 0.1, 986.0, -0.4, 14.0, 0, 44, 76, 11, 282745B00AA12CBEFFFB42FFC000A5209FB8289AFF
2019-10-11 11:00:00, -56.175600, 27.864800, 40, 2019, 10, 11, 11, 0, -0.1, 986.2, -0.1, 14.0, 0, 44, 60, 21, 282745AC0AA52BBFBFFB457FC000A5289FB7B87AFF
2019-10-11 10:00:00, -56.172400, 27.853000, 40, 2019, 10, 11, 10, 0, -0.2, 986.2, 0.3, 14.0, 0, 44, 60, 9, 282745A80AA52B40BFFB427FC000A52C9FB7427AFF
2019-10-11 09:00:00, -56.169200, 27.839000, 40, 2019, 10, 11, 9, 0, -0.2, 986.4, 0.4, 14.0, 0, 44, 56, 11, 282745A40AA92B40FFFB42FFC000A5309FB6B672FF
2019-10-11 08:00:00, -56.165600, 27.824400, 40, 2019, 10, 11, 8, 0, -0.2, 986.3, 0.9, 14.0, 0, 48, 44, 10, 282745A00AA72B423FFB42BFC000A5351FB6245B3F
2019-10-11 07:00:00, -56.162200, 27.810400, 40, 2019, 10, 11, 7, 0, -0.2, 986.0, 1.4, 14.0, 0, 44, 64, 19, 2827459C0AA12B437FFB44FFC000A5395FB59882FF
2019-10-11 06:00:00, -56.162200, 27.798200, 40, 2019, 10, 11, 6, 0, -0.1, 985.9, 9.3, 14.0, 0, 40, 46, 7, 282745980A9F2BD73FFB41FFC000A5395FB51E5EBF
2019-10-11 05:00:00, -56.163600, 27.785200, 40, 2019, 10, 11, 5, 0, 0.2, 985.4, 7.7, 14.0, 0, 44, 60, 15, 282745940A952D533FFB43FFC000A5379FB49C7AFF
2019-10-11 04:00:00, -56.166600, 27.771800, 40, 2019, 10, 11, 4, 0, 0.2, 984.6, 7.5, 14.0, 0, 44, 70, 10, 282745900A852D52BFFB42BFC000A533DFB4168EFF
2019-10-11 03:00:00, -56.170800, 27.757800, 40, 2019, 10, 11, 3, 0, 0.3, 976.7, 0.4, 14.0, 0, 44, 52, 21, 2827458C09E72DC0FFFB457FC000A52E9FB38A6AFF
2019-10-11 02:00:00, -56.176000, 27.746600, 40, 2019, 10, 11, 2, 0, 0.4, 977.6, -0.3, 14.0, 0, 44, 58, 9, 2827458809F92E3F3FFB427FC000A5281FB31A76FF
2019-10-11 01:00:00, -56.181400, 27.737800, 40, 2019, 10, 11, 1, 0, 0.5, 977.1, -1.0, 14.0, 0, 48, 52, 7, 2827458409EF2EBD7FFB41FFC000A5215FB2C26B3F
2019-10-11 00:00:00, -56.187600, 27.729800, 40, 2019, 10, 11, 0, 0, 0.5, 976.3, -2.6, 14.0, 0, 44, 58, 8, 2827458009DF2EB97FFB423FC000A5199FB27276FF
2019-10-10 23:00:00, -56.195800, 27.721000, 40, 2019, 10, 10, 23, 0, 0.5, 977.9, -1.6, 14.0, 0, 44, 30, 15, 2827455C09FF2EBBFFFB43FFC000A50F5FB21A3EFF
2019-10-10 22:00:00, -56.203200, 27.709800, 40, 2019, 10, 10, 22, 0, 0.6, 978.1, -2.1, 14.0, 0, 48, 84, 11, 282745580A032F3ABFFB42FFC000A5061FB1AAAB3F
2019-10-10 21:00:00, -56.210600, 27.696000, 40, 2019, 10, 10, 21, 0, 0.6, 978.9, 0.4, 14.0, 0, 44, 52, 7, 282745540A132F40FFFB41FFC000A4FCDFB1206AFF
2019-10-10 20:00:00, -56.218600, 27.683600, 40, 2019, 10, 10, 20, 0, 0.6, 979.5, 1.6, 14.0, 0, 44, 52, 7, 282745500A1F2F43FFFB41FFC000A4F2DFB0A46AFF
2019-10-10 19:00:00, -56.224800, 27.667800, 40, 2019, 10, 10, 19, 0, 0.6, 980.2, 2.4, 14.0, 0, 44, 88, 9, 2827454C0A2D2F45FFFB427FC000A4EB1FB006B2FF
2019-10-10 18:00:00, -56.225600, 27.648400, 40, 2019, 10, 10, 18, 0, 0.6, 978.5, 0.6, 14.0, 0, 44, 48, 7, 282745480A0B2F417FFB41FFC000A4EA1FAF4462FF
2019-10-10 17:00:00, -56.224000, 27.630200, 40, 2019, 10, 10, 17, 0, 0.6, 977.9, 0.5, 14.0, 0, 48, 52, 10, 2827454409FF2F413FFB42BFC000A4EC1FAE8E6B3F
2019-10-10 16:00:00, -56.222400, 27.616400, 40, 2019, 10, 10, 16, 0, 0.5, 977.9, 0.9, 14.0, 0, 48, 58, 7, 2827454009FF2EC23FFB41FFC000A4EE1FAE04773F
2019-10-10 15:00:00, -56.219600, 27.607000, 40, 2019, 10, 10, 15, 0, 0.5, 977.8, 1.4, 14.0, 0, 44, 58, 8, 2827453C09FD2EC37FFB423FC000A4F19FADA676FF
2019-10-10 14:00:00, -56.219000, 27.595200, 40, 2019, 10, 10, 14, 0, 0.6, 977.5, 1.6, 14.0, 0, 44, 28, 11, 2827453809F72F43FFFB42FFC000A4F25FAD303AFF
2019-10-10 13:00:00, -56.218400, 27.581400, 40, 2019, 10, 10, 13, 0, 0.6, 977.0, 1.9, 14.0, 0, 44, 60, 7, 2827453409ED2F44BFFB41FFC000A4F31FACA67AFF
2019-10-10 12:00:00, -56.220800, 27.564200, 40, 2019, 10, 10, 12, 0, 0.6, 976.5, 2.2, 14.0, 0, 44, 114, 12, 2827453009E32F457FFB433FC000A4F01FABFAE6FF
2019-10-10 11:00:00, -56.221000, 27.545600, 40, 2019, 10, 10, 11, 0, 0.6, 975.9, 2.2, 14.0, 0, 44, 50, 12, 2827452C09D72F457FFB433FC000A4EFDFAB4066FF
2019-10-10 10:00:00, -56.220400, 27.524800, 40, 2019, 10, 10, 10, 0, 0.6, 975.1, 1.7, 14.0, 0, 44, 60, 10, 2827452809C72F443FFB42BFC000A4F09FAA707AFF
2019-10-10 09:00:00, -56.219000, 27.505200, 40, 2019, 10, 10, 9, 0, 0.5, 974.3, 0.4, 14.0, 0, 44, 60, 9, 2827452409B72EC0FFFB427FC000A4F25FA9AC7AFF
2019-10-10 08:00:00, -56.216200, 27.488400, 40, 2019, 10, 10, 8, 0, 0.5, 973.7, -1.3, 14.0, 0, 44, 42, 7, 2827452009AB2EBCBFFB41FFC000A4F5DFA90456FF
2019-10-10 07:00:00, -56.211000, 27.474600, 40, 2019, 10, 10, 7, 0, 0.5, 973.4, -2.9, 14.0, 0, 44, 52, 10, 2827451C09A52EB8BFFB42BFC000A4FC5FA87A6AFF
2019-10-10 06:00:00, -56.200800, 27.475000, 40, 2019, 10, 10, 6, 0, 0.5, 973.9, -3.2, 14.0, 0, 44, 54, 7, 2827451809AF2EB7FFFB41FFC000A5091FA87E6EFF
2019-10-10 05:00:00, -56.188200, 27.486600, 40, 2019, 10, 10, 5, 0, 0.5, 975.0, -4.3, 14.0, 0, 44, 30, 8, 2827451409C52EB53FFB423FC000A518DFA8F23EFF
2019-10-10 04:00:00, -56.175400, 27.494400, 40, 2019, 10, 10, 4, 0, 0.5, 976.3, -5.1, 14.0, 0, 44, 28, 15, 2827451009DF2EB33FFB43FFC000A528DFA9403AFF
2019-10-10 03:00:00, -56.162200, 27.495400, 40, 2019, 10, 10, 3, 0, 0.5, 977.1, -2.4, 14.0, 0, 44, 54, 15, 2827450C09EF2EB9FFFB43FFC000A5395FA94A6EFF
2019-10-10 02:00:00, -56.149200, 27.489800, 40, 2019, 10, 10, 2, 0, 0.5, 979.3, -0.6, 14.0, 0, 44, 62, 7, 282745080A1B2EBE7FFB41FFC000A5499FA9127EFF
2019-10-10 01:00:00, -56.138200, 27.479600, 40, 2019, 10, 10, 1, 0, 0.5, 981.3, 1.4, 14.0, 0, 48, 64, 10, 282745040A432EC37FFB42BFC000A5575FA8AC833F
2019-10-10 00:00:00, -56.125600, 27.468000, 40, 2019, 10, 10, 0, 0, 0.4, 979.5, -0.7, 14.0, 0, 44, 58, 13, 282745000A1F2E3E3FFB437FC000A5671FA83876FF
