UTC Time,Device Name,GPS Latitude,GPS Latitude DMS_1,GPS Latitude DMS_2,GPS Latitude DMS_3,GPS Longitude,GPS Longitude DMS_1,GPS Longitude DMS_2,GPS Longitude DMS_3,Iridium Approx Latitude,Iridium Approx Latitude DMS_1,Iridium Approx Latitude DMS_2,Iridium Approx Latitude DMS_3,Iridium Approx Longitude,Iridium Approx Longitude DMS_1,Iridium Approx Longitude DMS_2,Iridium Approx Longitude DMS_3
22/Jul/2022 13:22:55,SB2 ICE22,-58.71031,-58,42,37.1228020638227,-0.628111,-0,37,41.1996189504862,-58.7484666666667,-58,44,54.4799999999924,-0.622,-0,37,19.1999999999999
22/Jul/2022 11:22:43,SB2 ICE22,-58.67401,-58,40,26.4404302462935,-0.645614,-0,38,44.2104991525412,-58.6991166666667,-58,41,56.8200000000189,-0.62125,-0,37,16.4999999999998
22/Jul/2022 10:39:52,SB2 ICE22,-58.66332,-58,39,47.9470811784267,-0.652088,-0,39,7.5167516246438,-58.6684166666667,-58,40,6.3000000000045,-0.6205,-0,37,13.7999999999997
22/Jul/2022 09:15:06,SB2 ICE22,-58.64481,-58,38,41.3150008767843,-0.669842,-0,40,11.4312169142067,-58.6497333333333,-58,38,59.0399999999903,-0.6205,-0,37,13.7999999999997
22/Jul/2022 08:32:49,SB2 ICE22,-58.6365,-58,38,11.4047242328525,-0.679944,-0,40,47.7983225136995,-58.6190666666667,-58,37,8.64000000000544,-0.61975,-0,37,11.1
22/Jul/2022 07:50:34,SB2 ICE22,-58.62938,-58,37,45.7791153341532,-0.691605,-0,41,29.7778978943825,-58.649,-58,38,56.400000000005,-0.758383333333333,-0,45,30.1799999999999
22/Jul/2022 07:08:08,SB2 ICE22,-58.62265,-58,37,21.5405272319913,-0.705862,-0,42,21.1031477898359,-58.6187166666667,-58,37,7.3799999999892,-0.688616666666667,-0,41,19.0199999999999
22/Jul/2022 05:08:08,SB2 ICE22,-58.60495,-58,36,17.8060909733176,-0.748454,-0,44,54.4343087822199,-58.6187166666667,-58,37,7.3799999999892,-0.688616666666667,-0,41,19.0199999999999
22/Jul/2022 04:25:46,SB2 ICE22,-58.59842,-58,35,54.2953502386808,-0.765293,-0,45,55.0548076629639,-58.6183166666667,-58,37,5.93999999999255,-0.757466666666667,-0,45,26.8799999999998
22/Jul/2022 03:43:29,SB2 ICE22,-58.59143,-58,35,29.1503917425871,-0.781397,-0,46,53.0291464179754,-58.6183166666667,-58,37,5.93999999999255,-0.757466666666667,-0,45,26.8799999999998
22/Jul/2022 03:01:01,SB2 ICE22,-58.58488,-58,35,5.55725083686411,-0.795715,-0,47,44.5739082992077,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
22/Jul/2022 02:18:45,SB2 ICE22,-58.57822,-58,34,41.5795907378197,-0.808732,-0,48,31.4351040869951,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
22/Jul/2022 01:36:23,SB2 ICE22,-58.57079,-58,34,14.8553458973765,-0.822579,-0,49,21.2844936177135,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
22/Jul/2022 00:18:33,SB2 ICE22,-58.55492,-58,33,17.7127081900835,-0.842371,-0,50,32.5355540961027,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
21/Jul/2022 22:53:51,SB2 ICE22,-58.5367,-58,32,12.1105953119695,-0.857004,-0,51,25.2143522724509,-58.5378666666667,-58,32,16.3200000000046,-0.824333333333333,-0,49,27.6000000000002
21/Jul/2022 22:11:30,SB2 ICE22,-58.52713,-58,31,37.6547243446112,-0.861068,-0,51,39.8448385298252,-58.5378666666667,-58,32,16.3200000000046,-0.824333333333333,-0,49,27.6000000000002
21/Jul/2022 21:29:10,SB2 ICE22,-58.51742,-58,31,2.71820069756359,-0.86279,-0,51,46.0439600050449,-58.5378666666667,-58,32,16.3200000000046,-0.824333333333333,-0,49,27.6000000000002
21/Jul/2022 18:46:29,SB2 ICE22,-58.48416,-58,29,2.96722410712391,-0.862793,-0,51,46.0549034178257,-58.6924833333333,-58,41,32.9400000000192,2.27956666666667,2,16,46.4400000000005
21/Jul/2022 18:04:16,SB2 ICE22,-58.47663,-58,28,35.8859248459339,-0.864358,-0,51,51.6888298094273,-58.4889,-58,29,20.0400000000002,-0.75475,-0,45,17.0999999999997
21/Jul/2022 17:21:45,SB2 ICE22,-58.46912,-58,28,8.81835976615548,-0.864755,-0,51,53.117910772562,-58.4884833333333,-58,29,18.5400000000016,-0.82335,-0,49,24.0600000000001
21/Jul/2022 16:38:30,SB2 ICE22,-58.46134,-58,27,40.816954895854,-0.865249,-0,51,54.8963226377964,-58.4578666666667,-58,27,28.3199999999937,-0.822366666666667,-0,49,20.5200000000001
21/Jul/2022 14:31:18,SB2 ICE22,-58.43554,-58,26,7.9550170339644,-0.862007,-0,51,43.2252801954746,-58.4390666666667,-58,26,20.6400000000201,-0.822366666666667,-0,49,20.5200000000001
21/Jul/2022 13:13:35,SB2 ICE22,-58.41773,-58,25,3.83605971001089,-0.855581,-0,51,20.0915476307273,-58.4084666666667,-58,24,30.4800000000142,-0.821383333333333,-0,49,16.9800000000001
21/Jul/2022 12:31:16,SB2 ICE22,-58.40664,-58,24,23.9144900813699,-0.848928,-0,50,56.1407100409269,-58.4390666666667,-58,26,20.6400000000201,-0.822366666666667,-0,49,20.5200000000001
21/Jul/2022 09:41:56,SB2 ICE22,-58.37214,-58,22,19.71405018121,-0.800308,-0,48,1.10876087564975,-58.35945,-58,21,34.0200000000038,-0.752033333333333,-0,45,7.31999999999999
21/Jul/2022 08:59:28,SB2 ICE22,-58.36887,-58,22,7.93121326714754,-0.784627,-0,47,4.65727332048118,-58.35945,-58,21,34.0200000000038,-0.752033333333333,-0,45,7.31999999999999
21/Jul/2022 04:09:47,SB2 ICE22,-58.36815,-58,22,5.33569324761629,-0.696425,-0,41,47.1300736069679,-58.3598333333333,-58,21,35.3999999999985,-0.683683333333333,-0,41,1.25999999999986
21/Jul/2022 03:27:21,SB2 ICE22,-58.37033,-58,22,13.1909178569913,-0.688534,-0,41,18.7224777415395,-58.2417166666667,-58,14,30.1800000000043,2.31783333333333,2,19,4.20000000000034
20/Jul/2022 21:54:31,SB2 ICE22,-58.38007,-58,22,48.2647720724344,-0.656667,-0,39,24.0011790767312,-58.3601833333333,-58,21,36.6599999999892,-0.615316666666667,-0,36,55.1399999999999
20/Jul/2022 19:11:55,SB2 ICE22,-58.37815,-58,22,41.3296524435282,-0.644001,-0,38,38.4036239236593,-58.3598333333333,-58,21,35.3999999999985,-0.683683333333333,-0,41,1.25999999999986
20/Jul/2022 18:29:32,SB2 ICE22,-58.37916,-58,22,44.9826065450907,-0.636927,-0,38,12.9372311756015,-58.4096166666667,-58,24,34.6199999999982,-0.61605,-0,36,57.78
20/Jul/2022 14:21:55,SB2 ICE22,-58.4091,-58,24,32.744749635458,-0.600507,-0,36,1.82527550496161,-58.4099166666667,-58,24,35.7000000000085,-0.5476,-0,32,51.3599999999999
20/Jul/2022 12:14:52,SB2 ICE22,-58.43436,-58,26,3.6978148855269,-0.603994,-0,36,14.3784424290061,-58.4402166666667,-58,26,24.7800000000041,-0.616783333333333,-0,37,0.419999999999954
20/Jul/2022 10:50:08,SB2 ICE22,-58.44642,-58,26,47.1212759613991,-0.619263,-0,37,9.34677589684725,-58.4590166666667,-58,27,32.4599999999776,-0.616783333333333,-0,37,0.419999999999954
20/Jul/2022 09:32:12,SB2 ICE22,-58.45782,-58,27,28.1552117317915,-0.633097,-0,37,59.1491729021072,-58.4402166666667,-58,26,24.7800000000041,-0.616783333333333,-0,37,0.419999999999954
20/Jul/2022 08:49:57,SB2 ICE22,-58.4632,-58,27,47.518615052104,-0.643562,-0,38,36.8232663720846,-58.4590166666667,-58,27,32.4599999999776,-0.616783333333333,-0,37,0.419999999999954
20/Jul/2022 08:07:36,SB2 ICE22,-58.46815,-58,28,5.34393307752907,-0.655333,-0,39,19.1987374797463,-58.4405333333333,-58,26,25.9200000000163,-0.548266666666667,-0,32,53.7600000000001
20/Jul/2022 06:42:57,SB2 ICE22,-58.47317,-58,28,23.4164424240589,-0.678951,-0,40,44.2236889153719,-58.4896333333333,-58,29,22.6799999999855,-0.617533333333333,-0,37,3.12000000000006
20/Jul/2022 06:00:40,SB2 ICE22,-58.4741,-58,28,26.7672725021839,-0.689083,-0,41,20.6987293437123,-58.4586666666667,-58,27,31.199999999987,-0.685316666666667,-0,41,7.14000000000001
20/Jul/2022 04:00:27,SB2 ICE22,-58.48085,-58,28,51.0607905685902,-0.707621,-0,42,27.4355214089155,-58.4582833333333,-58,27,29.8199999999923,-0.753833333333333,-0,45,13.7999999999997
20/Jul/2022 02:35:38,SB2 ICE22,-58.48756,-58,29,15.2032468467951,-0.719534,-0,43,10.322328004986,-58.4889,-58,29,20.0400000000002,-0.75475,-0,45,17.0999999999997
19/Jul/2022 23:46:33,SB2 ICE22,-58.50777,-58,30,27.960205078125,-0.748083,-0,44,53.0987832695246,-58.5383,-58,32,17.8800000000052,-0.75565,-0,45,20.3399999999998
19/Jul/2022 22:28:30,SB2 ICE22,-58.51787,-58,31,4.32495097629726,-0.764968,-0,45,53.8847208023071,-58.5383,-58,32,17.8800000000052,-0.75565,-0,45,20.3399999999998
19/Jul/2022 21:46:18,SB2 ICE22,-58.5249,-58,31,29.6347048133612,-0.778626,-0,46,43.0536892265081,-58.5383,-58,32,17.8800000000052,-0.75565,-0,45,20.3399999999998
19/Jul/2022 19:39:20,SB2 ICE22,-58.54266,-58,32,33.5751347243786,-0.829296,-0,49,45.465575158596,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
19/Jul/2022 18:14:47,SB2 ICE22,-58.54974,-58,32,59.0771488845348,-0.874033,-0,52,26.5187071636319,-58.5680666666667,-58,34,5.03999999998825,-0.894083333333333,-0,53,38.7000000000001
