UTC Time,Device Name,GPS Latitude,GPS Latitude DMS_1,GPS Latitude DMS_2,GPS Latitude DMS_3,GPS Longitude,GPS Longitude DMS_1,GPS Longitude DMS_2,GPS Longitude DMS_3,Iridium Approx Latitude,Iridium Approx Latitude DMS_1,Iridium Approx Latitude DMS_2,Iridium Approx Latitude DMS_3,Iridium Approx Longitude,Iridium Approx Longitude DMS_1,Iridium Approx Longitude DMS_2,Iridium Approx Longitude DMS_3
24/Jul/2022 11:46:42,SB1 ICE21,0,0,0,0,0,0,0,0,-59.1186666666667,-59,7,7.2000000000088,0.489083333333333,0,29,20.6999999999999
24/Jul/2022 11:04:05,SB1 ICE21,-59.10162,-59,6,5.84472664631903,0.62395,0,37,26.2200163677335,-59.1183833333333,-59,7,6.18000000000052,0.55895,0,33,32.2199999999997
24/Jul/2022 10:21:19,SB1 ICE21,0,0,0,0,0,0,0,0,-59.08755,-59,5,15.1799999999923,0.558283333333333,0,33,29.8199999999999
24/Jul/2022 09:38:37,SB1 ICE21,0,0,0,0,0,0,0,0,-59.1195666666667,-59,7,10.4399999999885,-0.0698666666666667,-0,4,11.52
24/Jul/2022 08:55:50,SB1 ICE21,0,0,0,0,0,0,0,0,-59.08755,-59,5,15.1799999999923,0.558283333333333,0,33,29.8199999999999
24/Jul/2022 08:13:12,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0878333333333,-59,5,16.2000000000006,0.4885,0,29,18.6
24/Jul/2022 07:30:23,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0880833333333,-59,5,17.0999999999793,0.418716666666667,0,25,7.37999999999999
24/Jul/2022 06:47:38,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0693833333333,-59,4,9.77999999999213,0.4885,0,29,18.6
24/Jul/2022 04:46:26,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0693833333333,-59,4,9.77999999999213,0.4885,0,29,18.6
24/Jul/2022 04:02:34,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0388166666667,-59,2,19.7400000000158,0.4182,0,25,5.51999999999979
24/Jul/2022 02:37:12,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0880833333333,-59,5,17.0999999999793,0.418716666666667,0,25,7.37999999999999
24/Jul/2022 01:54:25,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0698333333333,-59,4,11.3999999999947,0.348933333333333,0,20,56.16
24/Jul/2022 01:11:48,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0390166666667,-59,2,20.4600000000141,0.3485,0,20,54.6
23/Jul/2022 23:53:00,SB1 ICE21,-59.04317,-59,2,35.4153446853161,0.359336,0,21,33.6095608770847,-59.0390166666667,-59,2,20.4600000000141,0.3485,0,20,54.6
23/Jul/2022 23:10:13,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0391833333333,-59,2,21.0600000000085,0.2788,0,16,43.6800000000002
23/Jul/2022 22:27:29,SB1 ICE21,-59.02766,-59,1,39.5773317664862,0.344054,0,20,38.5944496840239,-59.0391833333333,-59,2,21.0600000000085,0.2788,0,16,43.6800000000002
23/Jul/2022 21:44:53,SB1 ICE21,0,0,0,0,0,0,0,0,-59.0391833333333,-59,2,21.0600000000085,0.2788,0,16,43.6800000000002
23/Jul/2022 21:02:10,SB1 ICE21,-59.00862,-59,0,31.036376953125,0.330888,0,19,51.1968120932579,-59.0391833333333,-59,2,21.0600000000085,0.2788,0,16,43.6800000000002
23/Jul/2022 19:36:37,SB1 ICE21,0,0,0,0,0,0,0,0,-58.9898833333333,-58,59,23.5799999999898,0.278466666666667,0,16,42.4799999999999
23/Jul/2022 18:17:58,SB1 ICE21,0,0,0,0,0,0,0,0,-58.9898833333333,-58,59,23.5799999999898,0.278466666666667,0,16,42.4799999999999
23/Jul/2022 17:35:23,SB1 ICE21,-58.96458,-58,57,52.4761956185102,0.298006,0,17,52.8215937316418,-58.9898833333333,-58,59,23.5799999999898,0.278466666666667,0,16,42.4799999999999
23/Jul/2022 16:09:55,SB1 ICE21,-58.95296,-58,57,10.6732179410756,0.284494,0,17,4.17844536714256,-58.9591,-58,57,32.7599999999876,0.278116666666667,0,16,41.2200000000001
23/Jul/2022 15:27:18,SB1 ICE21,-58.94887,-58,56,55.9240713715553,0.275274,0,16,30.9864308685064,-58.9900166666667,-58,59,24.0600000000057,0.20885,0,12,31.86
23/Jul/2022 14:44:34,SB1 ICE21,0,0,0,0,0,0,0,0,-58.9592333333333,-58,57,33.239999999978,0.2086,0,12,30.96
23/Jul/2022 14:01:57,SB1 ICE21,-58.94457,-58,56,40.4470816254616,0.248452,0,14,54.4271741062403,-58.9592333333333,-58,57,33.239999999978,0.2086,0,12,30.96
23/Jul/2022 13:19:07,SB1 ICE21,-58.94362,-58,56,37.0413199067116,0.232204,0,13,55.9344179928303,-58.9591,-58,57,32.7599999999876,0.278116666666667,0,16,41.2200000000001
23/Jul/2022 11:16:53,SB1 ICE21,0,0,0,0,0,0,0,0,-58.9593333333333,-58,57,33.5999999999899,0.139066666666667,0,8,20.6399999999999
23/Jul/2022 10:34:10,SB1 ICE21,0,0,0,0,0,0,0,0,-58.9593333333333,-58,57,33.5999999999899,0.139066666666667,0,8,20.6399999999999
23/Jul/2022 09:08:45,SB1 ICE21,-58.93305,-58,55,58.9874289929867,0.124997,0,7,29.9891922622919,-58.9593333333333,-58,57,33.5999999999899,0.139066666666667,0,8,20.6399999999999
23/Jul/2022 08:25:59,SB1 ICE21,-58.92912,-58,55,44.8425281792879,0.106296,0,6,22.6656099781394,-58.9100833333333,-58,54,36.3000000000028,0.0694333333333333,0,4,9.96
23/Jul/2022 06:24:45,SB1 ICE21,-58.91766,-58,55,3.56140150688589,0.05226,0,3,8.13600076362491,-58.9101,-58,54,36.3600000000048,0,0,0,0
23/Jul/2022 05:42:12,SB1 ICE21,0,0,0,0,0,0,0,0,-58.9101,-58,54,36.3600000000048,0,0,0,0
23/Jul/2022 04:16:46,SB1 ICE21,-58.89992,-58,53,59.7171038389206,-0.00507,-0,0,18.2519998401403,-58.9101,-58,54,36.3600000000048,0,0,0,0
23/Jul/2022 03:34:11,SB1 ICE21,0,0,0,0,0,0,0,0,-58.8792666666667,-58,52,45.3599999999966,-0.138716666666667,-0,8,19.3800000000001
23/Jul/2022 02:51:39,SB1 ICE21,-58.8884,-58,53,18.243713490665,-0.033678,-0,2,1.24079617671669,-58.9101,-58,54,36.3600000000048,0,0,0,0
23/Jul/2022 02:08:57,SB1 ICE21,0,0,0,0,0,0,0,0,-58.8793333333333,-58,52,45.6000000000046,0,0,0,0
23/Jul/2022 00:43:22,SB1 ICE21,-58.87419,-58,52,27.07489002496,-0.072052,-0,4,19.387206248939,-58.8793166666667,-58,52,45.5400000000026,-0.06935,-0,4,9.65999999999999
23/Jul/2022 00:00:50,SB1 ICE21,-58.87165,-58,52,17.95623768121,-0.081662,-0,4,53.9831981062889,-58.9100833333333,-58,54,36.3000000000028,-0.0694333333333333,-0,4,9.96
22/Jul/2022 22:41:45,SB1 ICE21,0,0,0,0,0,0,0,0,-58.8793166666667,-58,52,45.5400000000026,-0.06935,-0,4,9.65999999999999
22/Jul/2022 21:58:35,SB1 ICE21,-58.87146,-58,52,17.2695921733975,-0.114016,-0,6,50.457588583231,-58.8793166666667,-58,52,45.5400000000026,-0.06935,-0,4,9.65999999999999
22/Jul/2022 21:15:51,SB1 ICE21,0,0,0,0,0,0,0,0,-58.86075,-58,51,38.7000000000057,-0.06935,-0,4,9.65999999999999
22/Jul/2022 19:07:47,SB1 ICE21,-58.87549,-58,52,31.7578140646219,-0.193246,-0,11,35.6856241822243,-58.8792666666667,-58,52,45.3599999999966,-0.138716666666667,-0,8,19.3800000000001
22/Jul/2022 18:25:07,SB1 ICE21,0,0,0,0,0,0,0,0,-58.8791666666667,-58,52,45.0000000000102,-0.208083333333333,-0,12,29.0999999999999
22/Jul/2022 17:06:28,SB1 ICE21,-58.8619,-58,51,42.8549207746983,-0.267059,-0,16,1.41239406075329,-58.9407,-58,56,26.5200000000107,-0.2086,-0,12,30.96
22/Jul/2022 16:23:47,SB1 ICE21,0,0,0,0,0,0,0,0,-58.8606,-58,51,38.1599999999878,-0.208083333333333,-0,12,29.0999999999999
22/Jul/2022 15:41:04,SB1 ICE21,0,0,0,0,0,0,0,0,-58.87905,-58,52,44.5799999999963,-0.27745,-0,16,38.8199999999999
22/Jul/2022 14:58:36,SB1 ICE21,-58.82347,-58,49,24.495848827064,-0.329229,-0,19,45.2243909239769,-58.8297166666667,-58,49,46.9799999999992,-0.277116666666667,-0,16,37.6199999999999
22/Jul/2022 14:15:54,SB1 ICE21,-58.80929,-58,48,33.4368903189898,-0.344194,-0,20,39.0983831137419,-58.82955,-58,49,46.3799999999793,-0.3464,-0,20,47.04
22/Jul/2022 13:33:11,SB1 ICE21,0,0,0,0,0,0,0,0,-58.82955,-58,49,46.3799999999793,-0.3464,-0,20,47.04
22/Jul/2022 12:50:33,SB1 ICE21,-58.78277,-58,46,57.9794280230999,-0.369676,-0,22,10.8335779979825,-58.7802166666667,-58,46,48.7800000000078,-0.345983333333333,-0,20,45.5400000000002
22/Jul/2022 12:07:45,SB1 ICE21,-58.77163,-58,46,17.8518678992987,-0.38287,-0,22,58.3319574594498,-58.7802166666667,-58,46,48.7800000000078,-0.345983333333333,-0,20,45.5400000000002
22/Jul/2022 11:24:47,SB1 ICE21,-58.76192,-58,45,42.9290771484375,-0.394775,-0,23,41.1900099366903,-58.7800166666667,-58,46,48.0600000000095,-0.415166666666667,-0,24,54.6
22/Jul/2022 10:41:48,SB1 ICE21,-58.75386,-58,45,13.9114379882812,-0.406194,-0,24,22.2984055057168,-58.7495,-58,44,58.199999999988,-0.345566666666667,-0,20,44.0400000000001
22/Jul/2022 08:40:17,SB1 ICE21,0,0,0,0,0,0,0,0,-58.7493,-58,44,57.4799999999897,-0.414666666666667,-0,24,52.7999999999998
22/Jul/2022 07:57:29,SB1 ICE21,-58.73578,-58,44,8.81744362413883,-0.458328,-0,27,29.980830475688,-58.7487833333333,-58,44,55.6200000000047,-0.552883333333333,-0,33,10.3800000000001
22/Jul/2022 07:14:52,SB1 ICE21,-58.7327,-58,43,57.7212519943714,-0.477589,-0,28,39.3204398453236,-58.7493,-58,44,57.4799999999897,-0.414666666666667,-0,24,52.7999999999998
22/Jul/2022 06:32:14,SB1 ICE21,-58.72921,-58,43,45.1693721115589,-0.496644,-0,29,47.918364778161,-58.74905,-58,44,56.5799999999854,-0.483783333333333,-0,29,1.62000000000002
22/Jul/2022 05:49:32,SB1 ICE21,-58.72509,-58,43,30.3103633224964,-0.516297,-0,30,58.6691379547119,-58.74905,-58,44,56.5799999999854,-0.483783333333333,-0,29,1.62000000000002
22/Jul/2022 04:24:12,SB1 ICE21,0,0,0,0,0,0,0,0,-58.6994166666667,-58,41,57.9000000000036,-0.552216666666667,-0,33,7.97999999999992
22/Jul/2022 03:41:18,SB1 ICE21,0,0,0,0,0,0,0,0,-58.69795,-58,41,52.6200000000074,-0.8283,-0,49,41.8800000000002
22/Jul/2022 02:22:34,SB1 ICE21,0,0,0,0,0,0,0,0,-58.6994166666667,-58,41,57.9000000000036,-0.552216666666667,-0,33,7.97999999999992
22/Jul/2022 01:39:42,SB1 ICE21,0,0,0,0,0,0,0,0,-58.6991166666667,-58,41,56.8200000000189,-0.62125,-0,37,16.4999999999998
22/Jul/2022 00:14:13,SB1 ICE21,-58.67712,-58,40,37.6190174371004,-0.654509,-0,39,16.2324288859963,-58.6991166666667,-58,41,56.8200000000189,-0.62125,-0,37,16.4999999999998
21/Jul/2022 23:31:24,SB1 ICE21,-58.6707,-58,40,14.5065313205123,-0.667228,-0,40,2.02074043918401,-58.6684166666667,-58,40,6.3000000000045,-0.6205,-0,37,13.7999999999997
21/Jul/2022 22:48:39,SB1 ICE21,0,0,0,0,0,0,0,0,-58.6991166666667,-58,41,56.8200000000189,-0.62125,-0,37,16.4999999999998
21/Jul/2022 22:05:52,SB1 ICE21,0,0,0,0,0,0,0,0,-58.6684166666667,-58,40,6.3000000000045,-0.6205,-0,37,13.7999999999997
21/Jul/2022 21:23:22,SB1 ICE21,-58.6513,-58,39,4.68841544352472,-0.699024,-0,41,56.486476957798,-58.6493833333333,-58,38,57.7799999999996,-0.689433333333333,-0,41,21.96
21/Jul/2022 19:21:46,SB1 ICE21,-58.63534,-58,38,7.22991954535246,-0.72716,-0,43,37.7759166061878,-58.649,-58,38,56.400000000005,-0.758383333333333,-0,45,30.1799999999999
21/Jul/2022 18:39:08,SB1 ICE21,0,0,0,0,0,0,0,0,-58.6493833333333,-58,38,57.7799999999996,-0.689433333333333,-0,41,21.96
21/Jul/2022 17:13:44,SB1 ICE21,0,0,0,0,0,0,0,0,-58.6183166666667,-58,37,5.93999999999255,-0.757466666666667,-0,45,26.8799999999998
21/Jul/2022 16:30:54,SB1 ICE21,-58.61599,-58,36,57.562867552042,-0.762593,-0,45,45.3346967697144,-58.6183166666667,-58,37,5.93999999999255,-0.757466666666667,-0,45,26.8799999999998
21/Jul/2022 14:29:36,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
21/Jul/2022 13:46:54,SB1 ICE21,-58.59568,-58,35,44.4625865668058,-0.792371,-0,47,32.5355105102062,-58.6183166666667,-58,37,5.93999999999255,-0.757466666666667,-0,45,26.8799999999998
21/Jul/2022 13:04:14,SB1 ICE21,0,0,0,0,0,0,0,0,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
21/Jul/2022 12:21:14,SB1 ICE21,-58.58717,-58,35,13.8244631700218,-0.806047,-0,48,21.769281104207,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
21/Jul/2022 11:38:32,SB1 ICE21,-58.58345,-58,35,0.407409659237601,-0.81119,-0,48,40.2840334922075,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
21/Jul/2022 10:55:44,SB1 ICE21,0,0,0,0,0,0,0,0,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
21/Jul/2022 10:12:54,SB1 ICE21,0,0,0,0,0,0,0,0,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
21/Jul/2022 08:11:27,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
21/Jul/2022 06:46:03,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
21/Jul/2022 06:03:19,SB1 ICE21,-58.55508,-58,33,18.2757575064898,-0.810319,-0,48,37.1484238654375,-58.5383,-58,32,17.8800000000052,-0.75565,-0,45,20.3399999999998
21/Jul/2022 04:37:53,SB1 ICE21,-58.55322,-58,33,11.6015623323619,-0.802254,-0,48,8.11447603628039,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
21/Jul/2022 03:54:50,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5378666666667,-58,32,16.3200000000046,-0.824333333333333,-0,49,27.6000000000002
21/Jul/2022 00:28:14,SB1 ICE21,-58.55877,-58,33,31.582947447896,-0.808454,-0,48,30.4343182593584,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
20/Jul/2022 23:02:49,SB1 ICE21,-58.55873,-58,33,31.4318854361773,-0.819285,-0,49,9.4259119592607,-58.8028166666667,-58,48,10.1400000000041,3.1875,3,11,15.0000000000007
20/Jul/2022 21:37:04,SB1 ICE21,-58.55679,-58,33,24.441834166646,-0.830115,-0,49,48.4140738844872,-58.56895,-58,34,8.2199999999915,-0.75655,-0,45,23.5800000000002
20/Jul/2022 19:28:49,SB1 ICE21,-58.55258,-58,33,9.29443342611194,-0.841484,-0,50,29.3424379080534,-58.5378666666667,-58,32,16.3200000000046,-0.824333333333333,-0,49,27.6000000000002
20/Jul/2022 18:46:02,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
20/Jul/2022 17:27:17,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
20/Jul/2022 16:44:43,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
20/Jul/2022 16:01:00,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
20/Jul/2022 15:18:19,SB1 ICE21,-58.55065,-58,33,2.33184818644077,-0.847337,-0,50,50.4132281988859,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
20/Jul/2022 14:35:22,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5378666666667,-58,32,16.3200000000046,-0.824333333333333,-0,49,27.6000000000002
20/Jul/2022 13:52:57,SB1 ICE21,-58.55581,-58,33,20.9124762564898,-0.848581,-0,50,54.8916589468718,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
20/Jul/2022 11:44:35,SB1 ICE21,-58.56567,-58,33,56.4120456576347,-0.85643,-0,51,23.1479784473777,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
20/Jul/2022 10:25:57,SB1 ICE21,-58.5732,-58,34,23.5345451161265,-0.863452,-0,51,48.4272636473179,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
20/Jul/2022 09:43:13,SB1 ICE21,-58.57793,-58,34,40.5633553862572,-0.868956,-0,52,8.24170578271151,-58.5680666666667,-58,34,5.03999999998825,-0.894083333333333,-0,53,38.7000000000001
20/Jul/2022 09:00:31,SB1 ICE21,0,0,0,0,0,0,0,0,-58.5685166666667,-58,34,6.65999999999087,-0.825316666666667,-0,49,31.1399999999998
