UTC Time,Device Name,GPS Latitude,GPS Latitude DMS_1,GPS Latitude DMS_2,GPS Latitude DMS_3,GPS Longitude,GPS Longitude DMS_1,GPS Longitude DMS_2,GPS Longitude DMS_3,Iridium Approx Latitude,Iridium Approx Latitude DMS_1,Iridium Approx Latitude DMS_2,Iridium Approx Latitude DMS_3,Iridium Approx Longitude,Iridium Approx Longitude DMS_1,Iridium Approx Longitude DMS_2,Iridium Approx Longitude DMS_3
24/Jul/2022 04:12:40,SB5 ICE12,-58.93328,-58,55,59.7976706922054,0.809015,0,48,32.4539143592119,-58.9078333333333,-58,54,28.2000000000153,0.763883333333333,0,45,49.9800000000001
24/Jul/2022 03:40:32,SB5 ICE12,0,0,0,0,0,0,0,0,-58.9575333333333,-58,57,27.1199999999794,0.6953,0,41,43.0800000000001
24/Jul/2022 02:43:06,SB5 ICE12,0,0,0,0,0,0,0,0,-58.9078333333333,-58,54,28.2000000000153,0.763883333333333,0,45,49.9800000000001
24/Jul/2022 02:10:52,SB5 ICE12,0,0,0,0,0,0,0,0,-58.9575333333333,-58,57,27.1199999999794,0.6953,0,41,43.0800000000001
24/Jul/2022 01:38:40,SB5 ICE12,0,0,0,0,0,0,0,0,-58.9082333333333,-58,54,29.6400000000119,0.69445,0,41,40.02
24/Jul/2022 01:06:21,SB5 ICE12,0,0,0,0,0,0,0,0,-58.9094333333333,-58,54,33.9600000000019,-0.416683333333333,-0,25,0.0599999999999934
24/Jul/2022 00:34:15,SB5 ICE12,-58.93655,-58,56,11.5942382253706,0.703757,0,42,13.5251571424305,-58.9575333333333,-58,57,27.1199999999794,0.6953,0,41,43.0800000000001
24/Jul/2022 00:01:59,SB5 ICE12,-58.93384,-58,56,1.81640619412065,0.693172,0,41,35.4191198945045,-58.9575333333333,-58,57,27.1199999999794,0.6953,0,41,43.0800000000001
23/Jul/2022 23:29:52,SB5 ICE12,-58.929,-58,55,44.4168079644442,0.682639,0,40,57.5004123151302,-58.9579,-58,57,28.4399999999977,0.625766666666667,0,37,32.76
23/Jul/2022 22:57:42,SB5 ICE12,-58.92295,-58,55,22.622681222856,0.675689,0,40,32.4803341180086,-58.9085833333333,-58,54,30.9000000000026,0.625016666666667,0,37,30.0599999999999
23/Jul/2022 22:25:32,SB5 ICE12,-58.91677,-58,55,0.361633309512399,0.672643,0,40,21.5148216113448,-58.9085833333333,-58,54,30.9000000000026,0.625016666666667,0,37,30.0599999999999
23/Jul/2022 21:53:27,SB5 ICE12,-58.91077,-58,54,38.7597642838955,0.668644,0,40,7.11843939498067,-58.9085833333333,-58,54,30.9000000000026,0.625016666666667,0,37,30.0599999999999
23/Jul/2022 20:55:42,SB5 ICE12,0,0,0,0,0,0,0,0,-58.8032166666667,-58,48,11.5800000000007,-1.45458333333333,-1,27,16.5000000000002
23/Jul/2022 20:23:24,SB5 ICE12,0,0,0,0,0,0,0,0,-58.9085833333333,-58,54,30.9000000000026,0.625016666666667,0,37,30.0599999999999
23/Jul/2022 19:51:10,SB5 ICE12,-58.88257,-58,52,57.2598248720169,0.635677,0,38,8.43712817877531,-58.9085833333333,-58,54,30.9000000000026,0.625016666666667,0,37,30.0599999999999
23/Jul/2022 19:18:59,SB5 ICE12,0,0,0,0,0,0,0,0,-58.87815,-58,52,41.3399999999911,0.5549,0,33,17.6399999999997
23/Jul/2022 18:46:45,SB5 ICE12,0,0,0,0,0,0,0,0,-58.8606,-58,51,38.1599999999878,0.208083333333333,0,12,29.0999999999999
23/Jul/2022 18:14:31,SB5 ICE12,-58.86003,-58,51,36.1257947981358,0.611699,0,36,42.1163477003574,-58.8592666666667,-58,51,33.3600000000075,0.62425,0,37,27.2999999999998
23/Jul/2022 17:42:31,SB5 ICE12,-58.85304,-58,51,10.9396358951926,0.604306,0,36,15.5015369877219,-58.8595833333333,-58,51,34.4999999999942,0.5549,0,33,17.6399999999997
23/Jul/2022 17:10:24,SB5 ICE12,-58.84614,-58,50,46.1105357855558,0.597671,0,35,51.6155015677214,-58.8288333333333,-58,49,43.799999999996,0.554233333333333,0,33,15.2399999999995
23/Jul/2022 16:38:12,SB5 ICE12,-58.8401,-58,50,24.343871511519,0.590246,0,35,24.8856777325273,-58.8595833333333,-58,51,34.4999999999942,0.5549,0,33,17.6399999999997
23/Jul/2022 15:40:50,SB5 ICE12,0,0,0,0,0,0,0,0,-58.8288333333333,-58,49,43.799999999996,0.554233333333333,0,33,15.2399999999995
23/Jul/2022 15:08:43,SB5 ICE12,0,0,0,0,0,0,0,0,-58.85985,-58,51,35.4600000000005,0.485533333333333,0,29,7.92000000000013
23/Jul/2022 14:36:30,SB5 ICE12,-58.82498,-58,49,29.9340829253197,0.562406,0,33,44.6616131812334,-58.8285166666667,-58,49,42.6599999999837,0.6235,0,37,24.5999999999997
23/Jul/2022 14:04:29,SB5 ICE12,-58.82283,-58,49,22.1749870106578,0.553573,0,33,12.862844299525,-58.8288333333333,-58,49,43.799999999996,0.554233333333333,0,33,15.2399999999995
23/Jul/2022 13:32:21,SB5 ICE12,-58.82093,-58,49,15.3497306630015,0.542829,0,32,34.184318035841,-58.8288333333333,-58,49,43.799999999996,0.554233333333333,0,33,15.2399999999995
23/Jul/2022 13:00:13,SB5 ICE12,0,0,0,0,0,0,0,0,-58.8291166666667,-58,49,44.8199999999787,0.48495,0,29,5.82000000000016
23/Jul/2022 12:28:09,SB5 ICE12,0,0,0,0,0,0,0,0,-58.8291166666667,-58,49,44.8199999999787,0.48495,0,29,5.82000000000016
23/Jul/2022 11:55:56,SB5 ICE12,-58.81491,-58,48,53.6929327994585,0.50126,0,30,4.53593730926514,-58.8291166666667,-58,49,44.8199999999787,0.48495,0,29,5.82000000000016
23/Jul/2022 11:23:40,SB5 ICE12,-58.81315,-58,48,47.3345953971148,0.486979,0,29,13.1244275718927,-58.82935,-58,49,45.659999999981,0.415666666666667,0,24,56.4
23/Jul/2022 10:51:18,SB5 ICE12,-58.81107,-58,48,39.8501593619585,0.471244,0,28,16.4784260094166,-58.82935,-58,49,45.659999999981,0.415666666666667,0,24,56.4
23/Jul/2022 10:19:10,SB5 ICE12,-58.80906,-58,48,32.6129157096148,0.456524,0,27,23.4864514321089,-58.82935,-58,49,45.659999999981,0.415666666666667,0,24,56.4
23/Jul/2022 09:21:36,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7800166666667,-58,46,48.0600000000095,0.415166666666667,0,24,54.6
23/Jul/2022 08:49:34,SB5 ICE12,-58.80172,-58,48,6.17706282064319,0.413745,0,24,49.4819484651089,-58.7986333333333,-58,47,55.0800000000123,0.415166666666667,0,24,54.6
23/Jul/2022 08:17:21,SB5 ICE12,-58.79864,-58,47,55.0946049392223,0.399127,0,23,56.8572252988815,-58.7802166666667,-58,46,48.7800000000078,0.345983333333333,0,20,45.5400000000002
23/Jul/2022 07:45:05,SB5 ICE12,0,0,0,0,0,0,0,0,-58.8297166666667,-58,49,46.9799999999992,0.277116666666667,0,16,37.6199999999999
23/Jul/2022 07:13:07,SB5 ICE12,-58.79179,-58,47,30.4440312087536,0.367421,0,22,2.7156044030562,-58.7802166666667,-58,46,48.7800000000078,0.345983333333333,0,20,45.5400000000002
23/Jul/2022 06:40:55,SB5 ICE12,0,0,0,0,0,0,0,0,-58.82955,-58,49,46.3799999999793,0.3464,0,20,47.04
23/Jul/2022 06:08:51,SB5 ICE12,-58.7838,-58,47,1.67358401231468,0.335266,0,20,6.95757851935923,-58.7803833333333,-58,46,49.3800000000022,0.276783333333333,0,16,36.42
23/Jul/2022 05:36:36,SB5 ICE12,-58.77912,-58,46,44.8370363563299,0.320329,0,19,13.1844378076494,-58.7805166666667,-58,46,49.8599999999925,0.207583333333333,0,12,27.3
23/Jul/2022 05:04:38,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7803833333333,-58,46,49.3800000000022,0.276783333333333,0,16,36.42
23/Jul/2022 04:32:41,SB5 ICE12,-58.76861,-58,46,6.98913554660976,0.296488,0,17,47.356753796339,-58.7803833333333,-58,46,49.3800000000022,0.276783333333333,0,16,36.42
23/Jul/2022 03:34:58,SB5 ICE12,0,0,0,0,0,0,0,0,-58.74995,-58,44,59.8199999999906,0.0691,0,4,8.75999999999998
23/Jul/2022 03:02:50,SB5 ICE12,-58.75468,-58,45,16.8502807617188,0.273313,0,16,23.9267494529486,-58.7498,-58,44,59.2799999999983,0.207333333333333,0,12,26.3999999999999
23/Jul/2022 01:58:29,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7498,-58,44,59.2799999999983,0.207333333333333,0,12,26.3999999999999
23/Jul/2022 00:54:07,SB5 ICE12,-58.73708,-58,44,13.5003659874201,0.243423,0,14,36.3227996975183,-58.7498833333333,-58,44,59.5800000000082,0.138216666666667,0,8,17.58
23/Jul/2022 00:21:56,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7498,-58,44,59.2799999999983,0.207333333333333,0,12,26.3999999999999
22/Jul/2022 23:49:52,SB5 ICE12,-58.73277,-58,43,57.9821772873402,0.232804,0,13,58.0944009125233,-58.7498,-58,44,59.2799999999983,0.207333333333333,0,12,26.3999999999999
22/Jul/2022 23:17:46,SB5 ICE12,-58.73143,-58,43,53.1344600021839,0.227175,0,13,37.8299899399281,-58.7498,-58,44,59.2799999999983,0.207333333333333,0,12,26.3999999999999
22/Jul/2022 22:20:07,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7498,-58,44,59.2799999999983,0.207333333333333,0,12,26.3999999999999
22/Jul/2022 21:47:53,SB5 ICE12,-58.7299,-58,43,47.6412959396839,0.2045,0,12,16.200016066432,-58.7498,-58,44,59.2799999999983,0.207333333333333,0,12,26.3999999999999
22/Jul/2022 21:15:40,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7498,-58,44,59.2799999999983,0.207333333333333,0,12,26.3999999999999
22/Jul/2022 20:43:30,SB5 ICE12,-58.7284,-58,43,42.2442622482777,0.182384,0,10,56.5823994576931,-58.90475,-58,54,17.1000000000049,3.05656666666667,3,3,23.6400000000014
22/Jul/2022 20:11:11,SB5 ICE12,-58.72788,-58,43,40.3628535568714,0.170381,0,10,13.3715805597603,-58.73125,-58,43,52.5000000000034,0.138216666666667,0,8,17.58
22/Jul/2022 19:39:09,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7498833333333,-58,44,59.5800000000082,0.138216666666667,0,8,17.58
22/Jul/2022 19:07:02,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7498833333333,-58,44,59.5800000000082,0.138216666666667,0,8,17.58
22/Jul/2022 18:34:55,SB5 ICE12,-58.72417,-58,43,27.0144648849964,0.130121,0,7,48.4355751425028,-58.7498833333333,-58,44,59.5800000000082,0.138216666666667,0,8,17.58
22/Jul/2022 18:02:49,SB5 ICE12,-58.72029,-58,43,13.0480960942805,0.116445,0,6,59.201992303133,-58.7005833333333,-58,42,2.09999999999297,0.0690166666666667,0,4,8.46000000000002
22/Jul/2022 17:30:42,SB5 ICE12,0,0,0,0,0,0,0,0,-58.74995,-58,44,59.8199999999906,0.0691,0,4,8.75999999999998
22/Jul/2022 16:58:28,SB5 ICE12,-58.70885,-58,42,31.8768303841352,0.090026,0,5,24.0935945883393,-58.7005833333333,-58,42,2.09999999999297,0.0690166666666667,0,4,8.46000000000002
22/Jul/2022 16:26:30,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7313,-58,43,52.6799999999838,0.0691,0,4,8.75999999999998
22/Jul/2022 15:29:03,SB5 ICE12,-58.68578,-58,41,8.82019037380815,0.059208,0,3,33.1487942487001,-58.7006166666667,-58,42,2.21999999999696,0,0,0,0
22/Jul/2022 14:57:02,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6523666666667,-58,39,8.52000000000146,-2.7591,-2,45,32.7600000000004
22/Jul/2022 14:24:51,SB5 ICE12,-58.66862,-58,40,7.02209486626089,0.043665,0,2,37.1939979493618,-58.6699166666667,-58,40,11.7000000000047,0,0,0,0
22/Jul/2022 13:52:54,SB5 ICE12,0,0,0,0,0,0,0,0,-58.62055,-58,37,13.9800000000037,0,0,0,0
22/Jul/2022 13:20:37,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6512333333333,-58,39,4.43999999999392,0,0,0,0
22/Jul/2022 12:48:29,SB5 ICE12,0,0,0,0,0,0,0,0,-58.62055,-58,37,13.9800000000037,0,0,0,0
22/Jul/2022 12:16:12,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6512333333333,-58,39,4.43999999999392,0,0,0,0
22/Jul/2022 11:43:59,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6205333333333,-58,37,13.9200000000017,0.06885,0,4,7.86000000000003
22/Jul/2022 11:11:45,SB5 ICE12,-58.62658,-58,37,35.6716934591532,-0.001248,-0,0,4.49279984459281,-58.6512333333333,-58,39,4.43999999999392,0,0,0,0
22/Jul/2022 09:09:51,SB5 ICE12,0,0,0,0,0,0,0,0,-58.62055,-58,37,13.9800000000037,0,0,0,0
22/Jul/2022 08:37:41,SB5 ICE12,-58.6039,-58,36,14.0570065006614,-0.03275,-0,1,57.8999944031239,-58.62055,-58,37,13.9800000000037,0,0,0,0
22/Jul/2022 08:05:38,SB5 ICE12,0,0,0,0,0,0,0,0,-58.5711666666667,-58,34,16.2000000000006,0,0,0,0
22/Jul/2022 07:33:30,SB5 ICE12,-58.59753,-58,35,51.1230479925871,-0.040772,-0,2,26.7791949212551,-58.56585,-58,33,57.0600000000013,1.16913333333333,1,10,8.87999999999982
22/Jul/2022 07:01:25,SB5 ICE12,-58.59631,-58,35,46.7010509222746,-0.045341,-0,2,43.2276003062725,-58.5899,-58,35,23.6399999999918,0,0,0,0
22/Jul/2022 06:29:18,SB5 ICE12,0,0,0,0,0,0,0,0,-58.62055,-58,37,13.9800000000037,0,0,0,0
22/Jul/2022 05:57:20,SB5 ICE12,-58.59731,-58,35,50.3265392035246,-0.059229,-0,3,33.22440572083,-58.5711666666667,-58,34,16.2000000000006,0,0,0,0
22/Jul/2022 05:24:58,SB5 ICE12,0,0,0,0,0,0,0,0,-58.4736,-58,28,24.9599999999845,2.74588333333333,2,44,45.1800000000002
22/Jul/2022 04:53:00,SB5 ICE12,0,0,0,0,0,0,0,0,-58.57115,-58,34,16.1399999999986,-0.0687666666666667,-0,4,7.56000000000002
22/Jul/2022 04:20:54,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6205333333333,-58,37,13.9200000000017,-0.06885,-0,4,7.86000000000003
22/Jul/2022 03:23:27,SB5 ICE12,0,0,0,0,0,0,0,0,-58.5711666666667,-58,34,16.2000000000006,0,0,0,0
22/Jul/2022 02:51:10,SB5 ICE12,-58.60583,-58,36,20.9783932194114,-0.112228,-0,6,44.0207965672016,-58.6205333333333,-58,37,13.9200000000017,-0.06885,-0,4,7.86000000000003
22/Jul/2022 02:19:15,SB5 ICE12,-58.60729,-58,36,26.2518307194114,-0.123014,-0,7,22.8504108265042,-58.57115,-58,34,16.1399999999986,-0.0687666666666667,-0,4,7.56000000000002
22/Jul/2022 01:47:03,SB5 ICE12,-58.60759,-58,36,27.3229977115989,-0.134376,-0,8,3.75361572951078,-58.6204833333333,-58,37,13.7399999999957,-0.137716666666667,-0,8,15.78
22/Jul/2022 01:14:55,SB5 ICE12,-58.60755,-58,36,27.1719356998801,-0.146153,-0,8,46.1508091539145,-58.5897333333333,-58,35,23.0399999999975,-0.206333333333333,-0,12,22.8
22/Jul/2022 00:42:35,SB5 ICE12,-58.60784,-58,36,28.229371458292,-0.157919,-0,9,28.5084150731564,-58.6204833333333,-58,37,13.7399999999957,-0.137716666666667,-0,8,15.78
22/Jul/2022 00:10:21,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6204833333333,-58,37,13.7399999999957,-0.137716666666667,-0,8,15.78
21/Jul/2022 23:06:02,SB5 ICE12,-58.6064,-58,36,23.0245968326926,-0.187197,-0,11,13.9091991819441,-58.6657666666667,-58,39,56.7600000000169,1.0341,1,2,2.7599999999997
21/Jul/2022 22:08:33,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6203833333333,-58,37,13.3800000000093,-0.206583333333333,-0,12,23.6999999999999
21/Jul/2022 21:04:22,SB5 ICE12,-58.60275,-58,36,9.88220181316137,-0.214381,-0,12,51.771579310298,-58.6204833333333,-58,37,13.7399999999957,-0.137716666666667,-0,8,15.78
21/Jul/2022 20:32:18,SB5 ICE12,-58.60198,-58,36,7.12188687175512,-0.220657,-0,13,14.3652208149433,-58.5896,-58,35,22.5599999999815,-0.275116666666667,-0,16,30.42
21/Jul/2022 20:00:10,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6203833333333,-58,37,13.3800000000093,-0.206583333333333,-0,12,23.6999999999999
21/Jul/2022 19:28:03,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 18:55:46,SB5 ICE12,-58.60172,-58,36,6.18804940022528,-0.241423,-0,14,29.1227851063013,-58.62055,-58,37,13.9800000000037,0,0,0,0
21/Jul/2022 18:23:42,SB5 ICE12,-58.60187,-58,36,6.73736580647528,-0.247003,-0,14,49.2108140140772,-58.6203833333333,-58,37,13.3800000000093,-0.206583333333333,-0,12,23.6999999999999
21/Jul/2022 17:51:28,SB5 ICE12,-58.60288,-58,36,10.3628536686301,-0.252736,-0,15,9.84960794448853,-58.6203833333333,-58,37,13.3800000000093,-0.206583333333333,-0,12,23.6999999999999
21/Jul/2022 17:19:37,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6203833333333,-58,37,13.3800000000093,-0.206583333333333,-0,12,23.6999999999999
21/Jul/2022 16:22:06,SB5 ICE12,-58.60628,-58,36,22.6126095280051,-0.270562,-0,16,14.0231754630804,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 15:50:04,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 15:17:41,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6203833333333,-58,37,13.3800000000093,-0.206583333333333,-0,12,23.6999999999999
21/Jul/2022 14:45:43,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6193833333333,-58,37,9.77999999999213,-0.5509,-0,33,3.24000000000004
21/Jul/2022 14:13:21,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6201,-58,37,12.360000000001,-0.344316666666667,-0,20,39.54
21/Jul/2022 13:41:13,SB5 ICE12,0,0,0,0,0,0,0,0,-58.5708666666667,-58,34,15.1199999999903,-0.275116666666667,-0,16,30.42
21/Jul/2022 13:09:04,SB5 ICE12,-58.60804,-58,36,28.943482786417,-0.314897,-0,18,53.6292035132647,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 12:36:56,SB5 ICE12,-58.60972,-58,36,34.985963255167,-0.321023,-0,19,15.6827537342906,-58.5896,-58,35,22.5599999999815,-0.275116666666667,-0,16,30.42
21/Jul/2022 12:04:42,SB5 ICE12,0,0,0,0,0,0,0,0,-58.61965,-58,37,10.7399999999984,-0.482033333333333,-0,28,55.3200000000001
21/Jul/2022 11:07:26,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 10:35:23,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6201,-58,37,12.360000000001,-0.344316666666667,-0,20,39.54
21/Jul/2022 09:31:01,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 08:58:49,SB5 ICE12,-58.6158,-58,36,56.8899549543858,-0.337546,-0,20,15.1655668392777,-58.6201,-58,37,12.360000000001,-0.344316666666667,-0,20,39.54
21/Jul/2022 08:26:41,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 07:54:41,SB5 ICE12,-58.6198,-58,37,11.2957762554288,-0.339356,-0,20,21.6816181316972,-58.6617833333333,-58,39,42.4200000000013,-1.44758333333333,-1,26,51.2999999999995
21/Jul/2022 07:22:20,SB5 ICE12,-58.62217,-58,37,19.7964476421475,-0.34104,-0,20,27.7439469471574,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 06:50:12,SB5 ICE12,-58.62464,-58,37,28.6953750997782,-0.342031,-0,20,31.3116084784269,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 06:18:04,SB5 ICE12,-58.62751,-58,37,39.0225235372782,-0.341778,-0,20,30.40083758533,-58.6509333333333,-58,39,3.36000000000922,-0.275783333333333,-0,16,32.82
21/Jul/2022 05:20:41,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6201,-58,37,12.360000000001,-0.344316666666667,-0,20,39.54
21/Jul/2022 04:48:39,SB5 ICE12,-58.63951,-58,38,22.2399903461337,-0.344324,-0,20,39.5663749426603,-58.6202666666667,-58,37,12.9599999999954,-0.27545,-0,16,31.6200000000001
21/Jul/2022 03:44:19,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6507666666667,-58,39,2.76000000001488,-0.344733333333333,-0,20,41.0400000000001
21/Jul/2022 03:12:14,SB5 ICE12,-58.65532,-58,39,19.1491702571511,-0.35608,-0,21,21.8879839405417,-58.6696166666667,-58,40,10.62000000002,-0.275783333333333,-0,16,32.82
21/Jul/2022 01:03:28,SB5 ICE12,-58.67381,-58,40,25.7125860080123,-0.38654,-0,23,11.5439845249057,-58.66945,-58,40,10.0200000000001,-0.344733333333333,-0,20,41.0400000000001
21/Jul/2022 00:31:27,SB5 ICE12,-58.67816,-58,40,41.3818348199129,-0.394491,-0,23,40.1675518602133,-58.66945,-58,40,10.0200000000001,-0.344733333333333,-0,20,41.0400000000001
20/Jul/2022 23:01:50,SB5 ICE12,-58.68832,-58,41,17.966309376061,-0.413302,-0,24,47.8872142732143,-58.70015,-58,42,0.539999999992347,-0.34515,-0,20,42.5400000000001
20/Jul/2022 22:29:46,SB5 ICE12,0,0,0,0,0,0,0,0,-58.70015,-58,42,0.539999999992347,-0.34515,-0,20,42.5400000000001
20/Jul/2022 21:57:42,SB5 ICE12,-58.6954,-58,41,43.4408560395241,-0.427694,-0,25,39.6983731538057,-58.69995,-58,41,59.8200000000162,-0.414166666666667,-0,24,51
20/Jul/2022 21:25:36,SB5 ICE12,0,0,0,0,0,0,0,0,-58.69995,-58,41,59.8200000000162,-0.414166666666667,-0,24,51
20/Jul/2022 20:53:31,SB5 ICE12,-58.70089,-58,42,3.20251460652798,-0.444193,-0,26,39.0948191285133,-58.73065,-58,43,50.3399999999829,-0.414666666666667,-0,24,52.7999999999998
20/Jul/2022 20:21:33,SB5 ICE12,-58.70349,-58,42,12.5683595426381,-0.451744,-0,27,6.27836482599378,-58.69995,-58,41,59.8200000000162,-0.414166666666667,-0,24,51
20/Jul/2022 19:49:21,SB5 ICE12,0,0,0,0,0,0,0,0,-58.69995,-58,41,59.8200000000162,-0.414166666666667,-0,24,51
20/Jul/2022 18:45:11,SB5 ICE12,0,0,0,0,0,0,0,0,-58.73065,-58,43,50.3399999999829,-0.414666666666667,-0,24,52.7999999999998
20/Jul/2022 17:47:53,SB5 ICE12,0,0,0,0,0,0,0,0,-58.6997,-58,41,58.9200000000119,-0.4832,-0,28,59.52
20/Jul/2022 17:28:00,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7493,-58,44,57.4799999999897,-0.414666666666667,-0,24,52.7999999999998
20/Jul/2022 16:55:57,SB5 ICE12,0,0,0,0,0,0,0,0,-58.7797666666667,-58,46,47.1600000000052,-0.484366666666667,-0,29,3.71999999999999
20/Jul/2022 16:23:49,SB5 ICE12,-58.72859,-58,43,42.9171748459339,-0.500946,-0,30,3.40554714202881,-58.7304166666667,-58,43,49.5000000000061,-0.483783333333333,-0,29,1.62000000000002
20/Jul/2022 15:51:37,SB5 ICE12,-58.73253,-58,43,57.1032710373402,-0.50795,-0,30,28.6200284957886,-58.7493,-58,44,57.4799999999897,-0.414666666666667,-0,24,52.7999999999998
