Data Date (UTC), LATITUDE, LONGITUDE, FMTID, YEAR, MONTH, DAY, HOUR, MIN, SST, BP, BPT, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body
2019-10-02 02:30:00, -54.160400, 24.848600, 40, 2019, 10, 2, 2, 30, -0.8, 981.2, 0.8, 14.4, 0, 40, 78, 9, 28274109EA412841FFFBC27FC000AEFF9F41E69EBF
2019-10-02 02:00:00, -54.153200, 24.847000, 40, 2019, 10, 2, 2, 0, -0.8, 980.9, 0.7, 14.4, 0, 40, 136, 7, 282741080A3B2841BFFBC1FFC000AF089F41D712BF
2019-10-02 01:30:00, -54.145600, 24.843600, 40, 2019, 10, 2, 1, 30, -0.8, 980.7, 0.7, 14.4, 0, 40, 60, 7, 28274105EA372841BFFBC1FFC000AF121F41B47ABF
2019-10-02 01:00:00, -54.139000, 24.840400, 40, 2019, 10, 2, 1, 0, -0.8, 980.4, 0.8, 14.4, 0, 40, 90, 15, 282741040A312841FFFBC3FFC000AF1A5F4194B6BF
2019-10-02 00:30:00, -54.132600, 24.836400, 40, 2019, 10, 2, 0, 30, -0.8, 980.2, 0.8, 14.4, 0, 40, 98, 18, 28274101EA2D2841FFFBC4BFC000AF225F416CC6BF
2019-10-02 00:00:00, -54.126600, 24.831200, 40, 2019, 10, 2, 0, 0, -0.8, 980.0, 0.9, 14.4, 0, 40, 90, 19, 282741000A2928423FFBC4FFC000AF29DF4138B6BF
2019-10-01 23:30:00, -54.121200, 24.825800, 40, 2019, 10, 1, 23, 30, -0.8, 979.7, 0.9, 14.4, 0, 40, 108, 8, 282740DDEA2328423FFBC23FC000AF309F4102DABF
2019-10-01 23:00:00, -54.116800, 24.820600, 40, 2019, 10, 1, 23, 0, -0.8, 979.3, 0.9, 14.4, 0, 44, 118, 9, 282740DC0A1B28423FFBC27FC000AF361F40CEEEFF
2019-10-01 22:30:00, -54.112800, 24.814800, 40, 2019, 10, 1, 22, 30, -0.8, 979.0, 0.8, 14.4, 0, 44, 82, 11, 282740D9EA152841FFFBC2FFC000AF3B1F4094A6FF
2019-10-01 22:00:00, -54.109400, 24.808800, 40, 2019, 10, 1, 22, 0, -0.8, 978.7, 0.8, 14.4, 0, 40, 124, 14, 282740D80A0F2841FFFBC3BFC000AF3F5F4058FABF
2019-10-01 21:30:00, -54.106400, 24.801800, 40, 2019, 10, 1, 21, 30, -0.9, 978.4, 0.8, 14.4, 0, 40, 88, 8, 282740D5EA0927C1FFFBC23FC000AF431F4012B2BF
2019-10-01 21:00:00, -54.104600, 24.793800, 40, 2019, 10, 1, 21, 0, -0.9, 978.2, 0.9, 14.4, 0, 40, 82, 9, 282740D40A0527C23FFBC27FC000AF455F3FC2A6BF
2019-10-01 20:30:00, -54.103200, 24.785000, 40, 2019, 10, 1, 20, 30, -0.9, 977.9, 0.9, 14.4, 0, 36, 72, 19, 282740D1E9FF27C23FFBC4FFC000AF471F3F6A927F
2019-10-01 20:00:00, -54.102000, 24.775000, 40, 2019, 10, 1, 20, 0, -0.9, 977.7, 1.0, 14.4, 0, 40, 66, 7, 282740D009FB27C27FFBC1FFC000AF489F3F0686BF
2019-10-01 19:30:00, -54.102000, 24.765000, 40, 2019, 10, 1, 19, 30, -0.8, 977.4, 1.4, 14.4, 0, 40, 70, 21, 282740CDE9F528437FFBC57FC000AF489F3EA28EBF
2019-10-01 19:00:00, -54.102600, 24.754600, 40, 2019, 10, 1, 19, 0, -0.8, 977.0, 1.1, 14.4, 0, 40, 70, 20, 282740CC09ED2842BFFBC53FC000AF47DF3E3A8EBF
2019-10-01 18:30:00, -54.105000, 24.743800, 40, 2019, 10, 1, 18, 30, -0.8, 976.6, 1.2, 14.4, 0, 40, 64, 16, 282740C9E9E52842FFFBC43FC000AF44DF3DCE82BF
2019-10-01 18:00:00, -54.107200, 24.732400, 40, 2019, 10, 1, 18, 0, -0.7, 975.9, -0.9, 14.4, 0, 44, 76, 11, 282740C809D728BDBFFBC2FFC000AF421F3D5C9AFF
2019-10-01 17:30:00, -54.110400, 24.720600, 40, 2019, 10, 1, 17, 30, -0.7, 975.9, -3.2, 14.4, 0, 40, 60, 7, 282740C5E9D728B7FFFBC1FFC000AF3E1F3CE67ABF
2019-10-01 17:00:00, -54.113600, 24.707600, 40, 2019, 10, 1, 17, 0, -0.7, 975.5, -5.2, 14.4, 0, 40, 56, 11, 282740C409CF28B2FFFBC2FFC000AF3A1F3C6472BF
2019-10-01 16:30:00, -54.116600, 24.693400, 40, 2019, 10, 1, 16, 30, -0.7, 976.9, -4.5, 14.4, 0, 40, 76, 19, 282740C1E9EB28B4BFFBC4FFC000AF365F3BD69ABF
2019-10-01 16:00:00, -54.119400, 24.678800, 40, 2019, 10, 1, 16, 0, -0.7, 979.1, -2.9, 14.4, 0, 40, 52, 8, 282740C00A1728B8BFFBC23FC000AF32DF3B446ABF
2019-10-01 15:30:00, -54.122400, 24.665200, 40, 2019, 10, 1, 15, 30, -0.7, 980.7, -1.4, 14.4, 0, 40, 78, 16, 282740BDEA3728BC7FFBC43FC000AF2F1F3ABC9EBF
2019-10-01 15:00:00, -54.126600, 24.652400, 40, 2019, 10, 1, 15, 0, -0.8, 981.4, -1.3, 14.4, 0, 40, 58, 14, 282740BC0A45283CBFFBC3BFC000AF29DF3A3C76BF
2019-10-01 14:30:00, -54.131600, 24.639200, 40, 2019, 10, 1, 14, 30, -0.8, 982.0, -1.1, 14.4, 0, 40, 48, 12, 282740B9EA51283D3FFBC33FC000AF239F39B862BF
2019-10-01 14:00:00, -54.137200, 24.625800, 40, 2019, 10, 1, 14, 0, -0.9, 982.1, -0.4, 14.4, 0, 40, 52, 10, 282740B80A5327BEFFFBC2BFC000AF1C9F39326ABF
2019-10-01 13:30:00, -54.142200, 24.610800, 40, 2019, 10, 1, 13, 30, -0.8, 982.7, 0.3, 14.4, 0, 40, 30, 7, 282740B5EA5F2840BFFBC1FFC000AF165F389C3EBF
2019-10-01 13:00:00, -54.147200, 24.596400, 40, 2019, 10, 1, 13, 0, -0.9, 983.1, 1.3, 14.4, 0, 40, 28, 10, 282740B40A6727C33FFBC2BFC000AF101F380C3ABF
2019-10-01 12:30:00, -54.152200, 24.581200, 40, 2019, 10, 1, 12, 30, -0.9, 982.6, 1.0, 14.4, 0, 40, 62, 19, 282740B1EA5D27C27FFBC4FFC000AF09DF37747EBF
2019-10-01 12:00:00, -54.157600, 24.564200, 40, 2019, 10, 1, 12, 0, -0.9, 982.3, -3.4, 14.4, 0, 40, 28, 9, 282740B00A5727B77FFBC27FC000AF031F36CA3ABF
2019-10-01 11:30:00, -54.163000, 24.548400, 40, 2019, 10, 1, 11, 30, -0.9, 981.8, -3.1, 14.4, 0, 40, 30, 12, 282740ADEA4D27B83FFBC33FC000AEFC5F362C3EBF
2019-10-01 11:00:00, -54.167800, 24.533000, 40, 2019, 10, 1, 11, 0, -1.0, 981.5, -1.7, 14.4, 0, 44, 52, 15, 282740AC0A47273BBFFBC3FFC000AEF65F35926AFF
2019-10-01 10:30:00, -54.172600, 24.518400, 40, 2019, 10, 1, 10, 30, -1.0, 985.7, 3.5, 14.4, 0, 40, 74, 11, 282740A9EA9B2748BFFBC2FFC000AEF05F350096BF
2019-10-01 10:00:00, -54.177400, 24.506200, 40, 2019, 10, 1, 10, 0, -0.9, 984.9, 3.4, 14.4, 0, 36, 78, 10, 282740A80A8B27C87FFBC2BFC000AEEA5F34869E7F
2019-10-01 09:30:00, -54.181600, 24.495800, 40, 2019, 10, 1, 9, 30, -0.9, 983.2, 3.9, 14.4, 0, 40, 104, 16, 282740A5EA6927C9BFFBC43FC000AEE51F341ED2BF
2019-10-01 09:00:00, -54.186200, 24.485600, 40, 2019, 10, 1, 9, 0, -0.9, 982.2, 5.3, 14.4, 0, 40, 94, 12, 282740A40A5527CD3FFBC33FC000AEDF5F33B8BEBF
2019-10-01 08:30:00, -54.190800, 24.475800, 40, 2019, 10, 1, 8, 30, -0.9, 981.5, 5.0, 14.4, 0, 40, 112, 13, 282740A1EA4727CC7FFBC37FC000AED99F3356E2BF
2019-10-01 08:00:00, -54.195800, 24.466400, 40, 2019, 10, 1, 8, 0, -0.9, 979.3, 3.3, 14.4, 0, 36, 148, 16, 282740A00A1B27C83FFBC43FC000AED35F32F92A7F
2019-10-01 07:30:00, -54.201400, 24.457400, 40, 2019, 10, 1, 7, 30, -0.9, 976.9, 1.2, 14.4, 0, 36, 84, 4, 2827409DE9EB27C2FFFBC13FC000AECC5F329EAA7F
2019-10-01 07:00:00, -54.207400, 24.447800, 40, 2019, 10, 1, 7, 0, -0.9, 976.5, 0.9, 14.4, 0, 40, 86, 9, 2827409C09E327C23FFBC27FC000AEC4DF323EAEBF
2019-10-01 06:30:00, -54.213400, 24.437000, 40, 2019, 10, 1, 6, 30, -0.9, 976.0, 0.8, 14.4, 0, 40, 118, 7, 28274099E9D927C1FFFBC1FFC000AEBD5F31D2EEBF
2019-10-01 06:00:00, -54.220400, 24.423800, 40, 2019, 10, 1, 6, 0, -0.9, 975.7, 0.9, 14.4, 0, 40, 60, 12, 2827409809D327C23FFBC33FC000AEB49F314E7ABF
2019-10-01 05:30:00, -54.227400, 24.410000, 40, 2019, 10, 1, 5, 30, -0.9, 975.7, 0.8, 14.4, 0, 40, 58, 8, 28274095E9D327C1FFFBC23FC000AEABDF30C476BF
2019-10-01 05:00:00, -54.235200, 24.395400, 40, 2019, 10, 1, 5, 0, -0.9, 975.3, 0.2, 14.4, 0, 36, 112, 11, 2827409409CB27C07FFBC2FFC000AEA21F3032E27F
2019-10-01 04:30:00, -54.244000, 24.380800, 40, 2019, 10, 1, 4, 30, -0.9, 974.9, -0.4, 14.4, 0, 40, 146, 20, 28274091E9C327BEFFFBC53FC000AE971F2FA126BF
2019-10-01 04:00:00, -54.253400, 24.363600, 40, 2019, 10, 1, 4, 0, -0.9, 974.9, -0.7, 14.4, 0, 40, 94, 7, 2827409009C327BE3FFBC1FFC000AE8B5F2EF4BEBF
2019-10-01 03:30:00, -54.262000, 24.345400, 40, 2019, 10, 1, 3, 30, -0.9, 975.1, -1.6, 14.4, 0, 40, 58, 27, 2827408DE9C727BBFFFBC6FFC000AE809F2E3E76BF
2019-10-01 03:00:00, -54.270200, 24.327600, 40, 2019, 10, 1, 3, 0, -0.9, 975.2, -0.9, 14.4, 0, 40, 92, 8, 2827408C09C927BDBFFBC23FC000AE765F2D8CBABF
2019-10-01 02:30:00, -54.279000, 24.310200, 40, 2019, 10, 1, 2, 30, -0.9, 975.7, -3.5, 14.4, 0, 40, 46, 9, 28274089E9D327B73FFBC27FC000AE6B5F2CDE5EBF
2019-10-01 02:00:00, -54.287600, 24.292200, 40, 2019, 10, 1, 2, 0, -0.8, 976.7, -3.8, 14.4, 0, 40, 54, 9, 2827408809E728367FFBC27FC000AE609F2C2A6EBF
2019-10-01 01:30:00, -54.295600, 24.273600, 40, 2019, 10, 1, 1, 30, -0.8, 976.1, -4.1, 14.4, 0, 44, 58, 10, 28274085E9DB2835BFFBC2BFC000AE569F2B7076FF
2019-10-01 01:00:00, -54.303600, 24.256600, 40, 2019, 10, 1, 1, 0, -0.8, 979.2, 1.1, 14.4, 0, 36, 96, 9, 282740840A192842BFFBC27FC000AE4C9F2AC6C27F
2019-10-01 00:30:00, -54.311200, 24.239000, 40, 2019, 10, 1, 0, 30, -0.9, 980.5, 4.8, 14.4, 0, 40, 76, 11, 28274081EA3327CBFFFBC2FFC000AE431F2A169ABF
2019-10-01 00:00:00, -54.319000, 24.222000, 40, 2019, 10, 1, 0, 0, -0.9, 980.2, 4.5, 14.4, 0, 40, 84, 18, 282740800A2D27CB3FFBC4BFC000AE395F296CAABF
2019-09-30 23:30:00, -54.326800, 24.206000, 40, 2019, 9, 30, 23, 30, -0.9, 978.1, 2.4, 14.4, 0, 36, 140, 12, 28272F5DEA0327C5FFFBC33FC000AE2F9F28CD1A7F
2019-09-30 23:00:00, -54.334600, 24.189800, 40, 2019, 9, 30, 23, 0, -0.9, 975.7, 0.1, 14.4, 0, 40, 170, 11, 28272F5C09D327C03FFBC2FFC000AE25DF282B56BF
2019-09-30 22:30:00, -54.342400, 24.171600, 40, 2019, 9, 30, 22, 30, -0.9, 975.7, 0.0, 14.4, 0, 40, 196, 20, 28272F59E9D327BFFFFBC53FC000AE1C1F27758ABF
2019-09-30 22:00:00, -54.350800, 24.151400, 40, 2019, 9, 30, 22, 0, -0.8, 975.6, 0.2, 14.4, 0, 40, 94, 7, 28272F5809D128407FFBC1FFC000AE119F26AABEBF
2019-09-30 21:30:00, -54.358400, 24.132800, 40, 2019, 9, 30, 21, 30, -0.8, 975.6, 0.4, 14.4, 0, 40, 76, 10, 28272F55E9D12840FFFBC2BFC000AE081F25F09ABF
2019-09-30 21:00:00, -54.364200, 24.113400, 40, 2019, 9, 30, 21, 0, -0.8, 975.7, 0.7, 14.4, 0, 36, 76, 9, 28272F5409D32841BFFBC27FC000AE00DF252E9A7F
2019-09-30 20:30:00, -54.369600, 24.094200, 40, 2019, 9, 30, 20, 30, -0.8, 975.5, 0.4, 14.4, 0, 40, 168, 10, 28272F51E9CF2840FFFBC2BFC000ADFA1F246F52BF
2019-09-30 20:00:00, -54.376600, 24.074000, 40, 2019, 9, 30, 20, 0, -0.9, 975.2, -0.8, 14.4, 0, 40, 82, 15, 28272F5009C927BDFFFBC3FFC000ADF15F23A4A6BF
2019-09-30 19:30:00, -54.382400, 24.054600, 40, 2019, 9, 30, 19, 30, -1.0, 974.9, -1.0, 14.4, 0, 40, 54, 7, 28272F4DE9C3273D7FFBC1FFC000ADEA1F22E26EBF
2019-09-30 19:00:00, -54.387600, 24.038400, 40, 2019, 9, 30, 19, 0, -1.0, 975.1, -2.3, 14.4, 0, 40, 72, 10, 28272F4C09C7273A3FFBC2BFC000ADE39F224092BF
2019-09-30 18:30:00, -54.393000, 24.022800, 40, 2019, 9, 30, 18, 30, -1.0, 975.9, -4.0, 14.4, 0, 40, 58, 7, 28272F49E9D72735FFFBC1FFC000ADDCDF21A476BF
2019-09-30 18:00:00, -54.400000, 24.007000, 40, 2019, 9, 30, 18, 0, -1.0, 975.9, -3.9, 14.4, 0, 44, 60, 11, 28272F4809D727363FFBC2FFC000ADD41F21067AFF
2019-09-30 17:30:00, -54.408600, 23.992400, 40, 2019, 9, 30, 17, 30, -0.9, 977.4, -2.7, 14.4, 0, 44, 30, 10, 28272F45E9F527B93FFBC2BFC000ADC95F20743EFF
2019-09-30 17:00:00, -54.416800, 23.978400, 40, 2019, 9, 30, 17, 0, -1.0, 980.0, -0.3, 14.4, 0, 40, 30, 7, 28272F440A29273F3FFBC1FFC000ADBF1F1FE83EBF
2019-09-30 16:30:00, -54.423800, 23.965800, 40, 2019, 9, 30, 16, 30, -1.0, 979.8, -0.5, 14.4, 0, 40, 78, 7, 28272F41EA25273EBFFBC1FFC000ADB65F1F6A9EBF
2019-09-30 16:00:00, -54.431000, 23.952000, 40, 2019, 9, 30, 16, 0, -1.0, 980.2, -0.2, 14.4, 0, 40, 56, 10, 28272F400A2D273F7FFBC2BFC000ADAD5F1EE072BF
2019-09-30 15:30:00, -54.438600, 23.939000, 40, 2019, 9, 30, 15, 30, -1.0, 980.2, -0.2, 14.4, 0, 36, 110, 20, 28272F3DEA2D273F7FFBC53FC000ADA3DF1E5EDE7F
2019-09-30 15:00:00, -54.446200, 23.924200, 40, 2019, 9, 30, 15, 0, -1.0, 980.3, -0.1, 14.4, 0, 40, 114, 12, 28272F3C0A2F273FBFFBC33FC000AD9A5F1DCAE6BF
2019-09-30 14:30:00, -54.454200, 23.908400, 40, 2019, 9, 30, 14, 30, -1.0, 980.4, 0.7, 14.4, 0, 36, 100, 12, 28272F39EA312741BFFBC33FC000AD905F1D2CCA7F
2019-09-30 14:00:00, -54.462600, 23.893800, 40, 2019, 9, 30, 14, 0, -1.0, 980.5, 3.3, 14.4, 0, 40, 136, 16, 28272F380A3327483FFBC43FC000AD85DF1C9B12BF
2019-09-30 13:30:00, -54.470000, 23.878000, 40, 2019, 9, 30, 13, 30, -1.0, 980.4, 3.0, 14.4, 0, 36, 158, 12, 28272F35EA3127477FFBC33FC000AD7C9F1BFD3E7F
2019-09-30 13:00:00, -54.476800, 23.861800, 40, 2019, 9, 30, 13, 0, -1.0, 979.7, 2.1, 14.4, 0, 36, 152, 15, 28272F340A2327453FFBC3FFC000AD741F1B5B327F
2019-09-30 12:30:00, -54.491400, 23.826600, 40, 2019, 9, 30, 12, 30, -1.0, 977.2, -0.9, 14.4, 32, 40, 254, 12, 28272F31E9F1273DBFFBC33FC080AD61DF19FBFEBF
2019-09-30 12:00:00, -54.491400, 23.826600, 40, 2019, 9, 30, 12, 0, -1.0, 977.4, -0.9, 14.4, 0, 40, 60, 14, 28272F3009F5273DBFFBC3BFC000AD61DF19FA7ABF
2019-09-30 11:30:00, -54.498400, 23.807400, 40, 2019, 9, 30, 11, 30, -1.0, 977.6, -0.7, 14.4, 0, 40, 136, 4, 28272F2DE9F9273E3FFBC13FC000AD591F193B12BF
2019-09-30 11:00:00, -54.505800, 23.786000, 40, 2019, 9, 30, 11, 0, -1.0, 978.1, -0.4, 14.4, 0, 36, 48, 8, 28272F2C0A03273EFFFBC23FC000AD4FDF1864627F
2019-09-30 10:30:00, -54.511000, 23.764800, 40, 2019, 9, 30, 10, 30, -1.0, 978.3, 0.1, 14.4, 0, 40, 144, 22, 28272F29EA0727403FFBC5BFC000AD495F179122BF
2019-09-30 10:00:00, -54.517200, 23.743000, 40, 2019, 9, 30, 10, 0, -1.0, 978.3, 0.1, 14.4, 0, 40, 94, 13, 28272F280A0727403FFBC37FC000AD419F16B6BEBF
2019-09-30 09:30:00, -54.523200, 23.720200, 40, 2019, 9, 30, 9, 30, -1.0, 978.5, 0.3, 14.4, 0, 40, 60, 8, 28272F25EA0B2740BFFBC23FC000AD3A1F15D27ABF
2019-09-30 09:00:00, -54.529000, 23.698400, 40, 2019, 9, 30, 9, 0, -1.0, 978.2, -0.3, 14.4, 0, 40, 84, 9, 28272F240A05273F3FFBC27FC000AD32DF14F8AABF
2019-09-30 08:30:00, -54.533600, 23.677000, 40, 2019, 9, 30, 8, 30, -1.0, 978.2, -0.2, 14.4, 0, 40, 70, 7, 28272F21EA05273F7FFBC1FFC000AD2D1F14228EBF
2019-09-30 08:00:00, -54.539000, 23.655000, 40, 2019, 9, 30, 8, 0, -1.0, 978.1, 0.2, 14.4, 0, 40, 64, 8, 28272F200A0327407FFBC23FC000AD265F134682BF
2019-09-30 07:30:00, -54.543000, 23.633400, 40, 2019, 9, 30, 7, 30, -1.0, 978.5, -0.1, 14.4, 0, 40, 60, 9, 28272F1DEA0B273FBFFBC27FC000AD215F126E7ABF
2019-09-30 07:00:00, -54.547400, 23.611600, 40, 2019, 9, 30, 7, 0, -1.0, 978.4, 0.2, 14.4, 0, 40, 60, 23, 28272F1C0A0927407FFBC5FFC000AD1BDF11947ABF
2019-09-30 06:30:00, -54.551800, 23.589800, 40, 2019, 9, 30, 6, 30, -1.0, 978.0, 0.0, 14.4, 0, 40, 48, 7, 28272F19EA01273FFFFBC1FFC000AD165F10BA62BF
2019-09-30 06:00:00, -54.557200, 23.569800, 40, 2019, 9, 30, 6, 0, -1.0, 978.6, 0.5, 14.4, 0, 40, 46, 11, 28272F180A0D27413FFBC2FFC000AD0F9F0FF25EBF
2019-09-30 05:30:00, -54.562400, 23.549200, 40, 2019, 9, 30, 5, 30, -1.0, 978.2, 0.2, 14.4, 0, 40, 48, 17, 28272F15EA0527407FFBC47FC000AD091F0F2462BF
2019-09-30 05:00:00, -54.565600, 23.528400, 40, 2019, 9, 30, 5, 0, -1.0, 978.0, 0.4, 14.4, 0, 36, 46, 33, 28272F140A012740FFFBC87FC000AD051F0E545E7F
2019-09-30 04:30:00, -54.569000, 23.509000, 40, 2019, 9, 30, 4, 30, -1.0, 978.0, 0.1, 14.4, 0, 40, 48, 24, 28272F11EA0127403FFBC63FC000AD00DF0D9262BF
2019-09-30 04:00:00, -54.572000, 23.489000, 40, 2019, 9, 30, 4, 0, -1.0, 978.0, 0.0, 14.4, 0, 40, 60, 20, 28272F100A01273FFFFBC53FC000ACFD1F0CCA7ABF
2019-09-30 03:30:00, -54.573400, 23.469800, 40, 2019, 9, 30, 3, 30, -1.0, 977.6, -0.8, 14.4, 0, 40, 50, 19, 28272F0DE9F9273DFFFBC4FFC000ACFB5F0C0A66BF
2019-09-30 03:00:00, -54.576200, 23.449000, 40, 2019, 9, 30, 3, 0, -1.0, 977.9, -0.5, 14.4, 0, 40, 48, 9, 28272F0C09FF273EBFFBC27FC000ACF7DF0B3A62BF
2019-09-30 02:30:00, -54.578800, 23.430800, 40, 2019, 9, 30, 2, 30, -1.0, 978.1, -0.6, 14.4, 0, 40, 68, 7, 28272F09EA03273E7FFBC1FFC000ACF49F0A848ABF
2019-09-30 02:00:00, -54.581400, 23.411200, 40, 2019, 9, 30, 2, 0, -1.1, 978.4, -0.6, 14.4, 0, 44, 48, 7, 28272F080A0926BE7FFBC1FFC000ACF15F09C062FF
2019-09-30 01:30:00, -54.584000, 23.392000, 40, 2019, 9, 30, 1, 30, -1.1, 978.4, 0.0, 14.4, 0, 44, 50, 19, 28272F05EA0926BFFFFBC4FFC000ACEE1F090066FF
2019-09-30 01:00:00, -54.587200, 23.373800, 40, 2019, 9, 30, 1, 0, -1.1, 978.7, -0.1, 14.4, 0, 40, 78, 20, 28272F040A0F26BFBFFBC53FC000ACEA1F084A9EBF
2019-09-30 00:30:00, -54.590600, 23.355000, 40, 2019, 9, 30, 0, 30, -1.1, 979.0, 0.5, 14.4, 0, 40, 52, 15, 28272F01EA1526C13FFBC3FFC000ACE5DF078E6ABF
2019-09-30 00:00:00, -54.592400, 23.337200, 40, 2019, 9, 30, 0, 0, -1.1, 978.5, 1.5, 14.4, 0, 44, 46, 11, 28272F000A0B26C3BFFBC2FFC000ACE39F06DC5EFF
2019-09-29 23:30:00, -54.595200, 23.319000, 40, 2019, 9, 29, 23, 30, -1.1, 978.8, 1.9, 14.4, 0, 44, 46, 18, 28272EDDEA1126C4BFFBC4BFC000ACE01F06265EFF
2019-09-29 23:00:00, -54.596000, 23.302800, 40, 2019, 9, 29, 23, 0, -1.1, 978.4, 1.2, 14.4, 0, 44, 82, 8, 28272EDC0A0926C2FFFBC23FC000ACDF1F0584A6FF
2019-09-29 22:30:00, -54.598000, 23.284800, 40, 2019, 9, 29, 22, 30, -1.1, 976.9, 0.0, 14.4, 0, 44, 136, 15, 28272ED9E9EB26BFFFFBC3FFC000ACDC9F04D112FF
2019-09-29 22:00:00, -54.600400, 23.265600, 40, 2019, 9, 29, 22, 0, -1.1, 976.9, -0.2, 14.4, 0, 44, 58, 7, 28272ED809EB26BF7FFBC1FFC000ACD99F041076FF
2019-09-29 21:30:00, -54.602200, 23.246400, 40, 2019, 9, 29, 21, 30, -1.1, 977.2, 0.0, 14.4, 0, 44, 28, 7, 28272ED5E9F126BFFFFBC1FFC000ACD75F03503AFF
2019-09-29 21:00:00, -54.604000, 23.228200, 40, 2019, 9, 29, 21, 0, -1.0, 977.0, -0.2, 14.4, 0, 44, 34, 11, 28272ED409ED273F7FFBC2FFC000ACD51F029A46FF
2019-09-29 20:30:00, -54.603800, 23.211000, 40, 2019, 9, 29, 20, 30, -1.0, 977.1, -0.1, 14.4, 0, 44, 44, 11, 28272ED1E9EF273FBFFBC2FFC000ACD55F01EE5AFF
2019-09-29 20:00:00, -54.603200, 23.192800, 40, 2019, 9, 29, 20, 0, -1.0, 977.2, 0.2, 14.4, 0, 44, 54, 11, 28272ED009F127407FFBC2FFC000ACD61F01386EFF
2019-09-29 19:30:00, -54.603600, 23.173200, 40, 2019, 9, 29, 19, 30, -1.0, 977.2, 0.0, 14.4, 0, 44, 34, 20, 28272ECDE9F1273FFFFBC53FC000ACD59F007446FF
2019-09-29 19:00:00, -54.602600, 23.155200, 40, 2019, 9, 29, 19, 0, -1.0, 977.2, -0.1, 14.4, 0, 44, 78, 14, 28272ECC09F1273FBFFBC3BFC000ACD6DEFFC09EFF
2019-09-29 18:30:00, -54.601200, 23.135800, 40, 2019, 9, 29, 18, 30, -1.0, 977.0, -0.3, 14.4, 0, 44, 28, 7, 28272EC9E9ED273F3FFBC1FFC000ACD89EFEFE3AFF
2019-09-29 18:00:00, -54.599600, 23.117000, 40, 2019, 9, 29, 18, 0, -0.9, 977.2, -0.4, 14.4, 0, 44, 40, 8, 28272EC809F127BEFFFBC23FC000ACDA9EFE4252FF
2019-09-29 17:30:00, -54.597200, 23.098800, 40, 2019, 9, 29, 17, 30, -0.9, 977.4, -2.0, 14.4, 0, 48, 28, 10, 28272EC5E9F527BAFFFBC2BFC000ACDD9EFD8C3B3F
2019-09-29 17:00:00, -54.594600, 23.080600, 40, 2019, 9, 29, 17, 0, -1.0, 977.3, -4.7, 14.4, 0, 44, 54, 11, 28272EC409F327343FFBC2FFC000ACE0DEFCD66EFF
2019-09-29 16:30:00, -54.591000, 23.062400, 40, 2019, 9, 29, 16, 30, -1.0, 977.7, -2.3, 14.4, 0, 40, 28, 14, 28272EC1E9FB273A3FFBC3BFC000ACE55EFC203ABF
2019-09-29 16:00:00, -54.586200, 23.045000, 40, 2019, 9, 29, 16, 0, -1.0, 979.4, -2.4, 14.4, 0, 44, 46, 20, 28272EC00A1D2739FFFBC53FC000ACEB5EFB725EFF
2019-09-29 15:30:00, -54.579600, 23.031200, 40, 2019, 9, 29, 15, 30, -1.0, 982.1, -0.5, 14.4, 0, 44, 28, 7, 28272EBDEA53273EBFFBC1FFC000ACF39EFAE83AFF
2019-09-29 15:00:00, -54.572800, 23.019200, 40, 2019, 9, 29, 15, 0, -1.0, 979.9, -3.6, 14.4, 0, 40, 54, 9, 28272EBC0A272736FFFBC27FC000ACFC1EFA706EBF
2019-09-29 14:30:00, -54.565600, 23.007600, 40, 2019, 9, 29, 14, 30, -1.1, 981.8, -3.0, 14.4, 0, 40, 28, 7, 28272EB9EA4D26B87FFBC1FFC000AD051EF9FC3ABF
2019-09-29 14:00:00, -54.558200, 22.997400, 40, 2019, 9, 29, 14, 0, -1.1, 982.6, -3.6, 14.4, 0, 44, 52, 8, 28272EB80A5D26B6FFFBC23FC000AD0E5EF9966AFF
2019-09-29 13:30:00, -54.551000, 22.986800, 40, 2019, 9, 29, 13, 30, -1.1, 983.5, -11.4, 14.4, 0, 40, 54, 8, 28272EB5EA6F26A37FFBC23FC000AD175EF92C6EBF
2019-09-29 13:00:00, -54.543800, 22.975400, 40, 2019, 9, 29, 13, 0, -1.1, 984.8, -9.9, 14.4, 0, 44, 28, 8, 28272EB40A8926A73FFBC23FC000AD205EF8BA3AFF
2019-09-29 12:30:00, -54.537400, 22.965000, 40, 2019, 9, 29, 12, 30, -1.1, 986.2, -8.1, 14.4, 0, 44, 60, 7, 28272EB1EAA526ABBFFBC1FFC000AD285EF8527AFF
2019-09-29 12:00:00, -54.531400, 22.954400, 40, 2019, 9, 29, 12, 0, -1.1, 994.9, 0.8, 14.4, 0, 40, 58, 22, 28272EB00B5326C1FFFBC5BFC000AD2FDEF7E876BF
2019-09-29 11:30:00, -54.525400, 22.943800, 40, 2019, 9, 29, 11, 30, -1.1, 994.7, 0.5, 14.4, 0, 40, 28, 8, 28272EADEB4F26C13FFBC23FC000AD375EF77E3ABF
2019-09-29 11:00:00, -54.520200, 22.933200, 40, 2019, 9, 29, 11, 0, -1.1, 994.3, 1.2, 14.4, 0, 40, 48, 8, 28272EAC0B4726C2FFFBC23FC000AD3DDEF71462BF
