time,latitude (deg),longitude (deg),altitude,geometry,temperature (degC),barometric_pressure (hPa),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2019-10-28 21:00:00+00:00,-59.2458,6.5672,,Point,32.56,999.9,ISVP5,91.27908607983932,1047.1548861221904,1051.1256951883292,3600.0,0.29197935977453593,0.025355301688844256,0.290876357256164,0.37544706190704114,11.942112010596498,11.948012377375903
2019-10-28 22:00:00+00:00,-59.2358,6.5698,,Point,31.97,1000.3,ISVP5,148.36935268756292,1113.9928869943192,1123.8298879683102,3600.0,0.31217496888008617,0.04121370907987859,0.3094424686095331,0.2275436739417666,13.056104897590368,13.058087578984685
2019-10-28 23:00:00+00:00,-59.2252,6.5722,,Point,31.79,1000.8,ISVP5,136.99642405841706,1180.8305771141036,1188.7509714201797,3600.0,0.33020860317227213,0.038054562238449184,0.32800849364280654,0.09101746958818858,14.23693547470467,14.237226411442451
2019-10-29 00:00:00+00:00,-59.2146,6.574,,Point,31.63,1001.2,ISVP5,102.77919289126505,1180.8286387919927,1185.2931437761422,3600.0,0.3292480954933728,0.02854977580312918,0.328007955219998,0.011377183698760398,15.417764113496984,15.417768311261664
2019-10-29 01:00:00+00:00,-59.204,6.575,,Point,31.37,1001.6,ISVP5,57.11725787473125,1180.8267000878152,1182.2072901092292,3600.0,0.32839091391923037,0.015865904965203126,0.32800741669105976,0.06826310219181927,16.59859081358475,16.598731181868718
2019-10-29 02:00:00+00:00,-59.1936,6.575,,Point,31.44,1001.8,ISVP5,0.0,1158.5450664762525,1158.5450664762525,3600.0,0.32181807402118123,0.0,0.32181807402118123,0.06826310219181927,17.757135880061053,17.757267090238646
2019-10-29 03:00:00+00:00,-59.1848,6.5744,,Point,31.52,1001.9,ISVP5,-34.29139828794002,980.3059057335252,980.905484138288,3600.0,0.27247374559396886,-0.009525388413316672,0.2723071960370903,0.03413155109622945,18.737441785794545,18.737472872263744
2019-10-29 04:00:00+00:00,-59.1748,6.5738,,Point,31.02,1002.5,ISVP5,-34.300215155387875,1113.9823609627194,1114.5102984251785,3600.0,0.309586194006994,-0.009527837543163298,0.3094395447118665,0.0,19.851424146757562,19.851424146757562
2019-10-29 05:00:00+00:00,-59.1646,6.572,,Point,31.57,1002.6,ISVP5,-102.93069998125848,1136.2602293119319,1140.9128089887658,3600.0,0.31692022471910164,-0.028591861105905135,0.31562784147553663,0.1023946532860288,20.98768437606902,20.98793415595049
2019-10-29 06:00:00+00:00,-59.1566,6.5708,,Point,32.52,1003.1,ISVP5,-68.64090154576317,891.1832363067725,893.8227643326321,3600.0,0.2482841012035089,-0.019066917096045324,0.24755089897410348,0.17065775546749554,21.87886761237578,21.879533177592414
2019-10-29 07:00:00+00:00,-59.1488,6.5708,,Point,33.3,1003.5,ISVP5,0.0,868.9025910352916,868.9025910352916,3600.0,0.24136183084313656,0.0,0.24136183084313656,0.17065775546749554,22.747770203411328,22.748410346587065
2019-10-29 08:00:00+00:00,-59.1406,6.5728,,Point,34.0,1004.0,ISVP5,114.4542520648936,913.4605649906786,920.6030521396417,3600.0,0.25572307003878936,0.031792847795803776,0.253739045830744,0.05688591849344232,23.661230768401552,23.661299150369473
2019-10-29 09:00:00+00:00,-59.1316,6.576,,Point,35.2,1004.5,ISVP5,183.17059984195393,1002.5773315572628,1019.1725930375792,3600.0,0.2831034980659942,0.050880722178320535,0.2784937032103508,0.1251490206809934,24.663808099958697,24.664125613306577
2019-10-29 10:00:00+00:00,-59.1222,6.5812,,Point,-3.94,1005.0,ISVP5,297.7303303339888,1047.1348296047202,1088.6389213013158,3600.0,0.3023997003614766,0.0827028695372191,0.29087078600131117,0.4209557966386974,25.710942929563465,25.71438877574175
2019-10-29 11:00:00+00:00,-59.1122,6.5884,,Point,-0.68,1005.1,ISVP5,412.35493751782707,1113.9715464231492,1187.8422457278211,3600.0,0.3299561793688392,0.1145430381993964,0.309436540673097,0.830534408348591,26.824914475986382,26.837768611556267
2019-10-29 12:00:00+00:00,-59.1016,6.5972,,Point,-0.94,1005.1,ISVP5,504.13620386534865,1180.8079517844383,1283.923958435672,3600.0,0.3566455440099089,0.1400378344070413,0.32800220882901066,1.3311304859112356,28.005722427770824,28.03733933653242
2019-10-29 13:00:00+00:00,-59.0914,6.6072,,Point,-1.89,1005.1,ISVP5,573.0589009515127,1136.2473269650147,1272.5778923095029,3600.0,0.3534938589748619,0.15918302804208687,0.3156242574902819,1.899989657786229,29.1419697547359,29.20384156041182
2019-10-29 14:00:00+00:00,-59.081,6.6172,,Point,-4.49,1005.2,ISVP5,573.2290597862694,1158.5248337962898,1292.5832064150343,3600.0,0.35905089067084284,0.15923029438507486,0.3218124538323027,2.468848818951748,30.30049458853255,30.400907664090063
2019-10-29 15:00:00+00:00,-59.0706,6.6268,,Point,34.81,1005.4,ISVP5,550.4664347151352,1158.5229629339922,1282.6491146815438,3600.0,0.3562914207448733,0.15290734297642644,0.32181193414833115,3.014953600618676,31.45901755146657,31.603160134982787
2019-10-29 16:00:00+00:00,-59.0612,6.6346,,Point,33.95,1005.5,ISVP5,447.3892749487501,1047.1249142144136,1138.6956350613236,3600.0,0.3163043430725899,0.12427479859687503,0.290868031726226,3.4586637243213567,32.50614246568112,32.689626072457514
2019-10-29 17:00:00+00:00,-59.0524,6.6416,,Point,33.38,1005.6,ISVP5,401.612929014656,980.2857680741051,1059.3644943268437,3600.0,0.2942679150907899,0.11155914694851556,0.272301602242807,3.8568651073337024,33.486428233755,33.70780746816073
2019-10-29 18:00:00+00:00,-59.0442,6.6468,,Point,32.73,1005.6,ISVP5,298.4173388178616,913.4468958250519,960.9568874822417,3600.0,0.26693246874506715,0.08289370522718378,0.2537352488402922,4.152671842165154,34.39987512957987,34.64961893526968
2019-10-29 19:00:00+00:00,-59.0364,6.65,,Point,32.55,1006.0,ISVP5,183.6851911103064,868.8874305893362,888.0909956020095,3600.0,0.2466919432227804,0.051023664197307333,0.24135761960814894,4.334706752790462,35.26876256016941,35.534142668119834
2019-10-29 20:00:00+00:00,-59.0326,6.7136,,Point,32.5,1006.2,ISVP5,3651.5701148104067,423.3037513179049,3676.0237171781546,3600.0,1.0211176992161541,1.0143250318917796,0.1175843753660847,7.952649945316418,35.69206631148731,36.56731106789708
2019-10-29 21:00:00+00:00,-59.0228,6.6528,,Point,32.43,1006.5,ISVP5,-3491.194350565538,1091.6769417520027,3657.8950967152864,3600.0,1.0160819713098017,-0.9697762084904272,0.30324359493111186,4.493987297538768,36.78374325323897,37.057248812488
2019-10-29 22:00:00+00:00,-59.0176,6.6544,,Point,32.37,1006.6,ISVP5,91.89967735940968,579.2564774714222,586.5011657203793,3600.0,0.16291699047788313,0.025527688155391578,0.16090457707539504,4.585004750793523,37.36299973071085,37.64327320308235
2019-10-29 23:00:00+00:00,-59.0134,6.6572,,Point,32.34,1006.7,ISVP5,160.84870504022152,467.8606591937407,494.7382159630664,3600.0,0.1374272822119629,0.04468019584450598,0.12996129422048353,4.744285292389458,37.83086038990413,38.127185062314794
2019-10-30 01:00:00+00:00,-59.008,6.667,,Point,32.25,1006.4,ISVP5,563.0390722359692,601.5346843440941,823.9277719152874,7200.0,0.11443441276601214,0.07819987114388462,0.08354648393667974,5.301767171003031,38.432395074248255,38.79636228151587
2019-10-30 02:00:00+00:00,-59.0062,6.674,,Point,32.49,1006.1,ISVP5,402.2337674887373,200.51144921416602,449.440591150987,3600.0,0.12484460865305196,0.11173160208020481,0.055697624781712786,5.699968495474027,38.63290652346247,39.051134520010876
2019-10-30 03:00:00+00:00,-59.0048,6.6822,,Point,32.93,1005.5,ISVP5,471.21272716439444,155.95331058922997,496.34954349273545,3600.0,0.1378748731924265,0.1308924242123318,0.043320364052563884,6.166432884037525,38.788859834051266,39.275953734301794
2019-10-30 04:00:00+00:00,-59.004,6.6906,,Point,33.48,1005.0,ISVP5,482.7253198551175,89.1161622382283,490.8822922058767,3600.0,0.1363561922794102,0.13409036662642154,0.024754489510618972,6.6442744285618245,38.87797599628982,39.44164550636963
2019-10-30 05:00:00+00:00,-59.003,6.7004,,Point,34.76,1004.6,ISVP5,563.1926057843352,111.39518720649852,574.1034740732027,3600.0,0.15947318724255632,0.15644239049564868,0.0309431075573607,7.2017561969743555,38.989371183496715,39.648913700190356
2019-10-30 06:00:00+00:00,-59.0024,6.711,,Point,35.54,1004.2,ISVP5,609.1851780002468,66.83710400941175,612.8407456815819,3600.0,0.1702335404671061,0.16921810500006854,0.018565862224836596,7.804746637193408,39.056208287506074,39.828400367926406
2019-10-30 07:00:00+00:00,-59.0022,6.7222,,Point,-4.58,1003.8,ISVP5,643.6785571092084,22.27903328401632,644.0640031908807,3600.0,0.17890666755302242,0.17879959919700233,0.0061886203566712,8.4418685579802,39.07848732079007,39.979911405996944
2019-10-30 08:00:00+00:00,-59.0024,6.734,,Point,-3.7,1003.1,ISVP5,678.1652699380937,-22.27903328401632,678.5311257962142,3600.0,0.18848086827672617,0.18837924164947048,-0.0061886203566712,9.113121945579689,39.056208287506074,40.10531632330138
2019-10-30 09:00:00+00:00,-59.003,6.7468,,Point,-2.44,1002.6,ISVP5,735.6326364328371,-66.83710400941175,738.6626931539805,3600.0,0.20518408143166125,0.2043423990091214,-0.018565862224836596,9.841261132443334,38.989371183496715,40.2122056838645
2019-10-30 10:00:00+00:00,-59.0038,6.7606,,Point,-1.2,1001.9,ISVP5,793.090136819008,-89.11614837866699,798.0812320944788,3600.0,0.22168923113735522,0.22030281578305777,-0.02475448566074083,10.626286091272064,38.90025503511796,40.325522909080576
2019-10-30 11:00:00+00:00,-59.0052,6.7752,,Point,-1.62,1000.8,ISVP5,839.0469108605948,-155.95328634099553,853.4173341017064,3600.0,0.23706037058380733,0.23306858635016522,-0.043320357316943205,11.456819619011686,38.744301748777055,40.40271814844714
2019-10-30 12:00:00+00:00,-59.0068,6.7896,,Point,-1.82,1000.2,ISVP5,827.5195190602894,-178.23236881744685,846.4959135873315,3600.0,0.23513775377425875,0.22986653307230262,-0.04950899133817968,12.275975840344566,38.56606937995954,40.472722792673295
2019-10-30 13:00:00+00:00,-59.009,6.803,,Point,-1.61,999.3,ISVP5,770.0171536349221,-245.06957952428925,808.0751918604105,3600.0,0.22446533107233627,0.21389365378747838,-0.06807488320119146,13.038246084289977,38.320999800435395,40.478326134605325
2019-10-30 14:00:00+00:00,-59.0116,6.8152,,Point,-1.19,998.3,ISVP5,701.0156607934983,-289.62779296975907,758.490089017832,3600.0,0.21069169139384222,0.19472657244263844,-0.08045216471382197,13.732253206750432,38.031372007465336,40.43463904753603
2019-10-30 15:00:00+00:00,-59.0144,6.826,,Point,-0.23,997.2,ISVP5,620.5244400265926,-311.9069848988996,694.5045341097773,3600.0,0.1929179261416048,0.17236790000738683,-0.08664082913858323,14.346620071667552,37.71946502256692,40.35571271913586
2019-10-30 16:00:00+00:00,-59.0172,6.836,,Point,-0.52,996.1,ISVP5,574.5129979137122,-311.9071206769436,653.7210694943085,3600.0,0.18158918597064125,0.15958694386492006,-0.08664086685470655,14.915478195911843,37.40755790188982,40.27153930502236
2019-10-30 17:00:00+00:00,-59.02,6.8446,,Point,-1.09,995.2,ISVP5,494.04104190495394,-311.9072564445472,584.2625160912661,3600.0,0.16229514335868503,0.1372336227513761,-0.08664090456792978,15.404696115639892,37.09565064544546,40.167050666238225
2019-10-30 18:00:00+00:00,-59.0228,6.8518,,Point,-1.89,994.4,ISVP5,413.58215251402993,-311.90739220630155,518.0119865322365,3600.0,0.1438922184811768,0.1148839312538972,-0.0866409422795282,15.814273859596463,36.78374325323897,40.03916864055146
2019-10-30 19:00:00+00:00,-59.0258,6.8574,,Point,-2.45,993.6,ISVP5,321.64887067186504,-334.1866422978014,463.8304732278431,3600.0,0.1288417981188453,0.0893469085199625,-0.0928296228605004,16.132834295232026,36.44955661094155,39.860237324075825
2019-10-30 20:00:00+00:00,-59.0294,6.8616,,Point,-2.26,992.8,ISVP5,241.21564952069625,-401.02417645542613,467.98010606802944,3600.0,0.12999447390778596,0.06700434708908229,-0.1113956045709517,16.37175460327508,36.048532434486354,39.5920577827179
2019-10-30 21:00:00+00:00,-59.0332,6.8666,,Point,-2.09,991.8,ISVP5,287.13148143231285,-423.30354079770296,511.4981674272032,3600.0,0.14208282428533422,0.07975874484230913,-0.11758431688825083,16.656183520177123,35.62522889368853,39.32664978339142
2019-10-30 22:00:00+00:00,-59.0374,6.872,,Point,-2.07,990.9,ISVP5,310.0677916666116,-467.86209909799044,561.2815507402564,3600.0,0.15591154187229345,0.08612994212961433,-0.12996169419388623,16.963366724056467,35.157366794590246,39.03583290445054
2019-10-30 23:00:00+00:00,-59.0418,6.8782,,Point,-1.99,989.8,ISVP5,355.96034843356506,-490.1415741995123,605.7611182766034,3600.0,0.16826697729905649,0.09887787456487919,-0.1361504372776423,17.316058516318375,34.66722522039124,38.75128884336484
2019-10-31 00:00:00+00:00,-59.0464,6.8852,,Point,-1.96,989.0,ISVP5,401.8393656607315,-512.4210949717368,651.191411465671,3600.0,0.1808865031849086,0.11162204601686987,-0.14233919304770468,17.714258881803982,34.154804125419545,38.47525974671708
2019-10-31 01:00:00+00:00,-59.0512,6.8932,,Point,-1.99,988.0,ISVP5,459.18363275471404,-534.700663487538,704.8080647409118,3600.0,0.19578001798358663,0.12755100909853168,-0.14852796207987168,18.16934495381405,33.62010346193181,38.215657168779494
2019-10-31 02:00:00+00:00,-59.0562,6.9018,,Point,-1.96,987.1,ISVP5,493.55357573438926,-556.980281811359,744.1922913110982,3600.0,0.2067200809197495,0.13709821548177478,-0.1547167449475997,18.658562408075955,33.06312318012017,37.96461596750144
2019-10-31 03:00:00+00:00,-59.0618,6.91,,Point,-2.2,986.2,ISVP5,470.52922937461983,-623.8184292428682,781.375190519198,3600.0,0.21704866403311054,0.13070256371517217,-0.17328289701190783,19.12502548972695,32.43930475087733,37.657337833455486
2019-10-31 04:00:00+00:00,-59.0678,6.9176,,Point,-2.13,985.6,ISVP5,436.0292900457569,-668.3774906280964,798.0288289003837,3600.0,0.22167467469455102,0.12111924723493248,-0.18566041406336012,19.557357061693914,31.770927260249064,37.30793527139536
2019-10-31 05:00:00+00:00,-59.074,6.9246,,Point,-1.88,984.9,ISVP5,401.5358832321356,-690.6573946524877,798.8984305349294,3600.0,0.22191623070414707,0.11153774534225988,-0.1918492762923577,19.955557137469984,31.0802698655966,36.93517883515851
2019-10-31 06:00:00+00:00,-59.0806,6.9302,,Point,-1.26,984.3,ISVP5,321.1708016321487,-735.2166669695945,802.3055722172921,3600.0,0.2228626589492478,0.08921411156448575,-0.20422685193599846,20.27411715845991,30.345053198626907,36.49468564301459
2019-10-31 07:00:00+00:00,-59.087,6.935,,Point,-0.75,983.8,ISVP5,275.23641999202397,-712.9380936004201,764.2223578230535,3600.0,0.21228398828418152,0.07645456110889555,-0.19803835933345001,20.54716857652023,29.63211510502634,36.05895703025076
2019-10-31 08:00:00+00:00,-59.0938,6.9386,,Point,1.87,983.3,ISVP5,206.388884311724,-757.4975006595466,785.1107151688213,3600.0,0.21808630976911703,0.05733024564214556,-0.2104159724054296,20.751957122573366,28.874617604367074,35.558223608829906
2019-10-31 09:00:00+00:00,-59.101,6.9414,,Point,3.87,982.7,ISVP5,160.49292687752163,-802.0570487397096,817.9568992378305,3600.0,0.22721024978828624,0.04458136857708934,-0.2227936246499193,20.911237092363905,28.07256055562734,35.004978115725486
2019-10-31 10:00:00+00:00,-59.1084,6.9434,,Point,2.0,982.1,ISVP5,114.61378226364909,-824.3373452534347,832.2670111594352,3600.0,0.2311852808776209,0.031837161739902524,-0.22898259590373185,21.02500849370353,27.248223210374,34.41680767129151
2019-10-31 11:00:00+00:00,-59.1152,6.9452,,Point,0.12,981.1,ISVP5,103.13018136446487,-757.500016812916,764.4881358005731,3600.0,0.2123578155001592,0.028647272601240243,-0.2104166713369211,21.127402750856902,26.49072319356134,33.88400156880537
2019-10-31 12:00:00+00:00,-59.122,6.9466,,Point,2.13,980.1,ISVP5,80.19647921753594,-757.5008161312765,761.73418048453,3600.0,0.21159282791236947,0.022276799782648873,-0.21041689336979902,21.207042725976248,25.733222377429946,33.34572528987251
2019-10-31 13:00:00+00:00,-59.1294,6.9476,,Point,0.7,979.2,ISVP5,57.27185286214083,-824.3400315388874,826.3271463093758,3600.0,0.22953531841927108,0.01590884801726134,-0.22898334209413537,21.26392842105615,24.908882345890824,32.75068047563639
2019-10-31 14:00:00+00:00,-59.1368,6.9498,,Point,-0.08,978.3,ISVP5,125.97090920307427,-824.340977887451,833.9104974695355,3600.0,0.23164180485264874,0.034991919223076186,-0.22898360496873638,21.389076946008373,24.08454136800361,32.21114318848905
2019-10-31 15:00:00+00:00,-59.1436,6.9536,,Point,0.69,977.7,ISVP5,217.5391872278719,-757.5033544718931,788.1209488498156,3600.0,0.21892248579161544,0.0604275520077422,-0.21041759846441474,21.60524256625318,23.32703801353136,31.795238776134006
2019-10-31 16:00:00+00:00,-59.1488,6.9624,,Point,0.18,977.4,ISVP5,503.6750868601244,-579.2678101196462,767.6195600454463,3600.0,0.21322765556817952,0.13990974635003456,-0.16090772503323506,22.105836566376816,22.747770203411328,31.719537504928578
2019-10-31 17:00:00+00:00,-59.1532,6.9732,,Point,0.51,977.3,ISVP5,618.0529604992004,-490.1500503471472,788.8197093361302,3600.0,0.21911658592670286,0.17168137791644456,-0.13615279176309644,22.720201798059133,22.257620153064426,31.80580488877194
2019-10-31 18:00:00+00:00,-59.1564,6.985,,Point,-1.0,977.2,ISVP5,675.1934221366182,-356.4729739443867,763.5176084736441,3600.0,0.21208822457601226,0.18755372837128284,-0.09902027054010741,23.391452528436247,21.901147179119857,32.04403687352073
2019-10-31 19:00:00+00:00,-59.1592,6.996,,Point,-1.8,977.4,ISVP5,629.3588392680826,-311.91399729511363,702.4121939954377,3600.0,0.19511449833206604,0.17482189979668963,-0.08664277702642045,24.017194569488108,21.589233181824984,32.29428160476498
2019-10-31 20:00:00+00:00,-59.1616,7.0064,,Point,-2.26,977.3,ISVP5,594.9815651559169,-267.35496260412214,652.2896127522162,3600.0,0.18119155909783782,0.1652726569877547,-0.07426526739003393,24.60880507590694,21.321878219221187,32.560954808777986
2019-10-31 21:00:00+00:00,-59.164,7.0154,,Point,-2.37,977.2,ISVP5,514.8518350287488,-267.3550620860115,580.1302795540714,3600.0,0.16114729987613094,0.1430143986190969,-0.07426529502389209,25.12077558549739,21.05452315713507,32.77722244778008
2019-10-31 22:00:00+00:00,-59.167,7.023,,Point,-2.46,976.8,ISVP5,434.73332212452436,-334.193967499853,548.3417449717998,3600.0,0.1523171513810555,0.12075925614570121,-0.09283165763884806,25.553106148815445,20.72032918963537,32.898226024809986
2019-10-31 23:00:00+00:00,-59.1698,7.0288,,Point,-2.46,976.3,ISVP5,331.7411186505083,-311.91450989770607,455.34913120397715,3600.0,0.12648586977888254,0.09215031073625231,-0.08664291941602946,25.88304257545082,20.40841467973736,32.96111774049417
2019-11-01 00:00:00+00:00,-59.1724,7.0328,,Point,-2.53,975.8,ISVP5,228.76828008163167,-289.6350232739301,369.084506147844,3600.0,0.10252347392995667,0.06354674446711991,-0.08045417313164724,26.110584910090108,20.11877965646366,32.96252325311825
2019-11-01 01:00:00+00:00,-59.1746,7.0352,,Point,-2.58,975.6,ISVP5,137.25055012059738,-245.0758800986766,280.8912610149122,3600.0,0.07802535028192005,0.03812515281127705,-0.0680766333607435,26.247110299583674,19.87370377636504,32.92225540374197
2019-11-01 02:00:00+00:00,-59.1764,7.037,,Point,-2.57,975.6,ISVP5,102.93130103921646,-200.51669133435217,225.39253811362448,3600.0,0.06260903836489569,0.02859202806644902,-0.055699080926208934,26.349504336113934,19.6731870850308,32.883592699726556
2019-11-01 03:00:00+00:00,-59.1774,7.039,,Point,-2.43,975.9,ISVP5,114.36210163455418,-111.39818602606023,159.65038722210736,3600.0,0.04434732978391871,0.03176725045404283,-0.03094394056279451,26.463275482169532,19.5617888990042,32.90848726657606
2019-11-01 04:00:00+00:00,-59.178,7.0418,,Point,-2.32,976.4,ISVP5,160.10226727876034,-66.83891990362862,173.49402641498438,3600.0,0.04819278511527344,0.044472852021877875,-0.018566366639896838,26.6225550766178,19.494949979100554,32.997174325920405
2019-11-01 05:00:00+00:00,-59.1782,7.045,,Point,-1.63,976.9,ISVP5,182.97081399891462,-22.27964134839007,184.32227536040864,3600.0,0.05120063204455796,0.05082522611080962,-0.006188789263441686,26.80458888443427,19.472670337752135,33.13111642167087
2019-11-01 06:00:00+00:00,-59.1782,7.0488,,Point,-0.28,977.3,ISVP5,217.27657266949316,0.0,217.27657266949316,3600.0,0.060354603519303655,0.060354603519303655,0.0,27.020754011113095,19.472670337752135,33.30624622217064
2019-11-01 07:00:00+00:00,-59.1778,7.0534,,Point,0.85,978.0,ISVP5,263.01900900447424,44.55928200696818,266.76680586360857,3600.0,0.07410189051766905,0.07306083583457618,0.01237757833526894,27.282427556071575,19.517229619759117,33.54479252257638
2019-11-01 08:00:00+00:00,-59.1768,7.0606,,Point,0.11,978.6,ISVP5,411.6867356510171,111.39819293224434,426.4921168082242,3600.0,0.11847003244672893,0.11435742656972697,0.030943942481178984,27.69200347404036,19.628627812691214,33.94304179379653
2019-11-01 09:00:00+00:00,-59.175,7.072,,Point,-0.3,979.0,ISVP5,651.8563649947207,200.51670376806692,681.9997573856909,3600.0,0.18944437705158082,0.18107121249853353,0.05569908438001859,28.340498511528008,19.829144516459266,34.58870954714194
2019-11-01 10:00:00+00:00,-59.1722,7.086,,Point,-0.38,979.6,ISVP5,800.5674346156823,311.91476132479477,859.1850997890026,3600.0,0.23866252771916738,0.22237984294880062,0.08664298925688743,29.136895641464456,20.141059277784375,35.420628967493144
2019-11-01 11:00:00+00:00,-59.1692,7.1004,,Point,-0.53,979.8,ISVP5,823.508107511356,334.19423690123847,888.7358387704054,3600.0,0.2468710663251126,0.22875225208648778,0.09283173247256624,29.95604663919853,20.475253514685388,36.28499327188133
2019-11-01 12:00:00+00:00,-59.1654,7.115,,Point,-0.13,980.2,ISVP5,835.0188456966296,423.3124769591976,936.1890438463072,3600.0,0.2600525121795298,0.23194967936017488,0.11758679915533267,30.7865743766181,20.89856599164489,37.209719460836766
2019-11-01 13:00:00+00:00,-59.1618,7.1284,,Point,-0.08,980.5,ISVP5,766.4721696484721,401.0326428689056,865.0472631550575,3600.0,0.2402909064319604,0.21290893601346447,0.11139795635247378,31.548839234968575,21.299598634514034,38.06576098103497
2019-11-01 14:00:00+00:00,-59.1586,7.14,,Point,0.22,980.7,ISVP5,663.5829363077836,356.4732724170301,753.2698768081505,3600.0,0.20924163244670846,0.1843285934188288,0.09902035344917502,32.20871004880138,21.65607190693099,38.81219464866583
2019-11-01 15:00:00+00:00,-59.1558,7.1494,,Point,0.93,980.7,ISVP5,537.7812143769341,311.9139682764444,621.6904037723992,3600.0,0.17269177882566644,0.14938367066025948,0.086642768965679,32.743432770708296,21.96798587520773,39.42999864345953
2019-11-01 16:00:00+00:00,-59.154,7.1566,,Point,-0.67,980.6,ISVP5,411.9511790653162,200.51605095312138,458.1598636100057,3600.0,0.12726662878055714,0.11443088307369893,0.055698903042533714,33.15300751137566,22.168501926160406,39.881880405762075
2019-11-01 17:00:00+00:00,-59.1532,7.1622,,Point,-1.68,980.5,ISVP5,320.42329876725603,89.11822690367173,332.58555103814194,3600.0,0.09238487528837276,0.08900647187979334,0.0247550630287977,33.47156557609196,22.257620153064426,40.19635999680474
2019-11-01 18:00:00+00:00,-59.153,7.1666,,Point,-2.13,980.4,ISVP5,251.76703904530518,22.279554998174515,252.75090607267248,3600.0,0.0702085850201868,0.06993528862369588,0.006188765277270698,33.72186115689022,22.27989970806224,40.41729643216989
2019-11-01 19:00:00+00:00,-59.1534,7.1688,,Point,-2.82,980.6,ISVP5,125.88425399833925,-44.55911068716363,133.53785886387908,3600.0,0.03709384968441085,0.03496784833287201,-0.012377530746434343,33.8470089335067,22.23534059737505,40.497288615735215
2019-11-01 20:00:00+00:00,-59.1538,7.1702,,Point,-2.96,980.8,ISVP5,80.10722687095955,-44.55911345180916,91.66614636040168,3600.0,0.025462818433444914,0.02225200746415543,-0.012377531514391433,33.92664842291156,22.190781483923306,40.53946541432288
2019-11-01 21:00:00+00:00,-59.1548,7.1714,,Point,-3.05,980.8,ISVP5,68.66253608645117,-111.39779572138578,130.85875115332107,3600.0,0.03634965309814474,0.01907292669068088,-0.030943832144829382,33.9949108394185,22.079383688202135,40.53582547612494
2019-11-01 22:00:00+00:00,-59.1556,7.1726,,Point,-3.31,980.7,ISVP5,68.66053299205575,-89.11824901433073,112.50036043557121,3600.0,0.031250100120992004,0.01907237027557104,-0.024755069170647424,34.06317325316617,21.990265439188164,40.54468579433276
