time,latitude (deg),longitude (deg), FMTID, YEAR, MONTH, DAY, HOUR, MIN,temperature (degC),barometric_pressure (hPa), BPT, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body,Unit_ID,drift_x (m),drift_y (m),U (m/s),u (m/s),v (m/s)
2019-08-21 04:00:00,-55.3328,8.5342,40,2019,8,21,4,0,-0.7,954.9,-1.0,14.0,0,44,120,8, 28270A90083328BD7FFB423FC000A9461CC49EF2FF,ISVP3,-685.4940589602444,-578.9139131792393,0.24923392250707602,-0.19041501637784566,-0.16080942032756648
2019-08-21 03:00:00,-55.3336,8.5162,40,2019,8,21,3,0,-0.7,955.2,-1.1,14.0,0,40,60,7, 28270A8C083928BD3FFB41FFC000A9451CC3EA7ABF,ISVP3,-1142.340517383334,-89.06372296517198,0.31827978563640535,-0.3173168103842594,-0.024739923045881105
2019-08-21 02:00:00,-55.334,8.4946,40,2019,8,21,2,0,-0.8,955.5,-1.2,14.0,0,40,84,9, 28270A88083F283CFFFB427FC000A9449CC312AABF,ISVP3,-1370.7810036114395,-44.53186588444477,0.3809733763644704,-0.3807725010031776,-0.012369962745679104
2019-08-21 01:00:00,-55.3356,8.4662,40,2019,8,21,1,0,-0.7,955.9,-0.5,14.0,0,40,60,17, 28270A84084728BEBFFB447FC000A9429CC1F67ABF,ISVP3,-1802.3050113396914,-178.12749287773764,0.5030794642471016,-0.5006402809276921,-0.0494798591327049
2019-08-21 00:00:00,-55.3364,8.4358,40,2019,8,21,0,0,-0.8,956.3,0.3,14.0,0,40,54,20, 28270A80084F2840BFFB453FC000A9419CC0C66EBF,ISVP3,-1929.1501632753548,-89.06376404287461,0.5364458300614708,-0.5358750453542652,-0.024739934456354057
2019-08-20 23:00:00,-55.34,8.4056,40,2019,8,20,23,0,-0.8,956.7,2.1,14.0,0,36,90,10, 28270A5C085728453FFB42BFC000A93D1CBF98B67F,ISVP3,-1916.4197741032865,-400.7870834345606,0.5438556224094723,-0.5323388261398018,-0.11132974539848906
2019-08-20 22:00:00,-55.3454,8.3746,40,2019,8,20,22,0,-0.8,956.4,1.6,14.0,0,40,50,18, 28270A5808512843FFFB44BFC000A9365CBE6266BF,ISVP3,-1967.0074985374806,-601.1810707453634,0.5713408246357549,-0.5463909718159669,-0.16699474187371205
2019-08-20 21:00:00,-55.352,8.3448,40,2019,8,20,21,0,-0.8,955.9,1.8,14.0,0,40,30,12, 28270A54084728447FFB433FC000A92E1CBD383EBF,ISVP3,-1890.6080740831726,-734.7775903477593,0.5634369423859215,-0.5251689094675479,-0.20410488620771092
2019-08-20 20:00:00,-55.359,8.3124,40,2019,8,20,20,0,-1.0,954.6,0.8,14.0,0,44,84,19, 28270A50082D2741FFFB44FFC000A9255CBBF4AAFF,ISVP3,-2055.2186460481917,-779.3104382455365,0.6105583637979228,-0.5708940683467199,-0.21647512173487124
2019-08-20 20:00:00,-55.359,8.3124,40,2019,8,20,20,0,-1.0,954.6,0.8,14.0,0,44,84,18, 28270A50082D2741FFFB44BFC000A9255CBBF4AAFF,ISVP3,0.0,0.0,,,
2019-08-20 19:00:00,-55.372,8.2794,40,2019,8,20,19,0,-1.0,954.8,0.1,14.0,0,36,48,7, 28270A4C083127403FFB41FFC000A9151CBAAA627F,ISVP3,-2092.90898272159,-1447.2931970913273,0.7068298645578227,-0.5813636063115527,-0.40202588808092427
2019-08-20 18:00:00,-55.3894,8.242,40,2019,8,20,18,0,-1.0,954.2,-1.3,14.0,0,40,78,7, 28270A480825273CBFFB41FFC000A8FF5CB9349EBF,ISVP3,-2371.1861929495335,-1937.1511269534712,0.8505208303697629,-0.6586628313748705,-0.5380975352648532
2019-08-20 17:00:00,-55.4076,8.199,40,2019,8,20,17,0,-1.1,953.8,0.6,14.0,0,36,30,8, 28270A44081D26C17FFB423FC000A8E89CB7863E7F,ISVP3,-2725.033693996003,-2026.2214833392864,0.9432746895198789,-0.7569538038877786,-0.5628393009275795
2019-08-20 16:00:00,-55.4276,8.1508,40,2019,8,20,16,0,-1.0,954.7,-2.9,14.0,0,40,54,9, 28270A40082F2738BFFB427FC000A8CF9CB5A46EBF,ISVP3,-3053.169583042578,-2226.6240133475417,1.0496802496545499,-0.8481026619562716,-0.6185066703743172
2019-08-20 15:00:00,-55.4478,8.0976,40,2019,8,20,15,0,-1.0,955.5,-5.2,14.0,0,40,48,20, 28270A3C083F2732FFFB453FC000A8B65CB39062BF,ISVP3,-3368.1862475222347,-2248.897690362239,1.124990377864013,-0.9356072909783986,-0.6246938028783997
2019-08-20 14:00:00,-55.4676,8.0392,40,2019,8,20,14,0,-1.0,953.1,-5.7,14.0,0,44,28,14, 28270A38080F2731BFFB43BFC000A89D9CB1483AFF,ISVP3,-3695.5197598265777,-2204.3723142852614,1.1952879319957574,-1.0265332666184939,-0.6123256428570171
2019-08-20 13:00:00,-55.4852,7.9806,40,2019,8,20,13,0,-1.0,957.7,1.1,14.0,0,40,58,18, 28270A34086B2742BFFB44BFC000A8879CAEFE76BF,ISVP3,-3706.318557999634,-1959.4480823980937,1.1645560949238265,-1.029532932777676,-0.5442911339994705
2019-08-20 12:00:00,-55.5016,7.92,40,2019,8,20,12,0,-1.1,960.7,2.8,14.0,0,40,58,10, 28270A3008A726C6FFFB42BFC000A8731CACA076BF,ISVP3,-3831.1065886085144,-1825.8544523482599,1.1788753459806829,-1.064196274613476,-0.5071817923189611
2019-08-20 11:00:00,-55.5158,7.8604,40,2019,8,20,11,0,-1.1,958.8,2.3,14.0,0,44,114,10, 28270A2C088126C5BFFB42BFC000A8615CAA4CE6FF,ISVP3,-3766.3218865540834,-1580.9267331617634,1.1346299054233524,-1.046200524042801,-0.4391463147671565
2019-08-20 10:00:00,-55.5302,7.7986,40,2019,8,20,10,0,-1.2,956.5,1.0,14.0,0,44,52,10, 28270A28085326427FFB42BFC000A84F5CA7E26AFF,ISVP3,-3903.941728168443,-1603.197074261185,1.1723078521861952,-1.0844282578245676,-0.44533252062810696
2019-08-20 09:00:00,-55.5448,7.741,40,2019,8,20,9,0,-1.3,957.8,1.7,14.0,0,44,54,9, 28270A24086D25C43FFB427FC000A83D1CA5A26EFF,ISVP3,-3637.296697436674,-1625.4675726961423,1.106660255415332,-1.0103601937324094,-0.45151877019337283
2019-08-20 08:00:00,-55.56,7.686,40,2019,8,20,8,0,-1.3,956.5,-0.1,14.0,0,40,90,9, 28270A20085325BFBFFB427FC000A82A1CA37CB6BF,ISVP3,-3471.826682105251,-1692.2717518845948,1.0728612154963928,-0.964396300584792,-0.4700754866346097
2019-08-20 07:00:00,-55.5768,7.6258,40,2019,8,20,7,0,-1.3,955.6,-1.1,14.0,0,44,54,7, 28270A1C084125BD3FFB41FFC000A8151CA1226EFF,ISVP3,-3798.60583624751,-1870.4105354145706,1.1761467306238018,-1.0551682878465305,-0.519558482059603
2019-08-20 06:00:00,-55.594,7.5676,40,2019,8,20,6,0,-1.4,956.2,-0.6,14.0,0,40,94,10, 28270A18084D253E7FFB42BFC000A7FF9C9EDCBEBF,ISVP3,-3670.8392497854093,-1914.9494648625123,1.15008360709038,-1.019677569384836,-0.5319304069062534
2019-08-20 05:00:00,-55.612,7.5076,40,2019,8,20,5,0,-1.4,956.6,-0.3,14.0,0,40,112,9, 28270A140855253F3FFB427FC000A7E91C9C84E2BF,ISVP3,-3782.716017234177,-2004.0226718213771,1.1891045798702362,-1.0507544492317158,-0.5566729643948269
2019-08-20 04:00:00,-55.6286,7.4456,40,2019,8,20,4,0,-1.3,956.7,-0.5,14.0,0,44,54,10, 28270A10085725BEBFFB42BFC000A7D45C9A186EFF,ISVP3,-3907.0171696291764,-1848.1594892268674,1.2005810277195372,-1.0852825471192156,-0.5133776358963521
2019-08-20 03:00:00,-55.6478,7.3844,40,2019,8,20,3,0,-1.0,956.8,-1.0,14.0,0,44,30,10, 28270A0C0859273D7FFB42BFC000A7BC5C97B43EFF,ISVP3,-3854.9747999685055,-2137.636530923329,1.2244399276084434,-1.0708263333245849,-0.5937879252564802
2019-08-20 02:00:00,-55.6714,7.3196,40,2019,8,20,2,0,-1.1,956.9,-0.7,14.0,0,44,94,11, 28270A08085B26BE3FFB42FFC000A79EDC952CBEFF,ISVP3,-4079.742294685148,-2627.520792867411,1.3479569218899756,-1.1332617485236522,-0.7298668869076141
2019-08-20 01:00:00,-55.695,7.2504,40,2019,8,20,1,0,-1.2,957.3,-0.1,14.0,0,44,168,7, 28270A040863263FBFFB41FFC000A7815C927952FF,ISVP3,-4354.141503291505,-2627.5309616883046,1.4126431749057287,-1.2094837509143068,-0.7298697115800846
2019-08-20 00:00:00,-55.716,7.172,40,2019,8,20,0,0,-1.1,957.8,0.5,14.0,0,44,54,7, 28270A00086D26C13FFB41FFC000A7671C8F686EFF,ISVP3,-4930.0462302755095,-2338.0657591636977,1.5156566469733395,-1.3694572861876415,-0.6494627108788049
2019-08-19 23:00:00,-55.7378,7.0972,40,2019,8,19,23,0,-1.2,957.6,0.1,14.0,0,44,60,10, 282709DC086926403FFB42BFC000A74BDC8C7C7AFF,ISVP3,-4701.144864817094,-2427.1434434143034,1.4696462877259389,-1.3058735735603038,-0.6742065120595288
2019-08-19 22:00:00,-55.757,7.0202,40,2019,8,19,22,0,-1.3,957.3,-3.0,14.0,0,44,58,7, 282709D8086325B87FFB41FFC000A733DC897A76FF,ISVP3,-4836.718348819539,-2137.674799814067,1.4689034378893624,-1.343532874672094,-0.5937985555039075
2019-08-19 21:00:00,-55.7712,6.9396,40,2019,8,19,21,0,-1.4,957.3,-4.8,14.0,0,44,126,12, 282709D408632533FFFB433FC000A7221C8654FEFF,ISVP3,-5060.365013794783,-1580.9929787903109,1.472663269151266,-1.4056569482763288,-0.4391647163306419
2019-08-19 20:00:00,-55.781,6.8566,40,2019,8,19,20,0,-1.4,957.5,-1.1,14.0,0,40,54,10, 282709D00867253D3FFB42BFC000A715DC83166EBF,ISVP3,-5209.152414885448,-1091.1099747055184,1.4783882891578908,-1.4469867819126243,-0.30308610408486625
2019-08-19 19:00:00,-55.7872,6.786,40,2019,8,19,19,0,-1.3,960.4,2.7,14.0,0,40,82,11, 282709CC08A125C6BFFB42FFC000A70E1C8054A6BF,ISVP3,-4429.806001145307,-690.2949698950813,1.2453521104926282,-1.2305016669848075,-0.1917486027486337
2019-08-19 18:00:00,-55.7906,6.6376,40,2019,8,19,18,0,-1.3,962.0,5.9,14.0,63,40,254,9, 282709C808C125CEBFFB427FC0FCA709DC7A89FEBF,ISVP3,-9309.8970756507,-378.54915196331854,2.5882194386543445,-2.5860825210140836,-0.10515254221203292
2019-08-19 17:00:00,-55.7906,6.6376,40,2019,8,19,17,0,-1.3,958.6,3.1,14.0,0,40,40,6, 282709C4087D25C7BFFB41BFC000A709DC7A8852BF,ISVP3,0.0,0.0,0.0,0.0,0.0
2019-08-19 16:00:00,-55.787,6.559,40,2019,8,19,16,0,-1.3,957.7,1.6,14.0,0,40,54,12, 282709C0086B25C3FFFB433FC000A70E5C77766EBF,ISVP3,-4930.554449943911,400.8167425765798,1.3741164738545537,-1.3695984583177532,0.11133798404904995
2019-08-19 15:00:00,-55.7818,6.4768,40,2019,8,19,15,0,-1.3,956.2,0.5,14.0,0,44,28,10, 282709BC084D25C13FFB42BFC000A714DC74403AFF,ISVP3,-5156.856883322489,578.9570999639143,1.4414596361373986,-1.432460245367358,0.16082141665664285
2019-08-19 14:00:00,-55.7728,6.4016,40,2019,8,19,14,0,-1.3,955.5,-0.4,14.0,0,40,32,8, 282709B8083F25BEFFFB423FC000A7201C715042BF,ISVP3,-4718.336892768267,1002.039969595246,1.3398793919811984,-1.3106491368800741,0.2783444359986795
2019-08-19 13:00:00,-55.7622,6.3504,40,2019,8,19,13,0,-1.3,956.0,-1.9,14.0,0,44,28,10, 282709B4084925BB3FFB42BFC000A72D5C6F503AFF,ISVP3,-3213.2251720688037,1180.1785145901183,0.950862073636337,-0.8925625477968899,0.32782736516392175
2019-08-19 12:00:00,-55.7502,6.3066,40,2019,8,19,12,0,-1.3,955.7,-6.0,14.0,0,44,30,7, 282709B0084325B0FFFB41FFC000A73C5C6D9A3EFF,ISVP3,-2749.5596362545634,1336.0486758469651,0.8491600905477544,-0.7637665656262677,0.37112463217971253
2019-08-19 11:00:00,-55.74,6.2812,40,2019,8,19,11,0,-1.3,955.9,-9.6,14.0,0,44,26,10, 282709AC084725A7FFFB42BFC000A7491C6C9C36FF,ISVP3,-1594.983121045434,1135.639309532921,0.5438806461309514,-0.443050866957065,0.31545536375914474
2019-08-19 10:00:00,-55.732,6.2838,40,2019,8,19,10,0,-1.3,958.0,-11.6,14.0,0,44,28,15, 282709A8087125A2FFFB43FFC000A7531C6CB63AFF,ISVP3,163.30858440103617,890.6961697462208,0.2515399117478858,0.045363495666954495,0.24741560270728355
2019-08-19 09:00:00,-55.7252,6.2918,40,2019,8,19,9,0,-1.3,961.6,-11.1,14.0,0,44,26,11, 282709A408B925A43FFB42FFC000A75B9C6D0636FF,ISVP3,502.59073318982973,757.0908263064662,0.25242404498186694,0.13960853699717493,0.2103030073073517
2019-08-19 08:00:00,-55.7202,6.3,40,2019,8,19,8,0,-1.3,965.5,-10.4,14.0,0,48,30,7, 282709A0090725A5FFFB41FFC000A761DC6D583F3F,ISVP3,515.2450418431994,556.6838928983128,0.21070399519780444,0.14312362273422205,0.1546344146939758
2019-08-19 07:00:00,-55.7168,6.3044,40,2019,8,19,7,0,-1.4,969.6,-9.1,14.0,0,44,40,10, 2827099C095925293FFB42BFC000A7661C6D8452FF,ISVP3,276.5082748504012,378.5447866215308,0.13021616096148245,0.07680785412511144,0.1051513296170919
2019-08-19 06:00:00,-55.7124,6.3018,40,2019,8,19,6,0,-1.3,972.7,-8.6,14.0,0,44,28,7, 28270998099725AA7FFB41FFC000A76B9C6D6A3AFF,ISVP3,-163.40544702905007,489.88117545722514,0.14344873320308793,-0.045390401952513905,0.13607810429367365
2019-08-19 05:00:00,-55.7102,6.2946,40,2019,8,19,5,0,-1.3,975.9,-7.3,14.0,0,44,20,10, 2827099409D725ADBFFB42BFC000A76E5C6D222AFF,ISVP3,-452.5582552797259,244.94045525180374,0.14294218837037012,-0.12571062646659054,0.06803901534772326
2019-08-19 04:00:00,-55.7106,6.2788,40,2019,8,19,4,0,-1.3,978.7,-6.0,14.0,0,44,24,10, 282709900A0F25B0FFFB42BFC000A76DDC6C8432FF,ISVP3,-993.1697539265119,-44.534621659350925,0.27615770519010224,-0.27588048720180885,-0.01237072823870859
2019-08-19 03:00:00,-55.7114,6.2556,40,2019,8,19,3,0,-1.4,981.4,-3.5,14.0,0,44,24,11, 2827098C0A4525373FFB42FFC000A76CDC6B9C32FF,ISVP3,-1458.3103059427885,-89.06925207416697,0.4058410600910956,-0.40508619609521906,-0.024741458909490824
2019-08-19 02:00:00,-55.7128,6.23,40,2019,8,19,2,0,-1.3,983.2,-2.4,14.0,0,44,24,9, 282709880A6925B9FFFB427FC000A76B1C6A9C32FF,ISVP3,-1609.1371109862012,-155.87121923432255,0.44907467268428514,-0.44698253082950035,-0.04329756089842293
2019-08-19 01:00:00,-55.7124,6.2024,40,2019,8,19,1,0,-1.3,984.7,-1.9,14.0,0,44,28,9, 282709840A8725BB3FFB427FC000A76B9C69883AFF,ISVP3,-1734.7889097726854,44.53463771618799,0.4820445697647919,-0.4818858082701904,0.012370732698941107
2019-08-19 00:00:00,-55.711,6.1764,40,2019,8,19,0,0,-1.4,984.9,-2.4,14.0,0,44,24,8, 282709800A8B2539FFFB423FC000A76D5C688432FF,ISVP3,-1634.2381352277969,155.87120901513148,0.4560151912634209,-0.45395503756327693,0.043297558059758746
2019-08-18 23:00:00,-55.7106,6.1564,40,2019,8,18,23,0,-1.4,985.6,-2.1,14.0,0,44,24,9, 2827095C0A99253ABFFB427FC000A76DDC67BC32FF,ISVP3,-1257.1512145771699,44.53462457711629,0.34942771876363926,-0.3492086707158805,0.01237072904919897
2019-08-18 22:00:00,-55.7108,6.1418,40,2019,8,18,22,0,-1.4,986.7,-1.6,14.0,0,44,26,7, 282709580AAF253BFFFB41FFC000A76D9C672A36FF,ISVP3,-917.7297640832255,-22.26731192343638,0.2549999626398769,-0.25492493446756265,-0.006185364423176773
2019-08-18 21:00:00,-55.7122,6.1334,40,2019,8,18,21,0,-1.3,987.2,-1.2,14.0,0,48,34,7, 282709540AB925BCFFFB41FFC000A76BDC66D6473F,ISVP3,-528.0062088256406,-155.87120390605997,0.15292578405697524,-0.1466683913404557,-0.043297556640572214
2019-08-18 20:00:00,-55.7156,6.1292,40,2019,8,18,20,0,-1.3,987.7,-1.1,14.0,0,48,24,7, 282709500AC325BD3FFB41FFC000A7679C66AC333F,ISVP3,-263.993664279099,-378.54450124256084,0.12819635372373933,-0.07333157341086083,-0.1051512503451558
2019-08-18 19:00:00,-55.7216,6.128,40,2019,8,18,19,0,-1.3,988.3,-1.0,14.0,0,44,30,10, 2827094C0ACF25BD7FFB42BFC000A7601C66A03EFF,ISVP3,-75.42021066249532,-668.0202226328494,0.18674007031107506,-0.020950058517359812,-0.18556117295356928
2019-08-18 18:00:00,-55.7272,6.1314,40,2019,8,18,18,0,-1.3,988.5,-1.5,14.0,0,44,24,12, 282709480AD325BC3FFB433FC000A7591C66C232FF,ISVP3,213.65784214833005,-623.4861337376636,0.18307739552624006,0.05934940059675835,-0.17319059270490655
2019-08-18 17:00:00,-55.7346,6.1358,40,2019,8,18,17,0,-1.3,988.8,-1.9,14.0,0,44,26,7, 282709440AD925BB3FFB41FFC000A74FDC66EE36FF,ISVP3,276.4588186187515,-823.8932685418491,0.241399852126159,0.07679411628298652,-0.22885924126162477
2019-08-18 16:00:00,-55.7428,6.1382,40,2019,8,18,16,0,-1.3,989.3,-2.7,14.0,0,44,28,8, 282709400AE325B93FFB423FC000A7459C67063AFF,ISVP3,150.76719916925356,-912.963977858641,0.2570358655999051,0.04187977754701488,-0.2536011049607336
2019-08-18 15:00:00,-55.7514,6.1378,40,2019,8,18,15,0,-1.3,989.9,-3.4,14.0,0,44,24,8, 2827093C0AEF25B77FFB423FC000A73ADC670232FF,ISVP3,-25.122598809385433,-957.5001237183592,0.26606379072015296,-0.006978499669273732,-0.2659722565884331
2019-08-18 14:00:00,-55.76,6.1368,40,2019,8,18,14,0,-1.3,990.7,-4.5,14.0,0,44,30,7, 282709380AFF25B4BFFB41FFC000A7301C66F83EFF,ISVP3,-62.79268391993191,-957.501472610937,0.26654395197376896,-0.017442412199981085,-0.26597263128081583
2019-08-18 13:00:00,-55.7668,6.1324,40,2019,8,18,13,0,-1.3,992.0,-4.6,14.0,0,44,30,7, 282709340B1925B47FFB41FFC000A7279C66CC3EFF,ISVP3,-276.2270252531774,-757.0951424927412,0.22386449141026543,-0.07672972923699371,-0.21030420624798365
2019-08-18 12:00:00,-55.7704,6.1264,40,2019,8,18,12,0,-1.3,993.4,-4.5,14.0,0,44,28,9, 282709300B3525B4BFFB427FC000A7231C66903AFF,ISVP3,-376.607671401733,-400.8154167882084,0.1527743273584462,-0.10461324205603695,-0.11133761577450232
2019-08-18 11:00:00,-55.7694,6.1204,40,2019,8,18,11,0,-1.3,995.2,-4.2,14.0,0,44,24,7, 2827092C0B5925B57FFB41FFC000A7245C665432FF,ISVP3,-376.57296904178475,111.33763947954183,0.10907978977983111,-0.10460360251160687,0.03092712207765051
2019-08-18 10:00:00,-55.765,6.1162,40,2019,8,18,10,0,-1.3,996.6,-3.7,14.0,0,48,30,7, 282709280B7525B6BFFB41FFC000A729DC662A3F3F,ISVP3,-263.6078261577672,489.8853970852684,0.1545295499651247,-0.07322439615493533,0.1360792769681301
2019-08-18 09:00:00,-55.757,6.1132,40,2019,8,18,9,0,-1.3,997.9,-3.5,14.0,0,44,24,7, 282709240B8F25B73FFB41FFC000A733DC660C32FF,ISVP3,-188.3125110528043,890.699817514892,0.252885777712884,-0.052309030848001196,0.24741661597635886
2019-08-18 08:00:00,-55.7484,6.1148,40,2019,8,18,8,0,-1.3,999.4,-3.5,14.0,0,48,26,7, 282709200BAD25B73FFB41FFC000A73E9C661C373F,ISVP3,100.45390171345984,957.5010020854619,0.26743222796789756,0.027903861587072178,0.26597250057929495
2019-08-18 07:00:00,-55.741,6.1202,40,2019,8,18,7,0,-1.4,1000.3,-3.7,14.0,0,44,30,8, 2827091C0BBF2536BFFB423FC000A747DC66523EFF,ISVP3,339.1065139942902,823.8951313605046,0.24748681460589647,0.09419625388730284,0.22885975871125128
2019-08-18 06:00:00,-55.7342,6.1274,40,2019,8,18,6,0,-1.3,1001.3,-4.1,14.0,0,44,30,10, 282709180BD325B5BFFB42BFC000A7505C669A3EFF,ISVP3,452.22759308725,757.0919427552453,0.2449644100086054,0.12561877585756945,0.21030331743201258
2019-08-18 05:00:00,-55.7272,6.137,40,2019,8,18,5,0,-1.3,1002.9,-4.3,14.0,0,44,30,9, 282709140BF325B53FFB427FC000A7591C66FA3EFF,ISVP3,603.074962992263,779.3584717292703,0.2737343262388609,0.16752082305340638,0.21648846436924174
2019-08-18 04:00:00,-55.7228,6.1444,40,2019,8,18,4,0,-1.3,1004.0,-4.3,14.0,0,44,30,13, 282709100C0925B53FFB437FC000A75E9C67443EFF,ISVP3,464.9534675340817,489.882010389136,0.18761130668952805,0.12915374098168936,0.13607833621920443
2019-08-18 03:00:00,-55.721,6.1464,40,2019,8,18,3,0,-1.3,1005.4,-3.6,14.0,0,44,28,7, 2827090C0C2525B6FFFB41FFC000A760DC67583AFF,ISVP3,125.67722996222325,200.40617517032484,0.06570921326671703,0.03491034165617313,0.0556683819917569
2019-08-18 02:00:00,-55.7198,6.1418,40,2019,8,18,2,0,-1.3,1007.2,-2.7,14.0,0,48,36,11, 282709080C4925B93FFB42FFC000A7625C672A4B3F,ISVP3,-289.0709239582889,133.60408393823923,0.0884590520125177,-0.08029747887730247,0.037112245538399785
2019-08-18 01:00:00,-55.7194,6.1312,40,2019,8,18,1,0,-1.4,1008.4,-2.7,14.0,0,48,58,7, 282709040C6125393FFB41FFC000A762DC66C0773F,ISVP3,-666.1403786497915,44.534688807306054,0.18545205500303746,-0.18503899406938654,0.012370746890918348
2019-08-18 00:00:00,-55.7174,6.114,40,2019,8,18,0,0,-1.3,1009.1,-2.8,14.0,0,44,24,12, 282709000C6F25B8FFFB433FC000A7655C661432FF,ISVP3,-1080.9180746083168,222.67340024762535,0.30655988066206974,-0.3002550207245325,0.061853722291007045
2019-08-17 23:00:00,-55.7136,6.0936,40,2019,8,17,23,0,-1.4,1009.9,-2.5,14.0,0,44,24,10, 282708DC0C7F2539BFFB42BFC000A76A1C654832FF,ISVP3,-1282.0846196702114,423.07925938931083,0.37502438518660686,-0.35613461657505874,0.11752201649703078
2019-08-17 22:00:00,-55.709,6.0708,40,2019,8,17,22,0,-1.4,1011.1,-2.1,14.0,0,44,26,7, 282708D80C97253ABFFB41FFC000A76FDC646436FF,ISVP3,-1433.057209028926,512.1482246156761,0.4227289328192444,-0.3980714469524795,0.1422633957265767
2019-08-17 21:00:00,-55.7018,6.0478,40,2019,8,17,21,0,-1.3,1011.9,-1.8,14.0,0,48,28,11, 282708D40CA725BB7FFB42FFC000A778DC637E3B3F,ISVP3,-1445.7977461459275,801.6225328882764,0.4592104240757719,-0.4016104850405354,0.222672925802299
2019-08-17 20:00:00,-55.6932,6.0252,40,2019,8,17,20,0,-1.3,1012.4,-2.1,14.0,0,48,24,10, 282708D00CB125BABFFB42BFC000A7839C629C333F,ISVP3,-1420.9146631200608,957.492341016035,0.4759485382180952,-0.3946985175333502,0.2659700947266764
2019-08-17 19:00:00,-55.6848,6.0038,40,2019,8,17,19,0,-1.3,1013.2,-1.4,14.0,0,44,42,7, 282708CC0CC125BC7FFB41FFC000A78E1C61C656FF,ISVP3,-1345.7632911053422,935.2237740510012,0.45522704476645093,-0.3738231364181506,0.2597843816808337
2019-08-17 18:00:00,-55.677,5.9876,40,2019,8,17,18,0,-1.4,1013.7,-1.0,14.0,0,44,24,9, 282708C80CCB253D7FFB427FC000A797DC612432FF,ISVP3,-1018.9738054676723,868.4209225926687,0.37189688466842263,-0.2830482792965756,0.24122803405351909
2019-08-17 17:00:00,-55.6696,5.9746,40,2019,8,17,17,0,-1.4,1014.5,-0.3,14.0,0,44,34,8, 282708C40CDB253F3FFB423FC000A7A11C60A246FF,ISVP3,-817.8577658498858,823.8854895695802,0.32247100370701737,-0.2271827127360794,0.22885708043599448
2019-08-17 16:00:00,-55.6636,5.964,40,2019,8,17,16,0,-1.3,1014.5,-0.4,14.0,0,44,28,6, 282708C00CDB25BEFFFB41BFC000A7A89C60383AFF,ISVP3,-666.9945163921099,668.0145278395503,0.2622206176830973,-0.18527625455336386,0.18555959106654174
2019-08-17 15:00:00,-55.6594,5.9524,40,2019,8,17,15,0,-1.3,1014.7,-0.3,14.0,0,44,24,9, 282708BC0CDF25BF3FFB427FC000A7ADDC5FC432FF,ISVP3,-730.0302084607466,467.60977836999484,0.2408195578035883,-0.20278616901687407,0.12989160510277634
2019-08-17 14:00:00,-55.657,5.9386,40,2019,8,17,14,0,-1.3,1014.8,-0.2,14.0,0,44,24,19, 282708B80CE125BF7FFB44FFC000A7B0DC5F3A32FF,ISVP3,-868.5772108669797,267.20544301685334,0.25243033509317814,-0.24127144746304993,0.07422373417134814
2019-08-17 13:00:00,-55.6564,5.9226,40,2019,8,17,13,0,-1.3,1014.9,-0.1,14.0,0,44,34,10, 282708B40CE325BFBFFB42BFC000A7B19C5E9A46FF,ISVP3,-1007.1076519875619,66.80134431913231,0.2803668565489466,-0.27975212555210055,0.018555928977536752
2019-08-17 12:00:00,-55.656,5.904,40,2019,8,17,12,0,-1.3,1015.0,0.3,14.0,0,44,20,8, 282708B00CE525C0BFFB423FC000A7B21C5DE02AFF,ISVP3,-1170.7805498888317,44.534225893252,0.325452011557296,-0.3252168194135644,0.012370618303681111
2019-08-17 11:00:00,-55.6552,5.8852,40,2019,8,17,11,0,-1.3,1015.0,0.4,14.0,0,48,24,7, 282708AC0CE525C0FFFB41FFC000A7B31C5D24333F,ISVP3,-1183.3816531737443,89.06844302229665,0.32964689823544996,-0.32871712588159563,0.02474123417286018
2019-08-17 10:00:00,-55.6564,5.8646,40,2019,8,17,10,0,-1.3,1015.0,1.1,14.0,0,44,28,7, 282708A80CE525C2BFFB41FFC000A7B19C5C563AFF,ISVP3,-1296.7105916314158,-133.60266891570984,0.3621041934056865,-0.3601973865642822,-0.03711185247658607
2019-08-17 09:00:00,-55.6572,5.8412,40,2019,8,17,9,0,-1.3,1014.7,1.2,14.0,0,44,24,10, 282708A40CDF25C2FFFB42BFC000A7B09C5B6C32FF,ISVP3,-1472.9174634198375,-89.06846055432442,0.4098911181749268,-0.4091437398388438,-0.024741239042867895
2019-08-17 08:00:00,-55.6576,5.8166,40,2019,8,17,8,0,-1.4,1014.6,1.4,14.0,0,44,22,7, 282708A00CDD25437FFB41FFC000A7B01C5A762EFF,ISVP3,-1548.420116451591,-44.53423465959726,0.43029455844624287,-0.4301166990143308,-0.012370620738777016
2019-08-17 07:00:00,-55.656,5.7884,40,2019,8,17,7,0,-1.4,1013.9,1.2,14.0,0,44,28,8, 2827089C0CCF2542FFFB423FC000A7B21C595C3AFF,ISVP3,-1775.000081305776,178.13692110695027,0.49553235895642045,-0.4930555781404933,0.049482478085263966
2019-08-17 06:00:00,-55.6514,5.7608,40,2019,8,17,6,0,-1.4,1013.5,1.2,14.0,0,44,24,9, 282708980CC72542FFFB427FC000A7B7DC584832FF,ISVP3,-1737.3049740532813,512.1433877677687,0.5031167843056322,-0.4825847150148004,0.1422620521577135
