time,latitude (deg),longitude (deg),altitude,geometry,temperature (degC),barometric_pressure (hPa),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2019-11-11 07:00:00+00:00,-59.4074,10.7962,,Point,-0.38,997.6,ISVP6,215.82823398800417,-133.68257649374794,253.87567399100578,3600.0,0.07052102055305716,0.059952287218890045,-0.037134049026041095,150.0990988377486,4.010466523207521,150.15266668840084
2019-11-11 08:00:00+00:00,-59.412,10.8062,,Point,0.86,998.3,ISVP6,567.9489521012397,-512.4501058947803,764.9647856107285,3600.0,0.21249021822520237,0.1577635978058999,-0.14234725163743897,150.66753804053747,4.522916629102202,150.73540988775866
2019-11-11 09:00:00+00:00,-59.4174,10.8238,,Point,1.37,999.2,ISVP6,999.4546478575364,-601.5723275853733,1166.5328364176105,3600.0,0.3240368990048918,0.2776262910715379,-0.16710342432927036,151.66798897163196,5.124488956687424,151.75453622797008
2019-11-11 10:00:00+00:00,-59.421,10.849,,Point,1.61,1000.1,ISVP6,1430.8095580674571,-401.0484968497812,1485.9528553364878,3600.0,0.4127646820379133,0.3974470994631825,-0.11140236023605034,153.10044818750842,5.525537453537286,153.20012662973355
2019-11-11 11:00:00+00:00,-59.4222,10.881,,Point,1.29,1001.2,ISVP6,1816.7081856154641,-133.68288178554644,1821.6200878791165,3600.0,0.5060055799664213,0.5046411626709623,-0.037134133829318454,154.91943610812493,5.659220335322529,155.0227675500058
2019-11-11 12:00:00+00:00,-59.4196,10.9202,,Point,1.2,1002.4,ISVP6,2225.388774177629,289.6462125845459,2244.159113053346,3600.0,0.6233775314037072,0.6181635483826747,0.08045728127348496,157.14768410711778,5.369574122738109,157.23939374879967
2019-11-11 13:00:00+00:00,-59.4134,10.9588,,Point,0.82,1003.2,ISVP6,2191.49469815936,690.6943457260046,2297.761452213536,3600.0,0.6382670700593155,0.6087485272664889,0.19185954047944573,159.341812962235,4.6788797770121455,159.4104929860629
2019-11-11 14:00:00+00:00,-59.4052,10.9938,,Point,0.74,1004.0,ISVP6,1987.4698236622776,913.4979584644016,2187.353382534883,3600.0,0.6075981618152453,0.5520749510172993,0.2537494329067782,161.33129646810502,3.765381818547731,161.37523143382026
2019-11-11 15:00:00+00:00,-59.3968,11.0214,,Point,0.75,1004.8,ISVP6,1567.6407238260383,935.7771977979708,1825.6988806800664,3600.0,0.5071385779666852,0.43545575661834396,0.2599381104994363,162.90013846481133,2.8296046207495573,162.924711981223
2019-11-11 16:00:00+00:00,-59.3886,11.0406,,Point,0.19,1005.1,ISVP6,1090.8025974236893,913.4956180055372,1422.7875985759736,3600.0,0.3952187773822149,0.30300072150658036,0.2537487827793159,163.99150268659778,1.9161090027438323,164.0026964019763
2019-11-11 17:00:00+00:00,-59.3814,11.0524,,Point,-0.28,1005.2,ISVP6,670.551019877568,802.0927599102577,1045.4623215397582,3600.0,0.29040620042771065,0.18626417218821334,0.22280354441951603,164.66223525768487,1.114016242833484,164.66600363234195
2019-11-11 18:00:00+00:00,-59.3774,11.0586,,Point,-0.82,1005.3,ISVP6,352.3981139115037,445.60670355676024,568.1106977897067,3600.0,0.15780852716380742,0.0978883649754177,0.12377963987687784,165.01465354834292,0.668409539276837,165.01600727502722
2019-11-11 19:00:00+00:00,-59.3772,11.0622,,Point,-1.14,1005.5,ISVP6,204.6423539227488,22.280327953414005,205.851660262324,3600.0,0.05718101673953445,0.05684509831187467,0.006188979987059446,165.21928335943971,0.6461292113231006,165.2205467754073
2019-11-11 20:00:00+00:00,-59.3812,11.0656,,Point,-1.26,1005.5,ISVP6,193.27447201866238,-445.60668979602264,485.71632001103427,3600.0,0.13492120000306507,0.053687353338517325,-0.12377963605445073,165.41254473681118,1.091735901119282,165.41614746930045
2019-11-11 21:00:00+00:00,-59.3884,11.0736,,Point,-1.17,1005.5,ISVP6,454.70992083183455,-802.0927351444194,922.016197186551,3600.0,0.2561156103295975,0.12630831134217627,-0.2228035375401165,165.86727696380925,1.8938286362638306,165.87808822835083
2019-11-11 22:00:00+00:00,-59.3978,11.0894,,Point,-1.17,1005.6,ISVP6,897.8617372515845,-1047.1779682225772,1379.3974758390702,3600.0,0.38316596551085286,0.24940603812544013,-0.2908827689507159,166.76537135164017,2.9410066044861467,166.79130253672724
2019-11-11 23:00:00+00:00,-59.408,11.112,,Point,-1.18,1006.2,ISVP6,1283.9277340912138,-1136.301216252037,1714.5410115901157,3600.0,0.47626139210836543,0.35664659280311495,-0.31563922673667694,168.04998329028697,4.077307820738227,168.09943879421724
2019-11-12 00:00:00+00:00,-59.4164,11.1406,,Point,-1.26,1006.7,ISVP6,1624.3052712904255,-935.7788152463191,1874.5798477007233,3600.0,0.520716624361312,0.45119590869178483,-0.25993855979064423,169.67563570206613,5.013086635984584,169.74967566543432
2019-11-12 01:00:00+00:00,-59.4212,11.1706,,Point,-1.17,1007.2,ISVP6,1703.3949236800574,-534.7312961318871,1785.3548176992372,3600.0,0.49593189380534364,0.47316525657779374,-0.14853647114774643,171.3808570914047,5.547817932116469,171.4706285670884
2019-11-12 02:00:00+00:00,-59.4224,11.2006,,Point,-1.26,1007.8,ISVP6,1703.1538823716069,-133.68288591022784,1708.3923030214003,3600.0,0.47455341750594454,0.47309830065877967,-0.037134134975063286,173.08606978126483,5.681500818026679,173.17929149834893
2019-11-12 03:00:00+00:00,-59.4198,11.2292,,Point,-1.5,1008.4,ISVP6,1623.6159191315533,289.6462215222813,1649.2494009395707,3600.0,0.4581248335943252,0.451004421980987,0.08045728375618924,174.71169769956535,5.391854596504442,174.79487809731197
2019-11-12 04:00:00+00:00,-59.4152,11.2556,,Point,-1.5,1009.2,ISVP6,1498.8372877200015,512.4507226735005,1584.0198730535055,3600.0,0.44000552029264045,0.41634369103333374,0.14234742296486125,176.21227016413022,4.879403873830482,176.27981375801474
2019-11-12 05:00:00+00:00,-59.4088,11.275,,Point,-1.15,1009.6,ISVP6,1101.567689859989,712.9743134244275,1312.167575786914,3600.0,0.3644909932741428,0.3059910249611081,0.1980484203956743,177.31495915406987,4.16642956040618,177.36390240150698
2019-11-12 06:00:00+00:00,-59.4022,11.2874,,Point,-0.63,1009.8,ISVP6,704.2276446359853,735.2540232010896,1018.1036558734754,3600.0,0.2828065710759654,0.19561879017666256,0.20423722866696933,178.01976870310165,3.4311755372055424,178.05283208832407
2019-11-12 07:00:00+00:00,-59.3966,11.293,,Point,0.6,1010.2,ISVP6,318.10015014620063,623.8513111397273,700.2700649990632,3600.0,0.19451946249973975,0.08836115281838906,0.17329203087214645,178.3380692840753,2.8073242260654383,178.3601637846352
2019-11-12 08:00:00+00:00,-59.3942,11.2932,,Point,0.45,1010.7,ISVP6,11.362594036376633,267.3646825576438,267.60602015348076,3600.0,0.0743350055981891,0.0031562761212157314,0.07426796737712328,178.34943715613664,2.5399595435080373,178.36752262784105
2019-11-12 09:00:00+00:00,-59.397,11.29,,Point,0.93,1010.4,ISVP6,-181.8143569498473,-311.9254726128868,361.04564927147266,3600.0,0.10029045813096463,-0.05050398804162425,-0.08664596461469078,178.16755115488962,2.8518850161209772,178.19037441084012
2019-11-12 10:00:00+00:00,-59.4046,11.2854,,Point,1.68,1009.7,ISVP6,-261.3365835205075,-846.6555337792823,886.0713305176128,3600.0,0.24613092514378132,-0.0725934954223632,-0.2351820927164673,177.90608984784382,3.6985405498999304,177.94453070310516
2019-11-12 11:00:00+00:00,-59.4162,11.2824,,Point,1.8,1008.6,ISVP6,-170.3987446347511,-1292.2656240062813,1303.4516389806884,3600.0,0.3620698997168579,-0.04733298462076419,-0.35896267333507814,177.73557148970775,4.990806173906589,177.80562847963648
2019-11-12 12:00:00+00:00,-59.4308,11.2832,,Point,0.95,1008.4,ISVP6,45.42413283241527,-1626.4755384382697,1627.1097163318877,3600.0,0.4519749212033021,0.012617814675670908,-0.45179876067729713,177.7810430607027,6.617281712344695,177.90415309658164
2019-11-12 13:00:00+00:00,-59.4476,11.2922,,Point,0.92,1007.4,ISVP6,510.8015329633522,-1871.5654260359777,1940.0194200087126,3600.0,0.5388942833357535,0.14188931471204227,-0.5198792850099938,178.29259779180722,8.488847138380548,178.4945684134112
2019-11-12 14:00:00+00:00,-59.4646,11.3072,,Point,0.62,1005.5,ISVP6,850.9139747740804,-1893.8509023134764,2076.228752488365,3600.0,0.5767302090245459,0.23636499299280012,-0.5260696950870768,179.14518719905934,10.382698040693764,179.44580941105937
2019-11-12 15:00:00+00:00,-59.4804,11.3276,,Point,-0.02,1004.9,ISVP6,1156.6622692450683,-1760.1717592012142,2106.1985250646835,3600.0,0.585055145851301,0.32129507479029673,-0.48893659977811504,180.30470514240227,12.142869799895493,180.71313174051807
2019-11-12 16:00:00+00:00,-59.4944,11.3544,,Point,-0.56,1003.6,ISVP6,1518.8275088356052,-1559.6494439048215,2177.0033048822847,3600.0,0.6047231402450791,0.42189653023211254,-0.4332359566402282,181.82798698447505,13.702519243800035,182.34356551425975
2019-11-12 17:00:00+00:00,-59.5042,11.3826,,Point,-0.61,1001.5,ISVP6,1597.507914185297,-1091.7566124066002,1934.932566426591,3600.0,0.5374812684518309,0.44375219838480473,-0.3032657256685001,183.43083529673413,14.794275856206825,184.02647074746378
2019-11-12 18:00:00+00:00,-59.5096,11.4054,,Point,-0.78,1000.3,ISVP6,1291.2278161550112,-601.5808784645404,1424.4889703141291,3600.0,0.3956913806428136,0.358674393376392,-0.16710579957348345,184.72674919691835,15.39585673467105,185.36721466714573
2019-11-12 19:00:00+00:00,-59.5122,11.421,,Point,-0.77,998.3,ISVP6,883.3305269396956,-289.65023104706813,929.6074850006212,3600.0,0.25822430138906144,0.2453695908165821,-0.08045839751307449,185.61342401016555,15.685506965717988,186.2750071844022
2019-11-12 20:00:00+00:00,-59.5146,11.4298,,Point,-0.56,996.6,ISVP6,498.2506803143106,-267.36954699083583,565.4557587395835,3600.0,0.15707104409432876,0.13840296675397518,-0.0742693186085655,186.11359842264477,15.952876512708986,186.79605399166016
2019-11-12 21:00:00+00:00,-59.5178,11.4326,,Point,-0.26,995.3,ISVP6,158.5230477580829,-356.4928830461007,390.14962813391514,3600.0,0.10837489670386531,0.0440341799328008,-0.09902580084613909,186.2727446562406,16.309369395755073,186.98537625134273
2019-11-12 22:00:00+00:00,-59.5228,11.4336,,Point,0.0,993.9,ISVP6,56.610012275527865,-557.0204814508131,559.889730434066,3600.0,0.1555249251205739,0.015725003409868852,-0.15472791151411475,186.32958257685192,16.866389877205652,187.09139063771423
2019-11-12 23:00:00+00:00,-59.5304,11.434,,Point,0.08,993.0,ISVP6,22.640653562463275,-846.6719531390943,846.9746132122876,3600.0,0.23527072589230213,0.006289070434017576,-0.23518665364974842,186.35231774215384,17.713061830344422,187.192251141115
2019-11-13 00:00:00+00:00,-59.5406,11.4358,,Point,0.16,992.7,ISVP6,101.86001630329677,-1136.3244414912374,1140.8806682785366,3600.0,0.31691129674403795,0.028294448973137994,-0.3156456781920104,186.45462596519818,18.849386271835705,187.40498100810134
2019-11-13 01:00:00+00:00,-59.5532,11.4438,,Point,0.12,992.4,ISVP6,452.5744266516641,-1403.6973614761982,1474.8524991585848,3600.0,0.40968124976627357,0.12571511851435113,-0.3899159337433884,186.90932876621252,20.253083633311913,188.00341639580395
2019-11-13 02:00:00+00:00,-59.5668,11.4606,,Point,0.1,992.5,ISVP6,950.051489015814,-1515.1049683836616,1788.33467141976,3600.0,0.49675963094993336,0.26390319139328167,-0.42086249121768377,187.86420245019193,21.768188601695936,189.1211585128584
2019-11-13 03:00:00+00:00,-59.5798,11.4862,,Point,0.06,993.0,ISVP6,1447.1138579908966,-1448.265065617452,2047.3422328172735,3600.0,0.568706175782576,0.40197607166413796,-0.4022958515604033,189.3192423079549,23.216453667312848,190.7374615248526
2019-11-13 04:00:00+00:00,-59.5902,11.5184,,Point,0.05,994.2,ISVP6,1819.496068527919,-1158.6141375837087,2157.070389022434,3600.0,0.5991862191728984,0.5054155745910887,-0.3218372604399191,191.1493996853767,24.375067804896553,192.69726757422688
2019-11-13 05:00:00+00:00,-59.5966,11.5576,,Point,0.23,995.5,ISVP6,2214.3550825191496,-712.9942364805173,2326.312363534361,3600.0,0.6461978787595447,0.6150986340330972,-0.19805395457792146,193.37740226343828,25.088062041376947,194.99802707501325
2019-11-13 06:00:00+00:00,-59.5976,11.6012,,Point,0.55,997.2,ISVP6,2462.437198280429,-111.40541283321149,2464.956008021991,3600.0,0.6847100022283308,0.6840103328556748,-0.030945948009225413,195.85546706668055,25.199467454210268,197.46993983865846
2019-11-13 07:00:00+00:00,-59.5916,11.6466,,Point,0.55,999.0,ISVP6,2564.021309261407,668.4322200439846,2649.7182693900704,3600.0,0.7360328526083529,0.712228141461502,0.1856756166788846,198.43581497483945,24.531035234166705,199.94635369115548
2019-11-13 08:00:00+00:00,-59.58,11.6854,,Point,1.22,1000.3,ISVP6,2191.6685335974767,1292.3005432233188,2544.2978707644666,3600.0,0.7067494085456851,0.6087968148881879,0.35897237311758856,200.64102795484038,23.238734690943506,201.98232815969592
2019-11-13 09:00:00+00:00,-59.5662,11.7142,,Point,1.72,1001.4,ISVP6,1627.3657109510243,1537.3890223512024,2238.7237800195717,3600.0,0.6218677166721033,0.452046030819729,0.4270525062086673,202.2778760676134,21.701345668592005,203.43865795431427
2019-11-13 10:00:00+00:00,-59.5536,11.7332,,Point,2.01,1002.4,ISVP6,1074.0489313392661,1403.700169701947,1767.4714349409708,3600.0,0.490964287483603,0.29834692537201835,0.3899167138060964,203.35773596558448,20.297645498889736,204.36820493865227
2019-11-13 11:00:00+00:00,-59.543,11.7444,,Point,1.72,1002.8,ISVP6,633.3601506719403,1180.8885109356868,1340.0159535315565,3600.0,0.3722266537587657,0.1759333751866501,0.3280245863710241,203.994283019551,19.1167569879543,204.88806188354943
2019-11-13 12:00:00+00:00,-59.534,11.748,,Point,1.62,1003.2,ISVP6,203.64401102399137,1002.6396761230893,1023.1115302654706,3600.0,0.2841976472959641,0.056567780839997604,0.2785110211453026,204.1988871234331,18.11411731183111,205.00074816555028
2019-11-13 13:00:00+00:00,-59.5286,11.7434,,Point,2.17,1002.5,ISVP6,-260.28117790600237,601.5831388732076,655.4758306365514,3600.0,0.18207661962126429,-0.07230032719611176,0.1671064274647799,203.93744851977854,17.512534172958276,204.6879863644087
2019-11-13 14:00:00+00:00,-59.5288,11.734,,Point,2.18,1001.8,ISVP6,-531.9639953900572,-22.280848075948796,532.4303978759443,3600.0,0.14789733274331787,-0.14776777649723813,-0.006189124465541332,203.403203660068,17.534815021033875,204.15761802343056
2019-11-13 15:00:00+00:00,-59.5338,11.7246,,Point,1.54,1001.4,ISVP6,-531.960844847171,-557.0214248832267,770.2306201583108,3600.0,0.21395295004397522,-0.14776690134643639,-0.15472817357867408,202.86895778657572,18.091836445917632,203.67407439190015
2019-11-13 16:00:00+00:00,-59.5426,11.7182,,Point,1.8,1000.4,ISVP6,-362.1324795773329,-980.3587491575482,1045.1044013947028,3600.0,0.29030677816519523,-0.10059235543814803,-0.2723218747659856,202.50521533653358,19.072195195074755,203.40135414508643
2019-11-13 17:00:00+00:00,-59.553,11.7178,,Point,0.86,999.1,ISVP6,-22.627380509383507,-1158.6075064765744,1158.8284395943092,3600.0,0.321896788776197,-0.006285383474828752,-0.3218354184657151,202.48248141786263,20.23080270155083,203.49064022476355
2019-11-13 18:00:00+00:00,-59.5638,11.7226,,Point,-0.38,997.4,ISVP6,271.444892436683,-1203.1712963302887,1233.411325528945,3600.0,0.34261425709137366,0.07540135901018973,-0.33421424898063573,202.7552883212479,21.433973997881115,203.88507101691926
2019-11-13 19:00:00+00:00,-59.5732,11.7304,,Point,-0.71,995.6,ISVP6,440.9567352354918,-1047.2062741695095,1136.2586954604703,3600.0,0.31562741540568623,0.12248798200985883,-0.2908906317137526,203.19859897709017,22.48118027205064,204.43843594754082
2019-11-13 20:00:00+00:00,-59.5792,11.7396,,Point,-0.88,994.0,ISVP6,519.9578307445222,-668.4303284840344,846.8501932395264,3600.0,0.23523616478875733,0.1444327307623673,-0.1856750912455651,203.72147731575922,23.149610600534952,205.03254568646364
2019-11-13 21:00:00+00:00,-59.5808,11.746,,Point,-1.01,991.3,ISVP6,361.6454120981812,-178.24819178474417,403.1870806042702,3600.0,0.11199641127896394,0.10045705891616145,-0.04951338660687338,204.08521819525166,23.327858792319716,205.41413116345694
2019-11-13 22:00:00+00:00,-59.5784,11.747,,Point,-1.01,988.7,ISVP6,56.5044129158235,267.3722712271029,273.2776611801655,3600.0,0.07591046143893487,0.015695670254395416,0.07427007534086191,204.14205266509978,23.060486521092233,205.44041400101844
2019-11-13 23:00:00+00:00,-59.5736,11.7394,,Point,-0.55,985.7,ISVP6,-429.4641211043154,534.7442463359175,685.8504503937214,3600.0,0.19051401399825596,-0.11929558919564316,0.14854006842664375,203.71011040568652,22.525742274756464,204.95174589772526
2019-11-14 00:00:00+00:00,-59.568,11.722,,Point,-0.32,982.2,ISVP6,-983.3868348065173,623.8677883436453,1164.5860570192192,3600.0,0.32349612694978314,-0.273163009668477,0.1732966078732348,202.7211874727277,21.90187448641242,203.90088758112697
2019-11-14 01:00:00+00:00,-59.5634,11.6966,,Point,-0.25,979.2,ISVP6,-1435.7571815070487,512.4624240509008,1524.4725055943743,3600.0,0.4234645848873262,-0.3988214393075135,0.14235067334747245,201.27758111835553,21.389412062361824,202.4108979507519
2019-11-14 02:00:00+00:00,-59.5616,11.6652,,Point,-0.07,976.0,ISVP6,-1775.154564362529,200.52867589886156,1786.4449270086304,3600.0,0.49623470194684177,-0.4930984901007025,0.05570240997190599,199.49295527020908,21.188883386462987,200.61507416345057
2019-11-14 03:00:00+00:00,-59.5642,11.6336,,Point,-0.03,973.7,ISVP6,-1786.5566353654967,-289.65254968178533,1809.8848612289246,3600.0,0.5027457947858124,-0.4962657320459713,-0.0804590415782737,197.6969511778172,21.478535936144453,198.86028263824952
2019-11-14 04:00:00+00:00,-59.5716,11.6052,,Point,-0.02,971.7,ISVP6,-1605.515723955074,-824.3963525049494,1804.8019519854388,3600.0,0.5013338755515108,-0.44597658998752054,-0.2289989868069304,196.08281141380195,22.302932288649746,197.34713000348577
2019-11-14 05:00:00+00:00,-59.5832,11.5854,,Point,0.02,970.3,ISVP6,-1119.0927901301952,-1292.2988735935214,1709.5043292172352,3600.0,0.4748623136714542,-0.31085910836949865,-0.3589719093315337,194.95745516950643,23.595231162242666,196.38010148630076
2019-11-14 06:00:00+00:00,-59.596,11.5774,,Point,0.43,969.3,ISVP6,-452.00310943970476,-1425.9876396556983,1495.910277855591,3600.0,0.41553063273766416,-0.12555641928880687,-0.39610767768213845,194.50276455364568,25.02121880189874,196.10555017475517
2019-11-14 07:00:00+00:00,-59.6074,11.5826,,Point,1.31,968.4,ISVP6,293.69040787430697,-1270.022604532093,1303.5380591681464,3600.0,0.3620939053244851,0.08158066885397416,-0.3527840568144703,194.79831353392638,26.291241406430565,196.56452459778467
2019-11-14 08:00:00+00:00,-59.6158,11.5974,,Point,2.1,967.9,ISVP6,835.6051230647041,-935.8075539174043,1254.5802882481673,3600.0,0.3484945245133798,0.23211253418464003,-0.25994654275483453,195.63948977319106,27.227048960347997,197.52499121327335
2019-11-14 09:00:00+00:00,-59.618,11.6194,,Point,2.13,967.8,ISVP6,1241.805761435275,-245.0926542673358,1265.7614144496783,3600.0,0.3516003929026884,0.3449460448431319,-0.06808129285203772,196.88988241548415,27.47214161461526,198.7972443533276
2019-11-14 10:00:00+00:00,-59.6122,11.644,,Point,2.26,968.0,ISVP6,1388.473843876563,646.1531824776366,1531.461246769025,3600.0,0.4254059018802847,0.38568717885460085,0.17948699513267685,198.288042366538,26.82598843213807,200.09443120915478
2019-11-14 11:00:00+00:00,-59.5978,11.6648,,Point,1.44,968.5,ISVP6,1174.19649917031,1604.2398933052662,1988.0450331760353,3600.0,0.5522347314377876,0.326165694213975,0.44562219258479613,199.47022111119418,25.221748538832696,201.05846341177684
2019-11-14 12:00:00+00:00,-59.5762,11.6782,,Point,0.44,969.7,ISVP6,756.7771389327669,2406.3531796550274,2522.5477722428022,3600.0,0.7007077145118895,0.21021587192576857,0.6684314387930631,200.2318144569184,22.815395359177735,201.52747154198454
2019-11-14 13:00:00+00:00,-59.5508,11.6828,,Point,0.38,971.3,ISVP6,259.9557781221222,2829.6828617267215,2841.5985121985486,3600.0,0.7893329200551524,0.07220993836725616,0.7860230171463115,200.49325648153953,19.985712497450816,201.48690924872304
2019-11-14 14:00:00+00:00,-59.5244,11.6788,,Point,-0.44,973.0,ISVP6,-226.2188278324224,2941.075975604259,2949.7631858070263,3600.0,0.8193786627241739,-0.062838563286784,0.8169655487789608,200.26591560412456,17.044636521846538,200.98994150683313
2019-11-14 15:00:00+00:00,-59.5008,11.6682,,Point,-0.81,974.9,ISVP6,-599.9488983641969,2629.133554623983,2696.7168795960306,3600.0,0.7490880221100085,-0.16665247176783246,0.7303148762844397,199.66346140541847,14.415502967222716,200.18317748050418
2019-11-14 16:00:00+00:00,-59.4804,11.6542,,Point,-1.05,976.9,ISVP6,-792.9389350507511,2272.6331673273103,2406.992660552911,3600.0,0.6686090723758086,-0.2202608152918753,0.6312869909242529,198.86776524198322,12.142869799895493,199.23814228033189
2019-11-14 17:00:00+00:00,-59.4668,11.6378,,Point,-1.01,978.6,ISVP6,-929.4317630713439,1515.0848091074604,1777.4491219143508,3600.0,0.49373586719843077,-0.25817548974203997,0.420856891418739,197.93566122634675,10.627784990788117,198.22077539683255
2019-11-14 18:00:00+00:00,-59.4606,11.6212,,Point,-1.01,979.9,ISVP6,-941.1444125318505,690.6993736747995,1167.398145464812,3600.0,0.32427726262911444,-0.2614290034810696,0.19186093713188876,196.99218703061436,9.937085617113315,197.24266126187405
2019-11-14 19:00:00+00:00,-59.4592,11.612,,Point,-1.2,981.0,ISVP6,-521.6936330774798,155.96428333448068,544.5081307653894,3600.0,0.15125225854594151,-0.14491489807707772,0.04332341203735574,196.4692963976707,9.781121333779135,196.71261973127673
2019-11-14 20:00:00+00:00,-59.4604,11.614,,Point,-1.42,981.9,ISVP6,113.41634838052093,-133.6836693686941,175.31283905022477,3600.0,0.04869801084728466,0.03150454121681137,-0.03713435260241503,196.58296835427385,9.914805003147418,196.83283975299415
2019-11-14 21:00:00+00:00,-59.4628,11.6292,,Point,-1.55,982.7,ISVP6,861.9337008532982,-267.3674129305953,902.4494657119934,3600.0,0.2506804071422204,0.23942602801480506,-0.07426872581405426,197.44687377314244,10.18217241607787,197.70924257074574
2019-11-14 22:00:00+00:00,-59.4628,11.6568,,Point,-1.43,983.5,ISVP6,1564.9792045524487,0.0,1564.9792045524487,3600.0,0.4347164457090135,0.4347164457090135,0.0,199.01553755312486,10.18217241607787,199.27584104118088
2019-11-14 23:00:00+00:00,-59.4588,11.6926,,Point,-1.52,983.9,ISVP6,2029.9367843742236,445.61229992658684,2078.2717989717867,3600.0,0.5772977219366074,0.5638713289928399,0.1237811944240519,201.05024086606826,9.736560116152008,201.28586625791564
2019-11-15 00:00:00+00:00,-59.45,11.7302,,Point,-1.42,984.3,ISVP6,2132.2525072658877,980.3460924990213,2346.823217845725,3600.0,0.6518953382904792,0.5922923631294132,0.2723183590275059,203.18723204590125,8.756214023652857,203.37581604139402
2019-11-15 01:00:00+00:00,-59.4368,11.7658,,Point,-1.26,984.4,ISVP6,2019.3594175778435,1470.5166444176332,2498.0455678128897,3600.0,0.6939015466146916,0.5609331715494009,0.4084768456715648,205.21053855153139,7.285697379235301,205.33983178845585
2019-11-15 02:00:00+00:00,-59.4196,11.7958,,Point,-1.3,984.6,ISVP6,1702.3704144860337,1916.1232564970242,2563.1218001113625,3600.0,0.7119782778087118,0.47288067069056494,0.5322564601380623,206.9155607394628,5.369574122738109,206.98522073420096
2019-11-15 03:00:00+00:00,-59.4,11.814,,Point,-1.42,984.8,ISVP6,1033.295438892903,2183.483093502898,2415.6361240157557,3600.0,0.671010034448821,0.28702651080358416,0.6065230815285828,207.9499357529591,3.1860910292350577,207.97434206100135
2019-11-15 04:00:00+00:00,-59.3806,11.8232,,Point,-1.57,985.2,ISVP6,522.6269769651669,2161.196149130822,2223.489993696766,3600.0,0.6176361093602127,0.14517416026810193,0.6003322636474505,208.4728051616717,1.0248948801042803,208.47532444270615
2019-11-15 05:00:00+00:00,-59.3638,11.824,,Point,-1.14,985.7,ISVP6,45.47179526233084,1871.54607408949,1872.0983926076542,3600.0,0.520027331279904,0.012631054239536345,0.5198739094693028,208.51827201977514,0.8466511939852894,208.51999085065492
2019-11-15 06:00:00+00:00,-59.3492,11.822,,Point,-1.26,986.0,ISVP6,-113.73570366873008,1626.4587156763976,1630.4305456193888,3600.0,0.4528973737831636,-0.03159325101909169,0.4517940876878882,208.40460486040553,2.473109909661609,208.4192783780978
2019-11-15 07:00:00+00:00,-59.3376,11.8202,,Point,-1.32,986.4,ISVP6,-102.40609462580714,1292.2522546658938,1296.303551605717,3600.0,0.36008431989047696,-0.02844613739605754,0.35895895962941493,208.302304376768,3.7653621643276702,208.33633375122125
2019-11-15 08:00:00+00:00,-59.329,11.8188,,Point,-1.18,986.7,ISVP6,-79.67634733268139,958.0475901161891,961.3550360047611,3600.0,0.26704306555687807,-0.022132318703522606,0.2661243305878303,208.22273730761816,4.723409754443536,208.27630429692604
2019-11-15 09:00:00+00:00,-59.3234,11.8194,,Point,-1.18,987.2,ISVP6,34.15563557338668,623.8442578473417,624.7785731685448,3600.0,0.1735496036579291,0.009487676548162967,0.1732900716242616,208.25683748293042,5.347254012291466,208.32547487972676
2019-11-15 10:00:00+00:00,-59.3192,11.8252,,Point,-0.75,987.5,ISVP6,330.2254592053444,467.8828390135293,572.6807181586794,3600.0,0.15907797726629982,0.09172929422370678,0.12996745528153592,208.5864722928155,5.815136851304788,208.66751601569635
2019-11-15 11:00:00+00:00,-59.3166,11.8372,,Point,-0.63,987.8,ISVP6,683.3093655300704,289.6416052575936,742.1616727622783,3600.0,0.20615602021174395,0.18980815709168622,0.08045600146044267,209.2684740904452,6.1047784565627685,209.3574994313484
2019-11-15 12:00:00+00:00,-59.3136,11.8578,,Point,-1.02,988.1,ISVP6,1173.1039668780884,334.20170755717294,1219.7801844755625,3600.0,0.33882782902098957,0.3258622130216912,0.09283380765477026,210.43923987627863,6.438980164119865,210.5377261805111
2019-11-15 13:00:00+00:00,-59.3088,11.885,,Point,-0.57,988.2,ISVP6,1549.0892476206795,534.7224096861872,1638.7817281488726,3600.0,0.45521714670802016,0.4303025687835221,0.14853400269060757,211.9850976585582,6.973702573805813,212.09977406139868
2019-11-15 14:00:00+00:00,-59.3016,11.9136,,Point,-0.95,988.4,ISVP6,1629.0513147008894,802.0828704376593,1815.8042617469018,3600.0,0.5043900727074727,0.45251425408358037,0.22280079734379424,213.6105121074695,7.775785444243628,213.75199115351018
2019-11-15 15:00:00+00:00,-59.29,11.9416,,Point,-1.61,988.6,ISVP6,1595.2124693626617,1292.2427461818963,2052.9476704168205,3600.0,0.5702632417824501,0.44311457482296157,0.3589563183838601,215.20181740504944,9.068028190425355,215.39278388492636
2019-11-15 16:00:00+00:00,-59.2724,11.9644,,Point,-2.07,988.9,ISVP6,1299.4008697469585,1960.6397390083184,2352.137497358043,3600.0,0.6533715270439009,0.3609446860408218,0.5446221497245329,216.49758754903254,11.028667929433823,216.77831287019634
2019-11-15 17:00:00+00:00,-59.2532,11.976,,Point,-2.45,989.4,ISVP6,661.4399402676686,2138.8736261620015,2238.8128959948144,3600.0,0.6218924711096707,0.18373331674101906,0.5941315628227782,217.15683659155363,13.167541555595873,217.55568443290346
