time,Unit_ID,latitude (deg),longitude (deg),Altitude,Bearing,Speed,temperature (degC),Battery Level,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2017-07-14 12:00:28,Trident_U2,-62.33198,31.38427,8169,295,0.56,-12.0,4.5,-1601.2148201506054,1599.3228923969887,2263.122315389737,14415.0,0.15699773259727626,-0.11107976553247349,0.11094851837648205,60.17114678003782,55.61603013299518,81.93723032040492
2017-07-14 16:00:28,Trident_U2,-62.3244,31.40015,8171,64,0.29,-12.0,4.5,823.0160773275808,844.7977883458354,1179.4230652033618,14400.0,0.08190437952801123,0.05715389425885978,0.05866651307957191,60.98044555622488,56.4608279213409,83.10499280909045
2017-07-14 20:00:10,Trident_U2,-62.31655,31.4354,8171,77,0.5,-13.0,4.5,1827.3693922957962,874.888551848411,2026.0081130279111,14382.0,0.14087109672006057,0.12705947658849925,0.06083218967100619,62.776902040756006,57.33571647318912,85.01954959495261
2017-07-15 00:00:28,Trident_U2,-62.3139,31.47192,2,86,0.48,-13.0,4.2,1893.700360370144,295.3443182137668,1916.5931548367712,14418.0,0.13293058363412202,0.1313427909814221,0.02048441657745643,64.63807696122008,57.63106079140268,86.59919261278918
2017-07-15 04:00:28,Trident_U2,-62.32297,31.5173,8165,101,0.64,-12.0,4.5,2353.3320521926903,-1010.8581934687555,2561.250873143897,14400.0,0.17786464396832619,0.16342583695782573,-0.07019848565755246,66.95077829890585,56.62020259793382,87.68268960895482
2017-07-15 08:00:28,Trident_U2,-62.33038,31.58112,8166,97,0.85,-12.0,4.5,3308.6029229171622,-825.8509547724744,3410.114822265461,14400.0,0.23681352932399036,0.22976409186924737,-0.0573507607480885,70.20322338973854,55.79435164316119,89.67442360891012
2017-07-15 12:00:28,Trident_U2,-62.32975,31.63403,8166,89,0.68,-12.0,4.5,2742.3233942131396,70.21408328226892,2743.2221229677784,14400.0,0.19050153631720684,0.1904391245981347,0.004875978005713119,72.89965143666062,55.86456572644332,91.84339324845702
2017-07-15 16:00:29,Trident_U2,-62.33708,31.64068,8164,138,0.22,-14.0,4.5,344.67648729936684,-816.9356830263746,886.671185445202,14401.0,0.06157011217590459,0.02393420507599242,-0.056727705230634994,73.23855147378512,55.04763004341717,91.61946842988775
2017-07-15 20:00:28,Trident_U2,-62.35258,31.6585,7908,131,0.49,-15.0,4.5,923.4042904215928,-1727.4930462249415,1958.8026210735304,14399.0,0.13603740683891455,0.06412975140090234,-0.11997312634383926,74.14670068342637,53.32013699719261,91.3278174032261
2017-07-16 00:00:28,Trident_U2,-62.35692,31.7001,5,96,0.55,-16.0,4.1,2154.5353809163053,-483.69874798668957,2208.16375896899,14400.0,0.15334470548395762,0.14962051256363232,-0.033590190832408995,76.26672919897541,52.83643824920577,92.7809419523858
2017-07-16 04:00:10,Trident_U2,-62.3544,31.7134,7910,79,0.19,-16.0,4.5,688.7303697780475,280.85737455753736,743.7945866285656,14382.0,0.051717048159405206,0.04788835834918979,0.019528394837820703,76.94452510944292,53.11729562376322,93.49816596436503
2017-07-16 08:00:28,Trident_U2,-62.36177,31.72025,8167,137,0.22,-15.0,4.5,354.75177783829605,-821.3966577088926,894.7297319161644,14418.0,0.06205643861257903,0.024604784147475103,-0.056970221785885185,77.29361516474258,52.295898966054224,93.3229017653388
2017-07-16 12:00:28,Trident_U2,-62.362,31.75395,8164,90,0.43,-15.0,4.5,1744.8471669531705,-25.633831104294256,1745.0354521675451,14400.0,0.12118301751163509,0.12116994214952573,-0.0017801271600204345,79.01103311044841,52.27026513495001,94.73607533805875
2017-07-16 16:00:28,Trident_U2,-62.35215,31.77413,8169,64,0.38,-16.0,4.5,1044.8292743013035,1097.795915189315,1515.5276585543843,14400.0,0.10524497628849891,0.07255758849314607,0.07623582744370244,80.03944281787031,53.368061050139126,96.20011614778076
2017-07-16 20:00:28,Trident_U2,-62.35305,31.75455,8167,267,0.25,-16.0,4.5,-1014.0963180334539,-100.30616074397996,1019.0449784637601,14400.0,0.07076701239331668,-0.07042335541898986,-0.006965705607220831,79.04161023589617,53.26775488939523,95.31542298935685
2017-07-17 00:00:04,Trident_U2,-62.3593,31.7592,61,143,0.18,-15.0,4.1,240.82771715508204,-696.5709213884824,737.0271622363232,14376.0,0.051267888302471004,0.01675206713655273,-0.04845373688011146,79.27858289990864,52.57118396800668,95.1253020516397
2017-07-17 04:00:28,Trident_U2,-62.35512,31.7588,7906,355,0.12,-14.0,4.5,-20.712054902522958,465.86670205681554,466.3268953251344,14424.0,0.03232992896042252,-0.0014359439061649305,0.03229802426905266,79.25819815867497,53.037050670063486,95.36661218234958
2017-07-17 08:00:28,Trident_U2,-62.35895,31.72937,8166,263,0.39,-13.0,4.5,-1524.1014054306293,-426.85871379377375,1582.7487025985188,14400.0,0.10991310434711936,-0.10584037537712704,-0.029642966235678733,77.75838873831705,52.61019195626995,93.88396730461918
2017-07-17 12:00:28,Trident_U2,-62.3762,31.72043,8165,207,0.49,-13.0,4.5,-462.91981857974815,-1922.5389166869904,1977.4859404329259,14400.0,0.1373254125300643,-0.032147209623593624,-0.13350964699215212,77.30278833113543,50.687653039583,92.4389487955671
2017-07-17 16:00:28,Trident_U2,-62.37608,31.74092,8165,90,0.26,-13.0,4.5,1060.37825071006,13.374200351943927,1060.4625895400463,14400.0,0.07364323538472543,0.07363737852153195,0.0009287639133294393,78.34699944767564,50.70102723993478,93.32120062257395
2017-07-17 20:00:29,Trident_U2,-62.37568,31.74477,7905,84,0.05,-12.0,4.5,199.24219603217315,44.5806661641349,204.16877448660205,14401.0,0.014177402575279637,0.013835302828426717,0.0030956646180220052,78.54320287769119,50.74560790609857,93.5101675757543
2017-07-18 00:00:29,Trident_U2,-62.38433,31.75858,8170,122,0.3,-13.0,4.5,714.6938638815884,-964.0574814168217,1200.0808916676158,14400.0,0.0833389508102511,0.049631518325110306,-0.06694843620950151,79.24698655067047,49.78155042468203,93.58572348412608
2017-07-18 04:00:28,Trident_U2,-62.39467,31.79818,7907,105,0.59,-12.0,4.5,2048.7851925865702,-1152.412492044383,2350.65423173676,14399.0,0.16325121409380927,0.1422866305011855,-0.08003420321163852,81.26507223496111,48.62913793263735,94.70377511707184
2017-07-18 08:00:28,Trident_U2,-62.3914,31.82263,8163,82,0.33,-11.0,4.5,1264.5338889184927,364.4478507430706,1316.004632261821,14400.0,0.09138921057373757,0.08781485339711755,0.02530887852382435,82.51108343620739,48.99358578338056,95.96067078616242
2017-07-18 12:00:29,Trident_U2,-62.4026,31.84338,8166,118,0.41,-11.0,4.5,1073.289893939692,-1248.2624678896925,1646.241290083304,14401.0,0.1143143733131938,0.07452884479825651,-0.0866788742371844,83.56853437450269,47.745323315491056,96.2461211478323
2017-07-18 16:00:28,Trident_U2,-62.40552,31.86708,8168,97,0.32,-12.0,4.5,1225.4205286649235,-325.4401901052074,1267.8985722088082,14399.0,0.08805462686358832,0.08510455786269348,-0.022601582756108577,84.77631905625634,47.41988312538556,97.13737482737217
2017-07-18 20:00:28,Trident_U2,-62.40797,31.84365,8167,264,0.31,-12.0,4.5,-1211.342099256655,-273.05779980720257,1241.7367850986257,14400.0,0.08623172118740456,-0.08412097911504549,-0.01896234720883351,83.58229396283797,47.14682532557827,95.9626125236847
2017-07-19 00:00:28,Trident_U2,-62.42488,31.78317,8163,254,0.91,-13.0,4.5,-3126.589104818373,-1884.6587180307604,3650.6845815296483,14400.0,0.25351976260622555,-0.21712424339016478,-0.13087907764102502,80.50013711550825,45.26216660754714,92.35223766441712
2017-07-19 04:00:28,Trident_U2,-62.4382,31.73908,8166,253,0.68,-13.0,4.5,-2278.0022011372266,-1484.5481364955222,2719.0397565976077,14400.0,0.18882220531927832,-0.15819459730119628,-0.10309362058996682,78.25322947197412,43.77761847105173,89.66631364001985
2017-07-19 08:00:28,Trident_U2,-62.43837,31.68962,8164,270,0.64,-13.0,4.5,-2554.318471127642,-18.94695414983962,2554.3887407783905,14400.0,0.17738810699849933,-0.17738322716164182,-0.0013157607048499735,75.73264583315122,43.7586715169019,87.46573602167673
2017-07-19 12:00:28,Trident_U2,-62.43143,31.61108,8162,275,1.03,-13.0,4.5,-4056.106479482394,773.4811615368758,4129.197607302355,14400.0,0.28674983384044134,-0.28167406107516624,0.05371396955117193,71.7300626035934,44.53215267843864,84.42934622091538
2017-07-19 16:00:28,Trident_U2,-62.42585,31.54293,0,275,0.89,-15.0,4.1,-3520.3427062654137,621.9050397036165,3574.853654062618,14400.0,0.2482537259765707,-0.2444682434906537,0.04318784997941781,68.25695655946866,45.154057718142155,81.84070531938556
2017-07-19 20:00:28,Trident_U2,-62.4046,31.47197,8166,287,1.09,-11.0,4.5,-3666.1782377441796,2368.3613723828107,4364.63039226737,14400.0,0.3030993327963451,-0.25459571095445693,0.1644695397488063,64.64062511612633,47.522419090525275,80.22961256056958
2017-07-20 00:00:10,Trident_U2,-62.38303,31.34332,1,280,1.76,-10.0,4.2,-6651.468923772086,2404.018662768289,7072.576940185524,14382.0,0.49176588375646807,-0.46248567123988915,0.16715468382480106,58.08419140033365,49.92643775329327,76.59257455761663
2017-07-20 04:00:28,Trident_U2,-62.37258,31.2343,8170,275,1.43,-11.0,4.5,-5640.611416774981,1164.6702280477182,5759.596678167056,14418.0,0.39947265072597143,-0.391220101038631,0.08077890331860994,52.52812243275862,51.09110798134134,73.27690605553676
2017-07-20 08:00:10,Trident_U2,-62.3558,31.18907,8168,290,0.75,-11.0,4.5,-2340.9804506448986,1870.1557803229841,2996.2763745984885,14382.0,0.2083351671949999,-0.162771551289452,0.13003447227944542,50.22302035623302,52.96126376166435,72.98799375880377
2017-07-20 12:00:28,Trident_U2,-62.33487,31.14265,8166,294,0.84,-9.0,4.5,-2403.9138831460155,2332.6730388092797,3349.6515436041814,14418.0,0.23232428517160364,-0.16673005154293352,0.1617889470668109,47.8572646732203,55.293936800473574,73.12822457093722
2017-07-20 16:00:28,Trident_U2,-62.32982,31.09028,3,276,0.69,-8.0,4.2,-2713.9301207883723,562.8273614772851,2771.6766296503406,14400.0,0.1924775437257181,-0.18846736949919252,0.03908523343592257,45.18826487176104,55.856764161950366,71.8467632170314
2017-07-20 20:00:10,Trident_U2,-62.32353,31.06875,8171,286,0.33,-6.0,4.5,-1115.919921060109,701.0259791552878,1317.8447153095958,14382.0,0.09163153353564148,-0.07759142824781734,0.04874328877452982,44.091001543111744,56.557790141105706,71.71331844727335
2017-07-21 00:00:28,Trident_U2,-62.31967,31.02152,5,275,0.62,-4.0,4.2,-2448.4865433602145,430.2000459673464,2485.992444189314,14418.0,0.1724228356352694,-0.16982151084479225,0.02983770605960233,41.68394910447435,56.9879901870731,70.60582581137585
2017-07-21 04:00:28,Trident_U2,-62.32607,30.94703,8162,265,0.98,-6.0,4.5,-3862.1882192925677,-713.2851816094466,3927.5022077073254,14400.0,0.2727432088685643,-0.26820751522865055,-0.04953369316732268,37.887593649028354,56.27470500546323,67.84034327718133
2017-07-21 08:00:28,Trident_U2,-62.33858,30.87837,0,260,0.95,-5.0,4.2,-3559.155048281996,-1394.2515389182402,3822.5020616720535,14400.0,0.26545153206055927,-0.24716354501958307,-0.0968230235359889,34.388350747077304,54.88045346654529,64.76436396505144
